"lacode","region","positive","number_samples","round","prevalence","lower","upper"
"E07000189","South West",0,538,"round 4",0,0,0.00500372797514162
"E07000192","West Midlands",0,473,"round 4",0,0,0.00568743310084317
"E07000193","West Midlands",0,482,"round 4",0,0,0.00558182899006114
"E07000194","West Midlands",0,481,"round 4",0,0,0.00559336871513893
"E07000195","West Midlands",3,494,"round 4",0.00607287449392713,0.00206743044888535,0.017700828394014
"E07000196","West Midlands",0,445,"round 4",0,0,0.00604313145917707
"E07000197","West Midlands",1,536,"round 4",0.00186567164179104,0.000329412807282338,0.0104912804263478
"E07000198","West Midlands",0,492,"round 4",0,0,0.00546899764899534
"E07000199","West Midlands",0,467,"round 4",0,0,0.0057600841459088
"E07000200","East of England",0,561,"round 4",0,0,0.00479956864982601
"E07000202","East of England",2,507,"round 4",0.00394477317554241,0.00108246650464381,0.0142676165500804
"E07000203","East of England",0,591,"round 4",0,0,0.00455704596988423
"E07000207","South East",1,461,"round 4",0.00216919739696312,0.000383019287153341,0.0121835423003478
"E07000208","South East",0,534,"round 4",0,0,0.00504102014054717
"E07000209","South East",0,562,"round 4",0,0,0.0047910694085746
"E07000210","South East",1,548,"round 4",0.00182481751824818,0.000322197760656618,0.0102631954303108
"E07000211","South East",0,521,"round 4",0,0,0.00516615393499756
"E07000212","South East",0,518,"round 4",0,0,0.0051959182845418
"E07000213","South East",1,461,"round 4",0.00216919739696312,0.000383019287153341,0.0121835423003478
"E07000214","South East",0,512,"round 4",0,0,0.00525648788613971
"E07000215","South East",0,524,"round 4",0,0,0.0051367286479513
"E07000216","South East",0,561,"round 4",0,0,0.00479956864982601
"E07000217","South East",0,530,"round 4",0,0,0.00507887234766228
"E07000218","West Midlands",1,480,"round 4",0.00208333333333333,0.00036785420138042,0.0117052303063672
"E07000219","West Midlands",0,459,"round 4",0,0,0.00585988947382956
"E07000220","West Midlands",0,520,"round 4",0,0,0.00517603742293775
"E07000221","West Midlands",0,545,"round 4",0,0,0.00493977737934319
"E07000222","West Midlands",0,547,"round 4",0,0,0.00492180493049975
"E07000223","South East",0,512,"round 4",0,0,0.00525648788613971
"E07000224","South East",1,562,"round 4",0.00177935943060498,0.000314169716176656,0.0100093206001191
"E07000225","South East",0,574,"round 4",0,0,0.00469137757527168
"E07000226","South East",0,506,"round 4",0,0,0.00531848628132662
"E07000227","South East",0,548,"round 4",0,0,0.00491286765905042
"E07000228","South East",0,524,"round 4",0,0,0.0051367286479513
"E07000229","South East",0,549,"round 4",0,0,0.00490396278630201
"E07000234","West Midlands",0,531,"round 4",0,0,0.00506935610334
"E07000235","West Midlands",0,480,"round 4",0,0,0.00560495625290598
"E07000236","West Midlands",0,516,"round 4",0,0,0.0052159524574945
"E07000237","West Midlands",1,492,"round 4",0.00203252032520325,0.000358879892832681,0.0114220204671078
"E07000238","West Midlands",0,557,"round 4",0,0,0.00483386931885428
"E07000239","West Midlands",0,501,"round 4",0,0,0.00537127988614637
"E07000240","East of England",1,536,"round 4",0.00186567164179104,0.000329412807282338,0.0104912804263478
"E07000241","East of England",0,505,"round 4",0,0,0.00532896181453657
"E07000242","East of England",0,497,"round 4",0,0,0.00541427544588356
"E07000243","East of England",0,477,"round 4",0,0,0.00564000873247009
"E07000244","East of England",0,513,"round 4",0,0,0.00524629507756346
"E07000245","East of England",0,532,"round 4",0,0,0.00505987545335348
"E07000246","South West",0,486,"round 4",0,0,0.00553614234652025
"E08000001","North West",1,459,"round 4",0.00217864923747277,0.000384688666121176,0.0122361747188876
"E08000002","North West",1,458,"round 4",0.00218340611353712,0.000385528824480013,0.0122626618243418
"E08000003","North West",3,414,"round 4",0.0072463768115942,0.00246742056249323,0.0210856726333577
"E08000004","North West",0,402,"round 4",0,0,0.0066852147143922
"E08000005","North West",0,394,"round 4",0,0,0.00682002936116894
"E08000006","North West",1,381,"round 4",0.0026246719160105,0.000463469389356089,0.01471540151139
"E08000007","North West",0,473,"round 4",0,0,0.00568743310084317
"E08000008","North West",0,472,"round 4",0,0,0.00569941407131901
"E08000009","North West",2,480,"round 4",0.00416666666666667,0.00114339495321377,0.0150632749750035
"E08000010","North West",1,429,"round 4",0.00233100233100233,0.000411597725803029,0.0130840106584067
"E08000011","North West",1,365,"round 4",0.00273972602739726,0.000483792739954787,0.0153535234862937
"E08000012","North West",1,394,"round 4",0.00253807106598985,0.000448172452056643,0.0142347086081771
"E08000013","North West",0,439,"round 4",0,0,0.00612521960430543
"E08000014","North West",2,488,"round 4",0.00409836065573771,0.00112463875012082,0.0148184231452628
"E08000015","North West",0,463,"round 4",0,0,0.00580955818998555
"E08000016","Yorkshire and The Humber",1,420,"round 4",0.00238095238095238,0.000420420274002489,0.0133617586495684
"E08000017","Yorkshire and The Humber",0,465,"round 4",0,0,0.00578471538762285
"E08000018","Yorkshire and The Humber",2,416,"round 4",0.00480769230769231,0.00131943426526969,0.017357756031087
"E08000019","Yorkshire and The Humber",0,486,"round 4",0,0,0.00553614234652025
"E08000021","North East",0,496,"round 4",0,0,0.00542513210371893
"E08000022","North East",2,442,"round 4",0.00452488687782805,0.00124176550434953,0.0163462327976383
"E08000023","North East",1,481,"round 4",0.00207900207900208,0.000367089235131393,0.0116810941749726
"E08000024","North East",1,460,"round 4",0.00217391304347826,0.00038385216160699,0.0122098017897795
"E08000025","West Midlands",0,454,"round 4",0,0,0.00592404338610213
"E08000026","West Midlands",1,449,"round 4",0.0022271714922049,0.000393258702009455,0.012506308479641
"E08000027","West Midlands",0,448,"round 4",0,0,0.00600290698303996
"E08000028","West Midlands",0,386,"round 4",0,0,0.00696039328395872
"E08000029","West Midlands",0,492,"round 4",0,0,0.00546899764899534
"E08000030","West Midlands",1,432,"round 4",0.00231481481481481,0.000408738590055649,0.0129939763249045
"E08000031","West Midlands",1,406,"round 4",0.00246305418719212,0.000434921940687927,0.0138180500195006
"E08000032","Yorkshire and The Humber",3,418,"round 4",0.00717703349282297,0.00244378039006645,0.0208859768324859
"E08000033","Yorkshire and The Humber",2,436,"round 4",0.00458715596330275,0.00125886629199848,0.0165690547996574
"E08000034","Yorkshire and The Humber",0,450,"round 4",0,0,0.00597638684397898
"E08000035","Yorkshire and The Humber",1,493,"round 4",0.00202839756592292,0.000358151759155476,0.0113990370120059
"E08000036","Yorkshire and The Humber",0,475,"round 4",0,0,0.00566362164134149
"E08000037","North East",1,492,"round 4",0.00203252032520325,0.000358879892832681,0.0114220204671078
"E09000002","London",0,421,"round 4",0,0,0.00638543322336431
"E09000003","London",0,489,"round 4",0,0,0.00550236516572442
"E09000004","London",0,498,"round 4",0,0,0.00540346215348713
"E09000005","London",1,404,"round 4",0.00247524752475248,0.000437075678684941,0.0138857909508754
"E09000006","London",1,471,"round 4",0.00212314225053079,0.000374885107901247,0.0119270289566411
"E09000007","London",0,448,"round 4",0,0,0.00600290698303996
"E09000008","London",0,485,"round 4",0,0,0.00554749374988408
"E09000009","London",0,511,"round 4",0,0,0.0052667203781833
"E09000010","London",0,492,"round 4",0,0,0.00546899764899534
"E09000011","London",1,483,"round 4",0.0020703933747412,0.000365568807753046,0.0116331192966747
"E09000012","London",0,397,"round 4",0,0,0.00676884145942832
"E09000013","London",0,468,"round 4",0,0,0.00574784701756814
"E09000014","London",0,537,"round 4",0,0,0.00501299919356031
"E09000015","London",0,453,"round 4",0,0,0.00593704310372943
"E09000016","London",0,478,"round 4",0,0,0.00562827596007071
"E09000017","London",0,506,"round 4",0,0,0.00531848628132662
"E09000018","London",0,491,"round 4",0,0,0.00548007509732767
"E09000019","London",0,474,"round 4",0,0,0.00567550239607386
"E09000020","London",2,464,"round 4",0.00431034482758621,0.00118284896625787,0.015578082911093
"E09000021","London",0,517,"round 4",0,0,0.00520591609647586
"E09000022","London",0,495,"round 4",0,0,0.00543603238838538
"E09000023","London",0,495,"round 4",0,0,0.00543603238838538
"E09000024","London",1,526,"round 4",0.00190114068441065,0.000335676880271868,0.010689241467371
"E09000025","London",0,337,"round 4",0,0,0.00796437828651746
"E09000026","London",3,434,"round 4",0.00691244239631336,0.00235358240679681,0.0201236376518099
"E09000027","London",0,504,"round 4",0,0,0.00533947869536288
"E09000028","London",2,460,"round 4",0.00434782608695652,0.00119314160955415,0.0157123304468482
"E09000029","London",0,459,"round 4",0,0,0.00585988947382956
"E09000030","London",2,432,"round 4",0.00462962962962963,0.00127053090955919,0.0167210085871919
"E09000031","London",0,456,"round 4",0,0,0.00589821399088055
"E09000032","London",1,463,"round 4",0.00215982721382289,0.000381364334318876,0.0121313607253844
"E09000033","London",1,453,"round 4",0.0022075055187638,0.000389785271092906,0.0123968362316347
