lacode,round,positive,tested,utm_x,utm_y,elog_comprate,comp_prev,elogit,prev
E06000011,round 4,1,514,501.274923404,439.897077021,-0.9989363488371581,0.26903023983315955,-5.835784921260449,0.0019455252918287938
E06000012,round 4,1,442,526.495425533,408.396545408,-1.4677143609109484,0.18715904322282836,-5.684712911935851,0.0022624434389140274
E06000013,round 4,0,493,491.52266027300004,410.696122841,-1.2497372475788309,0.22262118491921004,-6.894670039433482,0
E06000014,round 4,0,495,460.17540025399995,452.420488448,-1.1925510396860555,0.23267790262172286,-6.898714534329988,0
E06000015,round 4,1,475,435.628501765,335.059448351,-1.4870631993105439,0.1842410196987254,-5.756796509941818,0.002105263157894737
E06000016,round 4,0,294,459.36390163199997,304.488655564,-2.5612858704386428,0.07156767283349562,-6.3784261836515865,0
E06000017,round 4,0,579,489.78130790800003,307.552259805,-0.7054956449003519,0.33049886621315194,-7.055312843339752,0
E06000018,round 4,0,449,455.596489149,341.137139113,-1.9777430756285241,0.1214574898785425,-6.80128303447162,0
E06000019,round 4,0,558,352.547566369,242.092230018,-0.9132476793155637,0.286226318484383,-7.018401799069201,0
E06000020,round 4,1,449,368.849526381,310.793092133,-1.3998286099711381,0.19771025979744605,-5.700443573390687,0.0022271714922048997
E06000021,round 4,0,370,389.233738985,346.652941017,-1.7722104813247674,0.14512999611951882,-6.608000625296087,0
E06000022,round 4,0,546,370.672566592,162.63500660399998,-0.9827644804356622,0.27223050173869845,-6.996681488176539,0
E06000023,round 4,1,502,359.350894067,173.612286587,-1.3785838391488507,0.2011173184357542,-5.812138499293826,0.00199203187250996
E06000024,round 4,0,557,340.796271182,166.23236550000001,-0.8881454332988351,0.2913838120104439,-7.016609683894219,0
E06000025,round 4,0,509,365.657242755,179.20756180299998,-1.0380488794737366,0.26140440799589953,-6.926577033222725,0
E06000026,round 4,0,425,248.90878986700002,56.6491178065,-1.4679551921238374,0.18711656441717792,-6.7464121285733745,0
E06000027,round 4,1,493,290.19333749000003,62.173076368800004,-1.2497249914752913,0.22262280306444343,-5.794029352503979,0.002028397565922921
E06000030,round 4,0,487,415.26032457499997,185.86284987899998,-1.1995708931385898,0.23142451490771415,-6.882437470997847,0
E06000031,round 4,1,500,517.909885034,299.931339949,-1.5540959230820928,0.17438217890706578,-5.808142489980444,0.002
E06000032,round 4,0,385,507.92241863,223.059116985,-2.1422705655899597,0.10494834148994019,-6.647688373563329,0
E06000033,round 4,0,471,587.5317084999999,186.56638543399998,-1.2703323069788353,0.21906976744186046,-6.849066282633458,0
E06000034,round 4,2,438,562.842386407,180.052818307,-1.5165139618172827,0.17984432609586234,-5.162497643405502,0.0045662100456621
E06000035,round 4,0,512,576.87684367,167.356992133,-1.232915740901474,0.22555066079295155,-6.932447891572509,0
E06000036,round 4,0,504,486.59279752199996,167.204839137,-1.0568694394747302,0.25778458397141396,-6.916715020353609,0
E06000037,round 4,0,561,453.145713872,169.81512697099998,-0.8202691879992844,0.3056008700380642,-7.023758954738443,0
E06000038,round 4,0,545,470.91656767100005,173.248050102,-1.4318729957518472,0.1926991926991927,-6.994849985833071,0
E06000039,round 4,0,375,497.56226935800004,180.320648003,-2.2089911493339613,0.09884027411702688,-6.621405651764134,0
E06000040,round 4,0,527,491.524328383,177.66727316499998,-1.0027027492142908,0.2682926829268293,-6.961296045910167,0
E06000041,round 4,0,559,477.659047413,170.324423818,-0.7978372302188038,0.31038312048861744,-7.020190708311925,0
E06000042,round 4,0,528,485.556325048,238.590088966,-1.2262073125531292,0.22672929120409907,-6.963189985870238,0
E06000043,round 4,0,502,530.718178571,105.731868465,-1.2889173703155041,0.21591397849462365,-6.912742820493176,0
E06000044,round 4,1,517,465.38626082999997,101.653990577,-1.3738990146651728,0.20187426786411558,-5.841610180451529,0.0019342359767891683
E06000045,round 4,0,478,442.56908501699996,113.45836199,-1.687404678550561,0.15600522193211488,-6.863803391452954,0
E06000046,round 4,0,508,453.01651381,88.44884073339999,-1.2843627001562963,0.21668795232013624,-6.92461239604856,0
E06000047,round 4,1,510,425.66090376299996,540.554259067,-1.1332644563736818,0.24343675417661098,-5.827964744554615,0.00196078431372549
E06000049,round 4,1,486,379.14006595,366.10258835400003,-1.0631179572556422,0.2565858798735511,-5.779714179623215,0.00205761316872428
E06000050,round 4,1,472,348.670090271,370.59366813,-1.0964981229757742,0.25026455026455025,-5.750453993965348,0.00211864406779661
E06000051,round 4,0,519,351.82574746,311.39807891600003,-0.9761352563084477,0.2735402419779064,-6.946013991099227,0
E06000052,round 4,0,504,190.89697001,51.987510719700005,-1.050565158588591,0.2589928057553957,-6.916715020353609,0
E06000054,round 4,2,594,400.467564004,157.02943667600002,-0.6706838499235138,0.33825198637911463,-5.4680601411351315,0.003367003367003367
E06000055,round 4,0,507,504.57594159,250.60219023599998,-1.2735172478070147,0.2185344827586207,-6.922643891475888,0
E06000056,round 4,2,505,505.805206036,232.495307183,-0.9196283220932514,0.284913067863152,-5.305292980284462,0.0039603960396039604
E06000057,round 4,0,510,417.299477515,586.889456042,-0.9799752299011963,0.27277570591369205,-6.928537818164665,0
E06000058,round 4,0,519,408.07833282200005,93.244270049,-1.205030954585796,0.23046181172291297,-6.946013991099227,0
E06000059,round 4,0,612,380.733147633,97.1587480849,-0.736468081081436,0.3236842105263158,-7.110696122978827,0
E07000004,round 4,0,512,479.972516909,217.82836068499998,-1.0148644206389217,0.26590791515778583,-6.932447891572509,0
E07000005,round 4,0,517,495.73654237799997,198.02222722500002,-0.8165820574408421,0.30637544273907913,-6.942156705699469,0
E07000006,round 4,0,514,497.72544351,185.25676602099998,-1.0197836153794504,0.2649484536082474,-6.9363427358340495,0
E07000007,round 4,2,529,485.826496512,193.30504515200002,-1.073157525834397,0.2546852474771744,-5.351858133476067,0.003780718336483932
E07000008,round 4,0,520,546.098538384,258.477984532,-1.495840734710395,0.18293539325842698,-6.947937068614969,0
E07000009,round 4,0,530,555.936159841,275.230592028,-0.9644112382137001,0.275879917184265,-6.966967138613983,0
E07000010,round 4,0,502,540.509393523,300.30601429999996,-1.2460730282361034,0.22325787838437638,-6.912742820493176,0
E07000011,round 4,0,549,523.34905739,272.983523804,-0.8685698054763786,0.29544235924932977,-7.002155954403621,0
E07000012,round 4,0,564,542.190982973,256.650838629,-0.7343588245777004,0.32413793103448274,-7.029087564149662,0
E07000026,round 4,0,530,310.32709236200003,534.475127555,-0.9771703525001294,0.27333677153171737,-6.966967138613983,0
E07000027,round 4,0,445,320.660554533,470.708984372,-1.2697353800343036,0.21916461916461916,-6.792344427470809,0
E07000028,round 4,0,426,341.481741473,556.506488629,-1.271839602405292,0.21879815100154082,-6.748759547491679,0
E07000029,round 4,1,499,302.599982707,510.00184889800005,-1.0640560048061836,0.2564102564102564,-5.806138481293729,0.002004008016032064
E07000030,round 4,0,527,357.27044744100004,527.31022873,-0.8739696641314375,0.29431438127090304,-6.961296045910167,0
E07000031,round 4,2,530,344.32890169700005,487.5151588,-0.839217008333265,0.30158730158730157,-5.353752073436137,0.0037735849056603774
E07000032,round 4,0,554,439.377978514,349.104581564,-0.8353759879408196,0.30240174672489084,-7.011213987350367,0
E07000033,round 4,0,425,448.332422781,367.163235904,-1.3646670924519753,0.20334128878281624,-6.7464121285733745,0
E07000034,round 4,0,444,438.802521704,372.265121643,-1.3168805256191451,0.21120075937351684,-6.790097235513905,0
E07000035,round 4,0,526,423.280833701,358.973754551,-0.801494683717048,0.3095938787522072,-6.959398512133975,0
E07000036,round 4,0,487,446.243752316,337.426554024,-1.0751386530553322,0.2542991141219385,-6.882437470997847,0
E07000037,round 4,0,484,404.17172601,384.710188078,-0.9967928127489678,0.26944444444444443,-6.876264611890766,0
E07000038,round 4,0,510,439.437119864,371.61126214200004,-0.9884977222136192,0.2710875331564987,-6.928537818164665,0
E07000039,round 4,0,519,430.121112659,323.843348259,-0.8763438716633027,0.29382022471910113,-6.946013991099227,0
E07000040,round 4,2,558,310.562751904,90.9737292498,-0.7685652035456707,0.3166855845629966,-5.4053764388414445,0.0035842293906810036
E07000041,round 4,0,457,293.099264764,92.50055885469999,-1.3995360084579729,0.1977595863851788,-6.818924065275521,0
E07000042,round 4,0,534,294.12974645099996,109.057108055,-0.9308814422838254,0.2826315789473684,-6.974478911025045,0
E07000043,round 4,0,483,257.377723364,134.66272002899998,-1.1651482975022813,0.23760432007854687,-6.874198495453294,0
E07000044,round 4,1,526,270.915288103,53.462102421800004,-0.8727002957992934,0.29457797652319734,-5.858885082208841,0.0019011406844106464
E07000045,round 4,0,503,287.412181285,74.892720426,-0.9383554755028541,0.2811111111111111,-6.914730892718563,0
E07000046,round 4,0,519,243.97827669100002,119.52019102300001,-0.98334769291092194,0.272108843537415,-6.946013991099227,0
E07000047,round 4,0,488,253.26121601100002,82.8500887391,-0.9545681228916093,0.2778409090909091,-6.884486652042782,0
E07000061,round 4,0,496,561.2560161,100.904572998,-1.2494817044057525,0.22266666666666668,-6.900730664045173,0
E07000062,round 4,0,491,580.7829005230001,110.64888511800001,-1.318982663596517,0.21086398631308811,-6.890609120147166,0
E07000063,round 4,1,414,543.0694838339999,105.824937953,-1.027984937914961,0.2633248730964467,-5.619192406355582,0.0024154589371980675
E07000064,round 4,0,560,576.844260723,114.52285430799999,-0.8813138947602223,0.2927974947807933,-7.02197642307216,0
E07000065,round 4,0,543,555.099050663,118.917768289,-0.8862202992320772,0.29177861364857605,-6.99117688712121,0
E07000066,round 4,0,475,570.96965811,190.775726157,-1.2772467198732556,0.21788990825688073,-6.85751406254539,0
E07000067,round 4,2,505,578.774545958,223.814824053,-0.918059078930897,0.2852330151600225,-5.305292980284462,0.0039603960396039604
E07000068,round 4,2,523,560.497442575,195.029963982,-0.9346156047136637,0.2818719741796665,-5.340418542566672,0.0038240917782026767
E07000069,round 4,1,465,579.134517009,186.042439576,-1.1453758681301072,0.2412008281573499,-5.735496450145729,0.002150537634408602
E07000070,round 4,0,511,572.577139859,205.46723547300002,-0.933925139042939,0.28200883002207505,-6.930494765951626,0
E07000071,round 4,2,553,598.903621984,223.991316407,-1.085347095661063,0.25238311393554247,-5.396351106819402,0.003616636528028933
E07000072,round 4,0,444,544.39557039,199.383334711,-1.2465184521667527,0.2231652521218173,-6.790097235513905,0
E07000073,round 4,0,475,545.572594891,209.307592573,-1.455182733939105,0.18908227848101267,-6.85751406254539,0
E07000074,round 4,0,551,589.2304118699999,204.93244649500002,-0.7465461440487893,0.32147024504084015,-7.005789019253503,0
E07000075,round 4,0,498,584.3103621959999,191.531309402,-0.9410567326759665,0.28056338028169014,-6.904750769961838,0
E07000076,round 4,0,532,617.274776405,221.094399228,-1.0681627430658258,0.2556354916067146,-6.970730078143525,0
E07000077,round 4,1,496,556.4862813679999,228.384794707,-0.8360811767821954,0.3022410660205936,-5.800102245661878,0.0020161290322580645
E07000078,round 4,0,454,394.247339807,222.138831017,-1.1560749035264355,0.23924449108079748,-6.812345094177479,0
E07000079,round 4,0,521,407.527134218,210.258833142,-0.8022804746368457,0.3094250148192057,-6.949856455000773,0
E07000080,round 4,0,422,364.30558965,212.218782793,-1.2062188008963155,0.23022367703218766,-6.739336627357174,0
E07000081,round 4,0,453,383.935720647,216.804092688,-1.3904022677592485,0.19921190893169877,-6.810142450115136,0
E07000082,round 4,2,498,381.19014938199996,203.178790089,-0.9393983068843046,0.2808988764044944,-5.291292751611072,0.004016064257028112
E07000083,round 4,0,445,391.45619301799996,226.16085741999999,-1.0277862360994972,0.26337448559670784,-6.792344427470809,0
E07000084,round 4,0,484,460.43942346100005,153.552323897,-0.9750073852191173,0.2737556561085973,-6.876264611890766,0
E07000085,round 4,0,554,475.08964719500005,129.72950222900002,-0.7246004932182745,0.3262786596119929,-7.011213987350367,0
E07000086,round 4,0,511,446.69352090900003,116.381233263,-1.0145234661210818,0.265974025974026,-6.930494765951626,0
E07000087,round 4,0,568,455.232230334,106.202561448,-0.6883151922434829,0.3343108504398827,-7.036148493750536,0
E07000088,round 4,0,505,459.388608303,100.924730626,-1.0445267863634926,0.2601542416452442,-6.918695219020472,0
E07000089,round 4,1,591,479.634668219,155.505724148,-0.6317033306219537,0.3470346447445684,-5.975504527529253,0.001692047377326565
E07000090,round 4,1,517,470.60372881,107.178721753,-1.0288629094596484,0.263184584178499,-5.841610180451529,0.0019342359767891683
E07000091,round 4,2,510,430.391410432,104.23098022699999,-0.8464596373708151,0.30005871990604815,-5.315174483614459,0.00392156862745098
E07000092,round 4,0,520,486.458638567,153.79490105099998,-1.1654895713286857,0.2375513933302878,-6.947937068614969,0
E07000093,round 4,0,569,435.92902167,134.62892792899999,-0.7685354226819798,0.31669439822518025,-7.037905963447182,0
E07000094,round 4,0,562,451.919651519,124.88549307900001,-0.7929564440359571,0.31143014908890115,-7.025538314638521,0
E07000095,round 4,0,454,535.850554024,204.74919651599998,-1.3542269264153117,0.20504731861198738,-6.812345094177479,0
E07000096,round 4,1,475,503.233071548,207.952440137,-1.0234051943609779,0.26423438363736873,-5.756796509941818,0.002105263157894737
E07000098,round 4,0,488,518.86827969,197.956534167,-1.1966791256826503,0.23193916349809887,-6.884486652042782,0
E07000099,round 4,0,562,523.41500625,231.39368985200002,-0.7811580578826587,0.3139664804469274,-7.025538314638521,0
E07000102,round 4,0,469,507.929111481,196.09819724000002,-1.120382811403913,0.2458071278825996,-6.844815479208263,0
E07000103,round 4,0,444,510.674250524,197.79112523999999,-1.4792039472847047,0.18541666666666667,-6.790097235513905,0
E07000105,round 4,0,500,598.857126792,141.17228661800002,-1.0757079529469762,0.2541942043721403,-6.90875477931522,0
E07000106,round 4,0,555,615.240352136,162.087963227,-1.1729124268538742,0.23621713316369805,-7.01301578963963,0
E07000107,round 4,2,452,555.799178667,173.367127663,-1.3345367333326223,0.2082758620689655,-5.194067345174237,0.004424778761061947
E07000108,round 4,0,537,631.9645472010001,148.34929238,-1.0111779892784354,0.2666335650446872,-6.980075940561763,0
E07000109,round 4,0,440,565.066952831,171.892247871,-1.4802105246414687,0.18526315789473685,-6.78105762593618,0
E07000110,round 4,2,514,577.230403223,153.662437913,-0.9709984802285986,0.2745618693574084,-5.3230099791384085,0.0038910505836575876
E07000111,round 4,1,555,552.383283775,159.370051606,-0.7779473695409809,0.3146576117713639,-5.912601698682257,0.0018018018018018018
E07000112,round 4,0,568,617.2393633700001,134.595269151,-0.9414766050340567,0.2804938271604938,-7.036148493750536,0
E07000113,round 4,0,484,593.886210246,166.015649868,-1.1918250143874771,0.2328042328042328,-6.876264611890766,0
E07000114,round 4,1,490,636.038614543,168.108033707,-1.181696052917425,0.23462088698140202,-5.7879193538624,0.0020408163265306124
E07000115,round 4,2,549,565.237930571,154.311397298,-0.7947243883799012,0.3110481586402266,-5.389071729816501,0.0036429872495446266
E07000116,round 4,0,523,563.0522710600001,139.706009203,-0.8752303867390187,0.2940516273849607,-6.953684210870537,0
E07000117,round 4,3,320,383.51021091399997,433.043940957,-1.9342899065684223,0.12612966601178782,-4.507714849837378,0.009375
E07000118,round 4,0,484,357.184339457,418.332223199,-1.1109201363427066,0.24757033248081842,-6.876264611890766,0
E07000119,round 4,0,499,337.11899866699997,430.212638391,-0.996318070183445,0.2695417789757412,-6.906754778648554,0
E07000120,round 4,0,307,374.741180517,429.306243837,-2.0076136448505775,0.11825885978428351,-6.421622267806518,0
E07000121,round 4,2,493,346.928551955,463.19006744800004,-1.3895685108777027,0.19935561820378575,-5.281171207713066,0.004056795131845842
E07000122,round 4,0,329,387.27457032499996,440.084247876,-1.941591420684404,0.1253313138962514,-6.490723534502507,0
E07000123,round 4,2,398,353.71706532400003,431.36025152400003,-1.7835704470873666,0.14373420007222823,-5.066385309200748,0.005025125628140704
E07000124,round 4,1,449,370.606045091,438.71983237100005,-1.0050355631123713,0.2678147268408551,-5.700443573390687,0.0022271714922048997
E07000125,round 4,2,416,382.775253675,422.253624733,-1.366030549650325,0.20311738918655625,-5.110782242701195,0.004807692307692308
E07000126,round 4,0,453,353.629574642,425.067904289,-1.1325750904586542,0.2435483870967742,-6.810142450115136,0
E07000127,round 4,0,453,345.25673925599995,409.716407142,-1.244697770985888,0.22348297977306364,-6.810142450115136,0
E07000128,round 4,0,523,336.35007835000005,443.925300359,-1.0890702315349068,0.2516746411483254,-6.953684210870537,0
E07000129,round 4,2,469,454.35461187199996,299.51429104799996,-1.088665492626651,0.2517370390165687,-5.231108616854587,0.0042643923240938165
E07000130,round 4,0,471,455.942630226,315.71642787999997,-1.2102099406721913,0.22953216374269006,-6.849066282633458,0
E07000131,round 4,0,516,465.01032569299997,291.289205031,-0.7846000749645122,0.3132166566083283,-6.940222469119639,0
E07000132,round 4,0,497,444.375726103,298.78251232400004,-0.9100526595275213,0.2868663594470046,-6.902742737158593,0
E07000133,round 4,0,506,475.457200953,321.795888613,-0.9094110978606179,0.28700056274620145,-6.920671504248683,0
E07000134,round 4,1,496,440.491534107,316.248952834,-0.960437184225629,0.27666666666666667,-5.800102245661878,0.0020161290322580645
E07000135,round 4,1,323,461.323659144,299.55792826100003,-1.7930426722785073,0.14254289485261767,-5.3706380281276624,0.0030959752321981426
E07000136,round 4,0,453,532.517016969,343.225908254,-1.6247554985742707,0.16442831215970963,-6.810142450115136,0
E07000137,round 4,0,528,539.479403023,374.450834224,-1.0782618248402018,0.25371702637889687,-6.963189985870238,0
E07000138,round 4,0,438,496.71921559099997,370.69889559700005,-1.5662957861881592,0.17261671243624951,-6.776506992372183,0
E07000139,round 4,0,551,501.896333834,357.875900181,-0.7760399822694001,0.3150684931506849,-7.005789019253503,0
E07000140,round 4,0,514,530.006819943,322.986474261,-1.1691343277030148,0.23689052437902483,-6.9363427358340495,0
E07000141,round 4,0,563,499.729757613,325.666478481,-0.8340272815602127,0.30268817204301074,-7.027314514039777,0
E07000142,round 4,0,520,496.321593002,386.62745599500005,-0.9298134596035168,0.28284473398479915,-6.947937068614969,0
E07000143,round 4,0,523,594.073271591,301.022419265,-1.0444214852817741,0.2601787487586892,-6.953684210870537,0
E07000144,round 4,0,525,624.14182679,314.00491017599995,-0.8475696733815382,0.2998286693318104,-6.957497370876951,0
E07000145,round 4,0,447,651.096895249,307.786807367,-1.502217623132551,0.18196588139723802,-6.796823718274855,0
E07000146,round 4,0,513,564.056698447,317.39563005699995,-1.0986122886681098,0.24987869966035905,-6.934397209928558,0
E07000147,round 4,0,600,618.080765639,333.262937761,-0.8049186374183421,0.30887634684453563,-7.0909098220799835,0
E07000148,round 4,0,518,621.99862618,308.916854316,-1.380260796297537,0.20085139318885448,-6.9440872082295275,0
E07000149,round 4,0,644,619.4457935209999,297.36750037099995,-0.650151009558163,0.34287228404875464,-7.161622002939187,0
E07000150,round 4,0,393,487.82560213299996,288.489746971,-1.6662433061835398,0.15878787878787878,-6.668228248417403,0
E07000151,round 4,0,526,462.75806745700004,266.01586426399996,-0.8604559449647148,0.297129994372538,-6.959398512133975,0
E07000152,round 4,1,535,497.896381955,274.43418265099996,-0.9197933624253571,0.28488678251711425,-5.875866622356936,0.001869158878504673
E07000153,round 4,1,464,485.902180418,279.193044853,-1.2430906738528602,0.22376617153809295,-5.733341276897745,0.0021551724137931034
E07000154,round 4,0,442,476.233389719,261.590547844,-1.5647093871650113,0.17284432305891534,-6.785587645007929,0
E07000155,round 4,1,573,466.769495431,246.93156404299998,-0.6927111657285336,0.3333333333333333,-5.9445476273202305,0.0017452006980802793
E07000156,round 4,0,506,488.70242141100005,267.322951283,-1.286533664373951,0.21631959201019973,-6.920671504248683,0
E07000163,round 4,0,524,392.477214509,455.24349012199997,-0.7832737634443285,0.3135038667459845,-6.955592608396297,0
E07000164,round 4,0,557,442.589084292,488.81367774800003,-0.7753262730438394,0.3152235427277872,-7.016609683894219,0
E07000165,round 4,2,538,431.462831726,459.380419844,-0.8501903157301185,0.2992821645499724,-5.368775830196598,0.0037174721189591076
E07000166,round 4,1,494,416.205602342,498.363206262,-0.9537988492484283,0.2779966235227912,-5.796057750765372,0.0020242914979757085
E07000167,round 4,0,542,476.586994474,476.81588408,-0.8491360961989546,0.2995035852178709,-6.98933526597456,0
E07000168,round 4,0,532,499.813679838,491.88097247400003,-1.042277394598,0.26059425231368727,-6.970730078143525,0
E07000169,round 4,2,506,457.22816066300004,432.61682446,-0.9301839208058564,0.28276631344116004,-5.307277107919509,0.003952569169960474
E07000170,round 4,0,437,450.17887305200003,354.894443363,-1.3301774215639977,0.20899091343854614,-6.774223886357614,0
E07000171,round 4,0,482,464.730135589,382.191083313,-1.1738208148784017,0.23603691112190384,-6.872128101338986,0
E07000172,round 4,1,535,450.22059602400003,340.009523819,-1.048186801157947,0.2594568380213385,-5.875866622356936,0.001869158878504673
E07000173,round 4,0,465,459.846550079,344.772493158,-1.136471699711532,0.24283480979676916,-6.836259277277067,0
E07000174,round 4,0,457,454.714360748,362.39456293,-1.374604680636956,0.2017467248908297,-6.818924065275521,0
E07000175,round 4,1,528,472.58655236,357.091444132,-1.0476005841054323,0.2595682041216879,-5.862683757242057,0.001893939393939394
E07000176,round 4,0,538,461.733263682,335.299702352,-0.7981832691762497,0.3103051237766264,-6.981934677156389,0
E07000177,round 4,0,480,449.892288215,229.882286967,-1.1569789532807504,0.2390873015873016,-6.8679744089702925,0
E07000178,round 4,0,529,453.13591506,205.996151779,-1.829151316582898,0.13824524863316845,-6.9650803456014065,0
E07000179,round 4,0,559,463.366992649,192.01215040300002,-0.8357414914066886,0.3023255813953488,-7.020190708311925,0
E07000180,round 4,0,519,443.948184054,195.467314074,-0.9634755015745321,0.27606382978723404,-6.946013991099227,0
E07000181,round 4,0,533,434.48817188699996,212.663355713,-0.9825784226023615,0.272264631043257,-6.9726062513017535,0
E07000187,round 4,1,559,362.906990628,144.54747416799998,-0.8958873879908605,0.2897874546397097,-5.919789510401091,0.0017889087656529517
E07000188,round 4,0,481,332.628932839,142.371765844,-1.0986122886681098,0.24987012987012988,-6.870053411798126,0
E07000189,round 4,0,538,350.090553659,118.35819871700001,-0.9355309039478066,0.28169014084507044,-6.981934677156389,0
E07000192,round 4,0,473,400.852690931,312.743281717,-1.186825571262302,0.23369565217391305,-6.853299093186078,0
E07000193,round 4,0,482,420.422975753,325.977424099,-1.2835211690270154,0.21682411156095366,-6.872128101338986,0
E07000194,round 4,0,481,410.58038736,309.342252032,-0.9778517118125951,0.27319004524886875,-6.870053411798126,0
E07000195,round 4,3,494,383.113458132,347.993797591,-1.2012500678080205,0.23112767940354148,-4.944698971091853,0.006072874493927126
E07000196,round 4,0,445,390.570501675,302.568401699,-1.0638261725826943,0.2564396107613051,-6.792344427470809,0
E07000197,round 4,1,536,391.380687334,326.357234842,-0.9814115624674166,0.2724961870869344,-5.877735781779639,0.0018656716417910447
E07000198,round 4,0,492,396.622619182,351.364013396,-0.9763777353269344,0.27348526959421904,-6.892641641172089,0
E07000199,round 4,0,467,422.020067716,302.92149832800004,-1.1948599028802742,0.23225806451612904,-6.840546529288687,0
E07000200,round 4,0,561,598.461967995,241.767503543,-0.7285143243972366,0.3254198031268095,-7.023758954738443,0
E07000202,round 4,2,507,616.547512188,244.420207161,-1.3464244697443948,0.20633631194151097,-5.309257306586371,0.0039447731755424065
E07000203,round 4,0,591,607.6123363830001,262.304585168,-0.6653854147448274,0.33943903835145967,-7.075808863978387,0
E07000207,round 4,1,461,512.32736315,165.01184287200002,-1.05957935131108,0.2572544642857143,-5.726847747587197,0.0021691973969631237
E07000208,round 4,0,534,521.163424789,162.449373589,-0.9832772346503663,0.27212614445574773,-6.974478911025045,0
E07000209,round 4,0,562,498.833833785,151.133386093,-0.954693504827789,0.27783251231527095,-7.025538314638521,0
E07000210,round 4,1,548,516.825260815,152.16460020399998,-0.7916014966628283,0.3117178612059158,-5.8998973535824915,0.0018248175182481751
E07000211,round 4,0,521,526.567879952,151.92340158800002,-0.9766338617816236,0.2734415924567837,-6.949856455000773,0
E07000212,round 4,0,518,502.74160133,167.05870358500002,-1.201953475787453,0.2310084406930253,-6.9440872082295275,0
E07000213,round 4,1,461,507.193796205,170.69215122,-1.2857974054408023,0.2164319248826291,-5.726847747587197,0.0021691973969631237
E07000214,round 4,0,512,490.360335236,160.147567438,-0.9684599813520237,0.27506702412868633,-6.932447891572509,0
E07000215,round 4,0,524,535.7568912759999,152.170903741,-0.9069225341176143,0.28751369112814895,-6.955592608396297,0
E07000216,round 4,0,561,492.48438470300005,142.294425946,-0.7283299623916752,0.3254608294930876,-7.023758954738443,0
E07000217,round 4,0,530,500.47823163,158.844442203,-1.0487457736916244,0.2593491986401166,-6.966967138613983,0
E07000218,round 4,1,480,426.03406464200003,295.947718047,-1.1239561108821847,0.24514811031664965,-5.7672787862153285,0.0020833333333333333
E07000219,round 4,0,459,435.54303027599997,289.805205614,-1.3500073166105409,0.20573733751680862,-6.823286122355687,0
E07000220,round 4,0,520,448.739295051,275.36852744500004,-1.0360919316867756,0.26178535606820463,-6.947937068614969,0
E07000221,round 4,0,545,422.690817404,255.507221058,-0.798553440825634,0.31022727272727274,-6.994849985833071,0
E07000222,round 4,0,547,430.321940826,266.842986273,-0.9017830860012174,0.28857293312269616,-6.9985096422506015,0
E07000223,round 4,0,512,520.794746465,105.267405562,-0.9706756395701073,0.2746252676659529,-6.932447891572509,0
E07000224,round 4,1,562,498.90190873800003,101.868109668,-1.021011042644558,0.2647197362223269,-5.925146666070334,0.0017793594306049821
E07000225,round 4,0,574,486.40481788,109.298736911,-0.8637641945870226,0.2964487905301081,-7.046647277848756,0
E07000226,round 4,0,506,527.001106296,136.29494253000001,-1.3055330044754323,0.21311475409836064,-6.920671504248683,0
E07000227,round 4,0,548,515.453851653,125.156570425,-0.7631119284521322,0.31786542923433875,-7.00033446027523,0
E07000228,round 4,0,524,533.469525278,126.698020784,-0.7706200421112318,0.31623415811707906,-6.955592608396297,0
E07000229,round 4,0,549,513.34313206,103.846828425,-0.9233374680532971,0.28416709644146465,-7.002155954403621,0
E07000234,round 4,0,531,398.168738856,273.57923164,-0.9021060968821987,0.2885032537960954,-6.968850378341948,0
E07000235,round 4,0,480,378.126198878,250.31417145,-1.034556243329952,0.26207270754205103,-6.8679744089702925,0
E07000236,round 4,0,516,404.792013424,266.51198210999996,-1.2381356964861976,0.22464083587287767,-6.940222469119639,0
E07000237,round 4,1,492,385.557351083,255.352408924,-1.2586797185654108,0.2210762331838565,-5.791996831479057,0.0020325203252032522
E07000238,round 4,0,557,396.976855338,251.258722063,-0.814802149571857,0.3067619571192963,-7.016609683894219,0
E07000239,round 4,0,501,382.101959453,275.420175616,-1.114963208865679,0.24682306940371457,-6.910750787961936,0
E07000240,round 4,1,536,515.214634224,208.80724342899998,-0.8143352651648382,0.3068571428571429,-5.877735781779639,0.0018656716417910447
E07000241,round 4,0,505,524.011083889,210.335613166,-1.2107745457637586,0.22944116310767831,-6.918695219020472,0
E07000242,round 4,0,497,539.531961293,217.69133751400003,-0.8666358723553912,0.29583333333333334,-6.902742737158593,0
E07000243,round 4,0,477,525.079683627,224.582710651,-1.31832938300943,0.210968597965502,-6.86171134048073,0
E07000244,round 4,0,513,639.183311399,268.720841109,-0.971676708798421,0.27442605445808865,-6.934397209928558,0
E07000245,round 4,0,532,576.662460237,264.215413901,-0.9891125646796114,0.2709710218607016,-6.970730078143525,0
E07000246,round 4,0,486,315.93244971999997,128.64796715399999,-1.0897385103023582,0.2515400410677618,-6.880384082186005,0
E08000001,round 4,1,459,370.609920438,408.835128775,-1.5609408649109071,0.17338861666038446,-5.7224951835883555,0.002178649237472767
E08000002,round 4,1,458,379.956001302,408.89546264899997,-1.3358025323122236,0.20806890299184044,-5.720311776607412,0.002183406113537118
E08000003,round 4,3,414,384.98394066199995,395.51257001600004,-2.120070513953678,0.10705973622963538,-4.767046051621756,0.007246376811594203
