"","date","region","count_pos","count_all","rolling_infections","rolling_total"
"2596",2020-10-27,"North West",0,10,1.57142857142857,10.4285714285714
"2597",2020-10-27,"Yorkshire and The Humber",0,1,0.714285714285714,5.14285714285714
"2598",2020-10-27,"East Midlands",0,7,0.857142857142857,6.14285714285714
"2599",2020-10-27,"West Midlands",1,9,1.14285714285714,6.71428571428571
"2600",2020-10-27,"East of England",1,6,1.14285714285714,6.14285714285714
"2601",2020-10-27,"London",0,3,1.14285714285714,7.14285714285714
"2602",2020-10-27,"South East",1,9,0.428571428571429,8.14285714285714
"2603",2020-10-27,"South West",0,4,0.142857142857143,3.42857142857143
"2604",2020-10-28,"North East",1,7,0.285714285714286,3.42857142857143
"2605",2020-10-28,"North West",2,9,1.57142857142857,10.1428571428571
"2606",2020-10-28,"Yorkshire and The Humber",1,7,0.714285714285714,5.42857142857143
"2607",2020-10-28,"East Midlands",1,4,0.857142857142857,6.14285714285714
"2608",2020-10-28,"West Midlands",1,3,1.14285714285714,6.28571428571429
"2609",2020-10-28,"East of England",0,4,0.857142857142857,5.28571428571429
"2610",2020-10-28,"London",1,3,0.857142857142857,6
"2611",2020-10-28,"South East",1,4,0.571428571428571,8.42857142857143
"2612",2020-10-28,"South West",0,3,0.142857142857143,3
"2613",2020-10-29,"North East",0,2,0.285714285714286,3.14285714285714
"2614",2020-10-29,"North West",0,3,1.14285714285714,8.71428571428571
"2615",2020-10-29,"Yorkshire and The Humber",0,4,0.571428571428571,5
"2616",2020-10-29,"East Midlands",0,5,0.428571428571429,5.14285714285714
"2617",2020-10-29,"West Midlands",2,7,1.42857142857143,6.42857142857143
"2618",2020-10-29,"East of England",1,4,0.857142857142857,5.42857142857143
"2619",2020-10-29,"London",0,3,0.571428571428571,5.57142857142857
"2620",2020-10-29,"South East",0,2,0.428571428571429,6.85714285714286
"2621",2020-10-29,"South West",0,2,0,2.57142857142857
"2622",2020-10-30,"North East",0,2,0.285714285714286,3.28571428571429
"2623",2020-10-30,"North West",2,3,1.28571428571429,7.42857142857143
"2624",2020-10-30,"Yorkshire and The Humber",0,4,0.571428571428571,5.14285714285714
"2625",2020-10-30,"East Midlands",0,4,0.285714285714286,4.85714285714286
"2626",2020-10-30,"East of England",0,4,0.857142857142857,4.85714285714286
"2627",2020-10-30,"London",1,1,0.714285714285714,4.42857142857143
"2628",2020-10-30,"South East",0,3,0.285714285714286,4.85714285714286
"2629",2020-10-30,"South West",0,3,0,2.85714285714286
"2630",2020-10-31,"North West",0,2,1,6.14285714285714
"2631",2020-10-31,"Yorkshire and The Humber",0,2,0.285714285714286,4.28571428571429
"2632",2020-10-31,"East Midlands",1,3,0.428571428571429,4.57142857142857
"2633",2020-10-31,"West Midlands",1,3,1.42857142857143,6.14285714285714
"2634",2020-10-31,"London",0,2,0.428571428571429,3.14285714285714
"2635",2020-10-31,"South East",0,2,0.285714285714286,4.28571428571429
"2636",2020-11-01,"North East",3,46,0.714285714285714,9.14285714285714
"2637",2020-11-01,"North West",5,76,1.57142857142857,16.2857142857143
"2638",2020-11-01,"Yorkshire and The Humber",1,44,0.285714285714286,9.28571428571429
"2639",2020-11-01,"East Midlands",3,68,0.714285714285714,13.7142857142857
"2640",2020-11-01,"West Midlands",4,64,1.85714285714286,14.8571428571429
"2641",2020-11-01,"East of England",3,85,1,16
"2642",2020-11-01,"London",4,50,1,10
"2643",2020-11-01,"South East",4,97,0.857142857142857,17.4285714285714
"2644",2020-11-01,"South West",1,43,0.142857142857143,8.42857142857143
"2645",2020-11-02,"North East",0,8,0.714285714285714,10.1428571428571
"2646",2020-11-02,"North West",0,12,1.28571428571429,16.4285714285714
"2647",2020-11-02,"Yorkshire and The Humber",1,6,0.428571428571429,9.71428571428571
"2648",2020-11-02,"East Midlands",4,10,1.28571428571429,14.4285714285714
"2649",2020-11-02,"West Midlands",1,7,1.71428571428571,14.4285714285714
"2650",2020-11-02,"East of England",0,10,0.714285714285714,16.7142857142857
"2651",2020-11-02,"London",1,4,1,9.42857142857143
"2652",2020-11-02,"South East",0,11,0.857142857142857,18.2857142857143
"2653",2020-11-02,"South West",1,8,0.285714285714286,9.42857142857143
"2654",2020-11-03,"North East",0,3,0.714285714285714,10.2857142857143
"2655",2020-11-03,"North West",1,4,1.42857142857143,15.5714285714286
"2656",2020-11-03,"Yorkshire and The Humber",0,2,0.428571428571429,9.85714285714286
"2657",2020-11-03,"East Midlands",0,9,1.28571428571429,14.7142857142857
"2658",2020-11-03,"West Midlands",0,2,1.42857142857143,13.5714285714286
"2659",2020-11-03,"East of England",0,3,0.714285714285714,16.5714285714286
"2660",2020-11-03,"London",0,3,1,9.42857142857143
"2661",2020-11-03,"South East",0,9,0.714285714285714,18.2857142857143
"2662",2020-11-03,"South West",0,2,0.285714285714286,9.28571428571429
"2663",2020-11-04,"North East",0,4,0.571428571428571,10.2857142857143
"2664",2020-11-04,"North West",1,30,1.28571428571429,18.5714285714286
"2665",2020-11-04,"Yorkshire and The Humber",0,12,0.285714285714286,10.5714285714286
"2666",2020-11-04,"East Midlands",0,18,1.14285714285714,16.7142857142857
"2667",2020-11-04,"West Midlands",1,17,1.42857142857143,14.7142857142857
"2668",2020-11-04,"East of England",0,13,0.571428571428571,17.5714285714286
"2669",2020-11-04,"London",0,5,0.857142857142857,9.71428571428571
"2670",2020-11-04,"South East",0,13,0.571428571428571,19.5714285714286
"2671",2020-11-04,"South West",0,12,0.285714285714286,10.4285714285714
"2672",2020-11-05,"North East",0,3,0.428571428571429,9.71428571428571
"2673",2020-11-05,"North West",0,5,1.28571428571429,18.8571428571429
"2674",2020-11-05,"Yorkshire and The Humber",0,3,0.285714285714286,10.4285714285714
"2675",2020-11-05,"East Midlands",1,13,1.28571428571429,17.8571428571429
"2676",2020-11-05,"East of England",0,5,0.571428571428571,17.7142857142857
"2677",2020-11-05,"London",0,1,0.857142857142857,9.42857142857143
"2678",2020-11-05,"South East",0,7,0.571428571428571,20.2857142857143
"2679",2020-11-05,"South West",0,5,0.285714285714286,10.7142857142857
"2680",2020-11-06,"North East",0,2,0.428571428571429,9.71428571428571
"2681",2020-11-06,"North West",0,3,1,18.8571428571429
"2682",2020-11-06,"Yorkshire and The Humber",0,3,0.285714285714286,10.2857142857143
"2683",2020-11-06,"East Midlands",0,7,1.28571428571429,18.2857142857143
"2684",2020-11-06,"West Midlands",0,8,1.28571428571429,15.4285714285714
"2685",2020-11-06,"East of England",0,4,0.428571428571429,17.7142857142857
"2686",2020-11-06,"South East",0,1,0.571428571428571,20
"2687",2020-11-06,"South West",0,7,0.285714285714286,11.4285714285714
"2688",2020-11-07,"North East",0,2,0.428571428571429,9.71428571428571
"2689",2020-11-07,"North West",0,8,1,19.7142857142857
"2690",2020-11-07,"Yorkshire and The Humber",0,4,0.285714285714286,10.5714285714286
"2691",2020-11-07,"East Midlands",0,6,1.14285714285714,18.7142857142857
"2692",2020-11-07,"West Midlands",0,2,1,14.7142857142857
"2693",2020-11-07,"East of England",0,2,0.428571428571429,17.4285714285714
"2694",2020-11-07,"London",0,4,0.714285714285714,9.85714285714286
"2695",2020-11-07,"South East",0,8,0.571428571428571,20.8571428571429
"2696",2020-11-07,"South West",0,4,0.285714285714286,11.5714285714286
"2697",2020-11-08,"North East",0,6,0,4
"2698",2020-11-08,"North West",0,9,0.285714285714286,10.1428571428571
"2699",2020-11-08,"Yorkshire and The Humber",0,5,0.142857142857143,5
"2700",2020-11-08,"East Midlands",1,8,0.857142857142857,10.1428571428571
"2701",2020-11-08,"West Midlands",0,6,0.857142857142857,15.1428571428571
"2702",2020-11-08,"East of England",0,7,0,6.28571428571429
"2703",2020-11-08,"London",0,6,0.714285714285714,10.4285714285714
"2704",2020-11-08,"South East",0,15,0,9.14285714285714
"2705",2020-11-08,"South West",0,7,0.142857142857143,6.42857142857143
"2706",2020-11-09,"North West",2,8,0.571428571428571,9.57142857142857
"2707",2020-11-09,"Yorkshire and The Humber",0,2,0,4.42857142857143
"2708",2020-11-09,"East Midlands",0,6,0.285714285714286,9.57142857142857
"2709",2020-11-09,"West Midlands",0,4,0.285714285714286,6.57142857142857
"2710",2020-11-09,"East of England",1,3,0.142857142857143,5.28571428571429
"2711",2020-11-09,"London",0,1,0.142857142857143,3.42857142857143
"2712",2020-11-09,"South East",0,6,0,8.42857142857143
"2713",2020-11-09,"South West",0,8,0,6.42857142857143
"2714",2020-11-10,"North East",0,2,0,3.14285714285714
"2715",2020-11-10,"North West",0,3,0.428571428571429,9.42857142857143
"2716",2020-11-10,"Yorkshire and The Humber",0,6,0,5
"2717",2020-11-10,"East Midlands",1,8,0.428571428571429,9.42857142857143
"2718",2020-11-10,"West Midlands",0,4,0.142857142857143,6.14285714285714
"2719",2020-11-10,"East of England",0,10,0.142857142857143,6.28571428571429
"2720",2020-11-10,"London",0,1,0,3
"2721",2020-11-10,"South East",0,8,0,8.28571428571429
"2722",2020-11-10,"South West",0,5,0,6.85714285714286
"2723",2020-11-11,"North East",0,3,0,3.14285714285714
"2724",2020-11-11,"North West",2,23,0.571428571428571,8.42857142857143
"2725",2020-11-11,"Yorkshire and The Humber",0,7,0,4.28571428571429
"2726",2020-11-11,"East Midlands",1,18,0.571428571428571,9.42857142857143
"2727",2020-11-11,"West Midlands",0,7,0.142857142857143,6.85714285714286
"2728",2020-11-11,"East of England",1,16,0.285714285714286,6.71428571428571
"2729",2020-11-11,"London",0,5,0,3.28571428571429
"2730",2020-11-11,"South East",2,27,0.285714285714286,10.2857142857143
"2731",2020-11-11,"South West",1,15,0.142857142857143,7.28571428571429
"2732",2020-11-12,"North East",0,7,0,3.57142857142857
"2733",2020-11-12,"North West",0,9,0.571428571428571,9
"2734",2020-11-12,"Yorkshire and The Humber",1,8,0.142857142857143,5
"2735",2020-11-12,"East Midlands",0,11,0.428571428571429,9.14285714285714
"2736",2020-11-12,"West Midlands",0,8,0,5.57142857142857
"2737",2020-11-12,"East of England",0,10,0.285714285714286,7.42857142857143
"2738",2020-11-12,"South East",0,9,0.285714285714286,10.5714285714286
"2739",2020-11-12,"South West",1,6,0.285714285714286,7.42857142857143
"2740",2020-11-13,"North West",0,8,0.571428571428571,9.71428571428571
"2741",2020-11-13,"Yorkshire and The Humber",0,2,0.142857142857143,4.85714285714286
"2742",2020-11-13,"East Midlands",0,5,0.428571428571429,8.85714285714286
"2743",2020-11-13,"West Midlands",0,6,0,5.28571428571429
"2744",2020-11-13,"East of England",1,4,0.428571428571429,7.42857142857143
"2745",2020-11-13,"London",0,4,0,3.14285714285714
"2746",2020-11-13,"South East",0,8,0.285714285714286,11.5714285714286
"2747",2020-11-13,"South West",1,5,0.428571428571429,7.14285714285714
"2748",2020-11-14,"North East",0,6,0,4
"2749",2020-11-14,"North West",3,19,1,11.2857142857143
"2750",2020-11-14,"Yorkshire and The Humber",1,11,0.285714285714286,5.85714285714286
"2751",2020-11-14,"East Midlands",1,18,0.571428571428571,10.5714285714286
"2752",2020-11-14,"West Midlands",0,9,0,6.28571428571429
"2753",2020-11-14,"East of England",0,13,0.428571428571429,9
"2754",2020-11-14,"London",1,7,0.142857142857143,4
"2755",2020-11-14,"South East",0,22,0.285714285714286,13.5714285714286
"2756",2020-11-14,"South West",1,7,0.571428571428571,7.57142857142857
"2757",2020-11-15,"North East",1,8,0.142857142857143,4.85714285714286
"2758",2020-11-15,"North West",1,28,1.14285714285714,14
"2759",2020-11-15,"Yorkshire and The Humber",0,12,0.285714285714286,6.85714285714286
"2760",2020-11-15,"East Midlands",1,23,0.571428571428571,12.7142857142857
"2761",2020-11-15,"West Midlands",0,18,0,8
"2762",2020-11-15,"East of England",2,16,0.714285714285714,10.2857142857143
"2763",2020-11-15,"London",0,13,0.142857142857143,5.28571428571429
"2764",2020-11-15,"South East",2,27,0.571428571428571,15.2857142857143
"2765",2020-11-15,"South West",1,15,0.714285714285714,8.71428571428571
"2766",2020-11-16,"North East",0,4,0.142857142857143,5.14285714285714
"2767",2020-11-16,"North West",0,8,0.857142857142857,14
"2768",2020-11-16,"Yorkshire and The Humber",0,4,0.285714285714286,7.14285714285714
"2769",2020-11-16,"East Midlands",1,9,0.714285714285714,13.1428571428571
"2770",2020-11-16,"West Midlands",0,6,0,8.28571428571429
"2771",2020-11-16,"East of England",0,6,0.571428571428571,10.7142857142857
"2772",2020-11-16,"London",1,4,0.285714285714286,5
"2773",2020-11-16,"South East",0,15,0.571428571428571,16.5714285714286
"2774",2020-11-16,"South West",0,6,0.714285714285714,8.42857142857143
"2775",2020-11-17,"North East",0,2,0.142857142857143,4.57142857142857
"2776",2020-11-17,"North West",1,5,1,14.2857142857143
"2777",2020-11-17,"Yorkshire and The Humber",0,2,0.285714285714286,6.57142857142857
"2778",2020-11-17,"East Midlands",0,1,0.571428571428571,12.1428571428571
"2779",2020-11-17,"West Midlands",0,2,0,8
"2780",2020-11-17,"East of England",0,4,0.571428571428571,9.85714285714286
"2781",2020-11-17,"London",0,2,0.285714285714286,5.14285714285714
"2782",2020-11-17,"South East",0,8,0.571428571428571,16.5714285714286
"2783",2020-11-17,"South West",0,3,0.714285714285714,8.14285714285714
"2784",2020-11-18,"North East",1,10,0.285714285714286,5.71428571428571
"2785",2020-11-18,"North West",1,32,0.857142857142857,15.5714285714286
"2786",2020-11-18,"Yorkshire and The Humber",0,8,0.285714285714286,6.71428571428571
"2787",2020-11-18,"East Midlands",1,26,0.571428571428571,13.2857142857143
"2788",2020-11-18,"West Midlands",2,21,0.285714285714286,10
"2789",2020-11-18,"East of England",1,25,0.571428571428571,11.1428571428571
"2790",2020-11-18,"London",0,15,0.285714285714286,7.14285714285714
"2791",2020-11-18,"South East",1,33,0.428571428571429,17.4285714285714
"2792",2020-11-18,"South West",0,16,0.571428571428571,8.28571428571429
"2793",2020-11-19,"North East",1,2,0.428571428571429,5.57142857142857
"2794",2020-11-19,"North West",0,8,0.857142857142857,15.4285714285714
"2795",2020-11-19,"Yorkshire and The Humber",1,6,0.285714285714286,6.42857142857143
"2796",2020-11-19,"East Midlands",1,8,0.714285714285714,12.8571428571429
"2797",2020-11-19,"West Midlands",0,7,0.285714285714286,9.85714285714286
"2798",2020-11-19,"East of England",0,10,0.571428571428571,11.1428571428571
"2799",2020-11-19,"London",2,6,0.571428571428571,7.28571428571429
"2800",2020-11-19,"South East",0,12,0.428571428571429,17.8571428571429
"2801",2020-11-19,"South West",0,4,0.428571428571429,8
"2802",2020-11-20,"North East",1,7,0.571428571428571,5.57142857142857
"2803",2020-11-20,"North West",4,24,1.42857142857143,17.7142857142857
"2804",2020-11-20,"Yorkshire and The Humber",0,10,0.285714285714286,7.57142857142857
"2805",2020-11-20,"East Midlands",1,21,0.857142857142857,15.1428571428571
"2806",2020-11-20,"West Midlands",0,12,0.285714285714286,10.7142857142857
"2807",2020-11-20,"East of England",1,17,0.571428571428571,13
"2808",2020-11-20,"London",1,10,0.714285714285714,8.14285714285714
"2809",2020-11-20,"South East",1,21,0.571428571428571,19.7142857142857
"2810",2020-11-20,"South West",0,12,0.285714285714286,9
"2811",2020-11-21,"North East",0,7,0.571428571428571,5.71428571428571
"2812",2020-11-21,"North West",0,7,1,16
"2813",2020-11-21,"Yorkshire and The Humber",0,9,0.142857142857143,7.28571428571429
"2814",2020-11-21,"East Midlands",1,14,0.857142857142857,14.5714285714286
"2815",2020-11-21,"West Midlands",1,10,0.428571428571429,10.8571428571429
"2816",2020-11-21,"East of England",0,9,0.571428571428571,12.4285714285714
"2817",2020-11-21,"London",1,5,0.714285714285714,7.85714285714286
"2818",2020-11-21,"South East",0,19,0.571428571428571,19.2857142857143
"2819",2020-11-21,"South West",0,6,0.142857142857143,8.85714285714286
"2820",2020-11-22,"North East",0,6,0.428571428571429,5.42857142857143
"2821",2020-11-22,"North West",4,30,1.42857142857143,16.2857142857143
"2822",2020-11-22,"Yorkshire and The Humber",0,11,0.142857142857143,7.14285714285714
"2823",2020-11-22,"East Midlands",2,23,1,14.5714285714286
"2824",2020-11-22,"West Midlands",1,15,0.571428571428571,10.4285714285714
"2825",2020-11-22,"East of England",1,15,0.428571428571429,12.2857142857143
"2826",2020-11-22,"London",0,7,0.714285714285714,7
"2827",2020-11-22,"South East",1,24,0.428571428571429,18.8571428571429
"2828",2020-11-22,"South West",0,9,0,8
"2829",2020-11-23,"North East",0,4,0.428571428571429,5.42857142857143
"2830",2020-11-23,"North West",0,14,1.42857142857143,17.1428571428571
"2831",2020-11-23,"Yorkshire and The Humber",0,7,0.142857142857143,7.57142857142857
"2832",2020-11-23,"East Midlands",0,12,0.857142857142857,15
"2833",2020-11-23,"West Midlands",0,14,0.571428571428571,11.5714285714286
"2834",2020-11-23,"East of England",0,9,0.428571428571429,12.7142857142857
"2835",2020-11-23,"London",0,3,0.571428571428571,6.85714285714286
"2836",2020-11-23,"South East",2,14,0.714285714285714,18.7142857142857
"2837",2020-11-23,"South West",0,4,0,7.71428571428571
"2838",2020-11-24,"North West",0,4,1.28571428571429,17
"2839",2020-11-24,"Yorkshire and The Humber",0,2,0.142857142857143,7.57142857142857
"2840",2020-11-24,"East Midlands",0,6,0.857142857142857,15.7142857142857
"2841",2020-11-24,"West Midlands",0,3,0.571428571428571,11.7142857142857
"2842",2020-11-24,"East of England",1,6,0.571428571428571,13
"2843",2020-11-24,"London",1,3,0.714285714285714,7
"2844",2020-11-24,"South East",1,10,0.857142857142857,19
"2845",2020-11-24,"South West",0,3,0,7.71428571428571
"2846",2020-11-25,"North East",0,13,0.428571428571429,7
"2847",2020-11-25,"North West",1,28,1.28571428571429,16.4285714285714
"2848",2020-11-25,"Yorkshire and The Humber",2,15,0.428571428571429,8.57142857142857
"2849",2020-11-25,"East Midlands",0,29,0.714285714285714,16.1428571428571
"2850",2020-11-25,"West Midlands",2,26,0.571428571428571,12.4285714285714
"2851",2020-11-25,"East of England",2,21,0.714285714285714,12.4285714285714
"2852",2020-11-25,"London",0,14,0.714285714285714,6.85714285714286
"2853",2020-11-25,"South East",2,30,1,18.5714285714286
"2854",2020-11-25,"South West",0,14,0,7.42857142857143
"2855",2020-11-26,"North East",2,5,0.571428571428571,6.28571428571429
"2856",2020-11-26,"North West",3,5,1.71428571428571,16
"2857",2020-11-26,"Yorkshire and The Humber",0,4,0.285714285714286,8.28571428571429
"2858",2020-11-26,"East Midlands",0,9,0.571428571428571,16.2857142857143
"2859",2020-11-26,"West Midlands",1,11,0.714285714285714,13
"2860",2020-11-26,"East of England",0,5,0.714285714285714,11.7142857142857
"2861",2020-11-26,"London",0,6,0.428571428571429,6.85714285714286
"2862",2020-11-26,"South East",0,7,1,17.8571428571429
"2863",2020-11-26,"South West",0,4,0,7.42857142857143
"2864",2020-11-27,"North East",0,7,0.428571428571429,7
"2865",2020-11-27,"North West",0,12,1.14285714285714,14.2857142857143
"2866",2020-11-27,"Yorkshire and The Humber",0,4,0.285714285714286,7.42857142857143
"2867",2020-11-27,"East Midlands",1,13,0.571428571428571,15.1428571428571
"2868",2020-11-27,"West Midlands",0,7,0.714285714285714,12.2857142857143
"2869",2020-11-27,"East of England",1,13,0.714285714285714,11.1428571428571
"2870",2020-11-27,"London",0,6,0.285714285714286,6.28571428571429
"2871",2020-11-27,"South East",1,14,1,16.8571428571429
"2872",2020-11-27,"South West",0,4,0,6.28571428571429
"2873",2020-11-28,"North East",0,9,0.285714285714286,7.28571428571429
"2874",2020-11-28,"North West",0,20,1.14285714285714,16.1428571428571
"2875",2020-11-28,"Yorkshire and The Humber",1,10,0.428571428571429,7.57142857142857
"2876",2020-11-28,"East Midlands",1,14,0.571428571428571,15.1428571428571
"2877",2020-11-28,"West Midlands",0,17,0.571428571428571,13.2857142857143
"2878",2020-11-28,"East of England",0,11,0.714285714285714,11.4285714285714
"2879",2020-11-28,"London",0,5,0.142857142857143,6.28571428571429
"2880",2020-11-28,"South East",0,20,1,17
"2881",2020-11-28,"South West",0,8,0,6.57142857142857
"2882",2020-11-29,"North East",0,7,0.285714285714286,7.28571428571429
"2883",2020-11-29,"North West",1,12,0.714285714285714,13.5714285714286
"2884",2020-11-29,"Yorkshire and The Humber",0,9,0.428571428571429,7.28571428571429
"2885",2020-11-29,"East Midlands",0,21,0.285714285714286,14.8571428571429
"2886",2020-11-29,"West Midlands",0,6,0.428571428571429,12
"2887",2020-11-29,"East of England",0,15,0.571428571428571,11.4285714285714
"2888",2020-11-29,"London",1,9,0.285714285714286,6.57142857142857
"2889",2020-11-29,"South East",0,18,0.857142857142857,16.1428571428571
"2890",2020-11-29,"South West",0,8,0,6.42857142857143
"2891",2020-11-30,"North East",1,9,0.428571428571429,7.71428571428571
"2892",2020-11-30,"North West",2,30,1,15.8571428571429
"2893",2020-11-30,"Yorkshire and The Humber",0,14,0.428571428571429,8.28571428571429
"2894",2020-11-30,"East Midlands",1,30,0.428571428571429,17.4285714285714
"2895",2020-11-30,"West Midlands",3,29,0.857142857142857,14.1428571428571
"2896",2020-11-30,"East of England",2,23,0.857142857142857,13.4285714285714
"2897",2020-11-30,"London",0,13,0.285714285714286,8
"2898",2020-11-30,"South East",0,24,0.571428571428571,17.5714285714286
"2899",2020-11-30,"South West",0,16,0,8.14285714285714
"2900",2020-12-01,"North East",1,18,0.571428571428571,9.71428571428571
"2901",2020-12-01,"North West",9,71,2.28571428571429,25.4285714285714
"2902",2020-12-01,"Yorkshire and The Humber",0,29,0.428571428571429,12.1428571428571
"2903",2020-12-01,"East Midlands",2,56,0.714285714285714,24.5714285714286
"2904",2020-12-01,"West Midlands",2,40,1.14285714285714,19.4285714285714
"2905",2020-12-01,"East of England",3,67,1.14285714285714,22.1428571428571
"2906",2020-12-01,"London",2,23,0.428571428571429,10.8571428571429
"2907",2020-12-01,"South East",1,54,0.571428571428571,23.8571428571429
"2908",2020-12-01,"South West",0,27,0,11.5714285714286
"2909",2020-12-02,"North East",0,24,0.571428571428571,11.2857142857143
"2910",2020-12-02,"North West",4,72,2.71428571428571,31.7142857142857
"2911",2020-12-02,"Yorkshire and The Humber",3,36,0.571428571428571,15.1428571428571
"2912",2020-12-02,"East Midlands",4,52,1.28571428571429,27.8571428571429
"2913",2020-12-02,"West Midlands",4,49,1.42857142857143,22.7142857142857
"2914",2020-12-02,"East of England",2,54,1.14285714285714,26.8571428571429
"2915",2020-12-02,"London",4,24,1,12.2857142857143
"2916",2020-12-02,"South East",4,71,0.857142857142857,29.7142857142857
"2917",2020-12-02,"South West",0,30,0,13.8571428571429
"2918",2020-12-03,"North East",0,7,0.285714285714286,11.5714285714286
"2919",2020-12-03,"North West",1,30,2.42857142857143,35.2857142857143
"2920",2020-12-03,"Yorkshire and The Humber",1,11,0.714285714285714,16.1428571428571
"2921",2020-12-03,"East Midlands",0,14,1.28571428571429,28.5714285714286
"2922",2020-12-03,"West Midlands",1,13,1.42857142857143,23
"2923",2020-12-03,"East of England",3,27,1.57142857142857,30
"2924",2020-12-03,"London",1,15,1.14285714285714,13.5714285714286
"2925",2020-12-03,"South East",2,28,1.14285714285714,32.7142857142857
"2926",2020-12-03,"South West",0,16,0,15.5714285714286
"2927",2020-12-04,"North East",0,5,0.285714285714286,11.2857142857143
"2928",2020-12-04,"North West",3,26,2.85714285714286,37.2857142857143
"2929",2020-12-04,"Yorkshire and The Humber",2,16,1,17.8571428571429
"2930",2020-12-04,"East Midlands",1,20,1.28571428571429,29.5714285714286
"2931",2020-12-04,"West Midlands",1,18,1.57142857142857,24.5714285714286
"2932",2020-12-04,"East of England",0,19,1.42857142857143,30.8571428571429
"2933",2020-12-04,"London",1,17,1.28571428571429,15.1428571428571
"2934",2020-12-04,"South East",1,31,1.14285714285714,35.1428571428571
"2935",2020-12-04,"South West",1,12,0.142857142857143,16.7142857142857
"2936",2020-12-05,"North East",0,9,0.285714285714286,11.2857142857143
"2937",2020-12-05,"North West",2,28,3.14285714285714,38.4285714285714
"2938",2020-12-05,"Yorkshire and The Humber",0,17,0.857142857142857,18.8571428571429
"2939",2020-12-05,"East Midlands",1,23,1.28571428571429,30.8571428571429
"2940",2020-12-05,"West Midlands",3,21,2,25.1428571428571
"2941",2020-12-05,"East of England",1,22,1.57142857142857,32.4285714285714
"2942",2020-12-05,"London",0,8,1.28571428571429,15.5714285714286
"2943",2020-12-05,"South East",2,30,1.42857142857143,36.5714285714286
"2944",2020-12-05,"South West",1,11,0.285714285714286,17.1428571428571
"2945",2020-12-06,"North East",3,13,0.714285714285714,12.1428571428571
"2946",2020-12-06,"North West",2,39,3.28571428571429,42.2857142857143
"2947",2020-12-06,"Yorkshire and The Humber",0,20,0.857142857142857,20.4285714285714
"2948",2020-12-06,"East Midlands",0,27,1.28571428571429,31.7142857142857
"2949",2020-12-06,"West Midlands",0,17,2,26.7142857142857
"2950",2020-12-06,"East of England",2,25,1.85714285714286,33.8571428571429
"2951",2020-12-06,"London",0,12,1.14285714285714,16
"2952",2020-12-06,"South East",1,33,1.57142857142857,38.7142857142857
"2953",2020-12-06,"South West",0,18,0.285714285714286,18.5714285714286
"2954",2020-12-07,"North East",0,10,0.571428571428571,12.2857142857143
"2955",2020-12-07,"North West",2,28,3.28571428571429,42
"2956",2020-12-07,"Yorkshire and The Humber",1,14,1,20.4285714285714
"2957",2020-12-07,"East Midlands",0,29,1.14285714285714,31.5714285714286
"2958",2020-12-07,"West Midlands",0,13,1.57142857142857,24.4285714285714
"2959",2020-12-07,"East of England",0,19,1.57142857142857,33.2857142857143
"2960",2020-12-07,"London",1,10,1.28571428571429,15.5714285714286
"2961",2020-12-07,"South East",2,37,1.85714285714286,40.5714285714286
"2962",2020-12-07,"South West",0,17,0.285714285714286,18.7142857142857
"2963",2020-12-08,"North East",0,3,0.428571428571429,10.1428571428571
"2964",2020-12-08,"North West",0,17,2,34.2857142857143
"2965",2020-12-08,"Yorkshire and The Humber",1,19,1.14285714285714,19
"2966",2020-12-08,"East Midlands",1,15,1,25.7142857142857
"2967",2020-12-08,"West Midlands",1,18,1.42857142857143,21.2857142857143
"2968",2020-12-08,"East of England",0,17,1.14285714285714,26.1428571428571
"2969",2020-12-08,"London",0,4,1,12.8571428571429
"2970",2020-12-08,"South East",0,21,1.71428571428571,35.8571428571429
"2971",2020-12-08,"South West",0,9,0.285714285714286,16.1428571428571
"2972",2020-12-09,"North East",2,33,0.714285714285714,11.4285714285714
"2973",2020-12-09,"North West",4,72,2,34.2857142857143
"2974",2020-12-09,"Yorkshire and The Humber",2,36,1,19
"2975",2020-12-09,"East Midlands",3,72,0.857142857142857,28.5714285714286
"2976",2020-12-09,"West Midlands",0,43,0.857142857142857,20.4285714285714
"2977",2020-12-09,"East of England",1,58,1,26.7142857142857
"2978",2020-12-09,"London",2,27,0.714285714285714,13.2857142857143
"2979",2020-12-09,"South East",3,77,1.57142857142857,36.7142857142857
"2980",2020-12-09,"South West",4,41,0.857142857142857,17.7142857142857
"2981",2020-12-10,"North East",1,20,0.857142857142857,13.2857142857143
"2982",2020-12-10,"North West",4,63,2.42857142857143,39
"2983",2020-12-10,"Yorkshire and The Humber",2,38,1.14285714285714,22.8571428571429
"2984",2020-12-10,"East Midlands",0,54,0.857142857142857,34.2857142857143
"2985",2020-12-10,"West Midlands",3,32,1.14285714285714,23.1428571428571
"2986",2020-12-10,"East of England",2,59,0.857142857142857,31.2857142857143
"2987",2020-12-10,"London",1,32,0.714285714285714,15.7142857142857
"2988",2020-12-10,"South East",3,76,1.71428571428571,43.5714285714286
"2989",2020-12-10,"South West",0,25,0.857142857142857,19
"2990",2020-12-11,"North East",0,8,0.857142857142857,13.7142857142857
"2991",2020-12-11,"North West",2,45,2.28571428571429,41.7142857142857
"2992",2020-12-11,"Yorkshire and The Humber",0,7,0.857142857142857,21.5714285714286
"2993",2020-12-11,"East Midlands",1,34,0.857142857142857,36.2857142857143
