region,age_group,react_week_number,react_week_start_date,number_positive,number_samples,round
South East,13-17,26,22/06/2020,0,1218,Round 2
South East,18-24,26,22/06/2020,1,926,Round 2
South East,25-34,26,22/06/2020,2,1563,Round 2
South East,35-44,26,22/06/2020,3,2369,Round 2
South East,45-54,26,22/06/2020,1,3116,Round 2
South East,55-64,26,22/06/2020,1,3503,Round 2
South East,65+,26,22/06/2020,1,5255,Round 2
South West,5-12,26,22/06/2020,0,610,Round 2
South West,13-17,26,22/06/2020,0,451,Round 2
South West,18-24,26,22/06/2020,0,373,Round 2
South West,25-34,26,22/06/2020,1,692,Round 2
South West,35-44,26,22/06/2020,0,862,Round 2
South West,45-54,26,22/06/2020,0,1205,Round 2
South West,55-64,26,22/06/2020,3,1608,Round 2
South West,65+,26,22/06/2020,5,2486,Round 2
West Midlands,5-12,26,22/06/2020,0,651,Round 2
West Midlands,13-17,26,22/06/2020,1,524,Round 2
West Midlands,18-24,26,22/06/2020,0,424,Round 2
West Midlands,25-34,26,22/06/2020,1,785,Round 2
West Midlands,35-44,26,22/06/2020,2,957,Round 2
West Midlands,45-54,26,22/06/2020,1,1318,Round 2
West Midlands,55-64,26,22/06/2020,1,1529,Round 2
West Midlands,65+,26,22/06/2020,1,2271,Round 2
Yorkshire and The Humber,5-12,26,22/06/2020,0,437,Round 2
Yorkshire and The Humber,13-17,26,22/06/2020,0,328,Round 2
Yorkshire and The Humber,18-24,26,22/06/2020,0,296,Round 2
Yorkshire and The Humber,25-34,26,22/06/2020,1,495,Round 2
Yorkshire and The Humber,35-44,26,22/06/2020,0,668,Round 2
Yorkshire and The Humber,45-54,26,22/06/2020,0,911,Round 2
Yorkshire and The Humber,55-64,26,22/06/2020,1,1180,Round 2
Yorkshire and The Humber,65+,26,22/06/2020,1,1695,Round 2
East Midlands,5-12,27,29/06/2020,0,574,Round 2
East Midlands,13-17,27,29/06/2020,0,363,Round 2
East Midlands,18-24,27,29/06/2020,0,303,Round 2
East Midlands,25-34,27,29/06/2020,1,664,Round 2
East Midlands,35-44,27,29/06/2020,0,898,Round 2
East Midlands,45-54,27,29/06/2020,1,1291,Round 2
East Midlands,55-64,27,29/06/2020,1,1211,Round 2
East Midlands,65+,27,29/06/2020,0,1218,Round 2
East of England,5-12,27,29/06/2020,0,666,Round 2
East of England,13-17,27,29/06/2020,0,428,Round 2
East of England,18-24,27,29/06/2020,1,326,Round 2
East of England,25-34,27,29/06/2020,0,768,Round 2
East of England,35-44,27,29/06/2020,1,1105,Round 2
East of England,45-54,27,29/06/2020,1,1387,Round 2
East of England,55-64,27,29/06/2020,1,1385,Round 2
East of England,65+,27,29/06/2020,3,1461,Round 2
London,5-12,27,29/06/2020,1,516,Round 2
London,13-17,27,29/06/2020,0,344,Round 2
London,18-24,27,29/06/2020,0,334,Round 2
London,25-34,27,29/06/2020,3,1098,Round 2
London,35-44,27,29/06/2020,1,1257,Round 2
London,45-54,27,29/06/2020,1,1146,Round 2
London,55-64,27,29/06/2020,0,865,Round 2
London,65+,27,29/06/2020,2,833,Round 2
North East,5-12,27,29/06/2020,0,161,Round 2
North East,13-17,27,29/06/2020,0,115,Round 2
North East,18-24,27,29/06/2020,0,95,Round 2
North East,25-34,27,29/06/2020,0,239,Round 2
North East,35-44,27,29/06/2020,0,271,Round 2
North East,45-54,27,29/06/2020,1,426,Round 2
North East,55-64,27,29/06/2020,0,436,Round 2
North East,65+,27,29/06/2020,0,456,Round 2
North West,5-12,27,29/06/2020,0,507,Round 2
North West,13-17,27,29/06/2020,0,310,Round 2
North West,18-24,27,29/06/2020,0,286,Round 2
North West,25-34,27,29/06/2020,0,603,Round 2
North West,35-44,27,29/06/2020,0,822,Round 2
North West,45-54,27,29/06/2020,1,1066,Round 2
North West,55-64,27,29/06/2020,1,1128,Round 2
North West,65+,27,29/06/2020,1,1158,Round 2
South East,5-12,27,29/06/2020,1,1119,Round 2
South East,13-17,27,29/06/2020,0,688,Round 2
South East,18-24,27,29/06/2020,1,558,Round 2
South East,25-34,27,29/06/2020,0,1254,Round 2
South East,35-44,27,29/06/2020,2,1860,Round 2
South East,45-54,27,29/06/2020,2,2314,Round 2
South East,55-64,27,29/06/2020,1,2307,Round 2
South East,65+,27,29/06/2020,1,2469,Round 2
South West,5-12,27,29/06/2020,0,411,Round 2
South West,13-17,27,29/06/2020,0,321,Round 2
South West,18-24,27,29/06/2020,0,257,Round 2
South West,25-34,27,29/06/2020,1,476,Round 2
South West,35-44,27,29/06/2020,0,681,Round 2
South West,45-54,27,29/06/2020,0,958,Round 2
South West,55-64,27,29/06/2020,0,1007,Round 2
South West,65+,27,29/06/2020,0,1279,Round 2
West Midlands,5-12,27,29/06/2020,0,469,Round 2
West Midlands,13-17,27,29/06/2020,1,303,Round 2
West Midlands,18-24,27,29/06/2020,0,248,Round 2
West Midlands,25-34,27,29/06/2020,0,543,Round 2
West Midlands,35-44,27,29/06/2020,2,673,Round 2
West Midlands,45-54,27,29/06/2020,0,979,Round 2
West Midlands,55-64,27,29/06/2020,1,932,Round 2
West Midlands,65+,27,29/06/2020,0,1151,Round 2
Yorkshire and The Humber,5-12,27,29/06/2020,0,279,Round 2
Yorkshire and The Humber,13-17,27,29/06/2020,0,180,Round 2
Yorkshire and The Humber,18-24,27,29/06/2020,0,137,Round 2
Yorkshire and The Humber,25-34,27,29/06/2020,0,324,Round 2
Yorkshire and The Humber,35-44,27,29/06/2020,0,445,Round 2
Yorkshire and The Humber,45-54,27,29/06/2020,1,604,Round 2
Yorkshire and The Humber,55-64,27,29/06/2020,2,662,Round 2
Yorkshire and The Humber,65+,27,29/06/2020,0,617,Round 2
East Midlands,5-12,28,06/07/2020,0,24,Round 2
East Midlands,13-17,28,06/07/2020,0,13,Round 2
East Midlands,18-24,28,06/07/2020,0,17,Round 2
East Midlands,25-34,28,06/07/2020,0,40,Round 2
East Midlands,35-44,28,06/07/2020,0,58,Round 2
East Midlands,45-54,28,06/07/2020,0,54,Round 2
East Midlands,55-64,28,06/07/2020,0,45,Round 2
East Midlands,65+,28,06/07/2020,0,33,Round 2
East of England,5-12,28,06/07/2020,0,22,Round 2
East of England,13-17,28,06/07/2020,0,16,Round 2
East of England,18-24,28,06/07/2020,0,21,Round 2
East of England,25-34,28,06/07/2020,0,45,Round 2
East of England,35-44,28,06/07/2020,0,51,Round 2
East of England,45-54,28,06/07/2020,0,48,Round 2
East of England,55-64,28,06/07/2020,0,53,Round 2
East of England,65+,28,06/07/2020,0,41,Round 2
London,5-12,28,06/07/2020,0,22,Round 2
London,13-17,28,06/07/2020,0,14,Round 2
London,18-24,28,06/07/2020,0,12,Round 2
London,25-34,28,06/07/2020,0,50,Round 2
London,35-44,28,06/07/2020,1,70,Round 2
London,45-54,28,06/07/2020,0,51,Round 2
London,55-64,28,06/07/2020,0,42,Round 2
London,65+,28,06/07/2020,0,29,Round 2
North East,5-12,28,06/07/2020,0,6,Round 2
North East,13-17,28,06/07/2020,0,3,Round 2
North East,18-24,28,06/07/2020,0,4,Round 2
North East,25-34,28,06/07/2020,0,14,Round 2
North East,35-44,28,06/07/2020,0,9,Round 2
North East,45-54,28,06/07/2020,0,18,Round 2
North East,55-64,28,06/07/2020,0,16,Round 2
North East,65+,28,06/07/2020,0,10,Round 2
North West,5-12,28,06/07/2020,0,12,Round 2
North West,13-17,28,06/07/2020,0,21,Round 2
North West,18-24,28,06/07/2020,0,9,Round 2
North West,25-34,28,06/07/2020,0,38,Round 2
North West,35-44,28,06/07/2020,0,34,Round 2
North West,45-54,28,06/07/2020,0,39,Round 2
North West,55-64,28,06/07/2020,0,27,Round 2
North West,65+,28,06/07/2020,0,24,Round 2
South East,5-12,28,06/07/2020,0,50,Round 2
South East,13-17,28,06/07/2020,0,27,Round 2
South East,18-24,28,06/07/2020,0,22,Round 2
South East,25-34,28,06/07/2020,0,47,Round 2
South East,35-44,28,06/07/2020,0,72,Round 2
South East,45-54,28,06/07/2020,0,116,Round 2
South East,55-64,28,06/07/2020,0,79,Round 2
South East,65+,28,06/07/2020,0,52,Round 2
South West,5-12,28,06/07/2020,0,29,Round 2
South West,13-17,28,06/07/2020,0,21,Round 2
South West,18-24,28,06/07/2020,0,25,Round 2
South West,25-34,28,06/07/2020,0,42,Round 2
South West,35-44,28,06/07/2020,0,57,Round 2
South West,45-54,28,06/07/2020,0,84,Round 2
South West,55-64,28,06/07/2020,0,73,Round 2
South West,65+,28,06/07/2020,0,62,Round 2
West Midlands,5-12,28,06/07/2020,0,35,Round 2
West Midlands,13-17,28,06/07/2020,0,18,Round 2
West Midlands,18-24,28,06/07/2020,0,13,Round 2
West Midlands,25-34,28,06/07/2020,0,30,Round 2
West Midlands,35-44,28,06/07/2020,0,46,Round 2
West Midlands,45-54,28,06/07/2020,0,52,Round 2
West Midlands,55-64,28,06/07/2020,0,48,Round 2
West Midlands,65+,28,06/07/2020,0,44,Round 2
Yorkshire and The Humber,5-12,28,06/07/2020,0,14,Round 2
Yorkshire and The Humber,13-17,28,06/07/2020,0,6,Round 2
Yorkshire and The Humber,18-24,28,06/07/2020,0,10,Round 2
Yorkshire and The Humber,25-34,28,06/07/2020,0,15,Round 2
Yorkshire and The Humber,35-44,28,06/07/2020,0,18,Round 2
Yorkshire and The Humber,45-54,28,06/07/2020,0,25,Round 2
Yorkshire and The Humber,55-64,28,06/07/2020,0,20,Round 2
Yorkshire and The Humber,65+,28,06/07/2020,0,13,Round 2
East Midlands,5-12,30,20/07/2020,0,170,Round 3
East Midlands,13-17,30,20/07/2020,0,210,Round 3
East Midlands,18-24,30,20/07/2020,0,134,Round 3
East Midlands,25-34,30,20/07/2020,0,263,Round 3
East Midlands,35-44,30,20/07/2020,1,264,Round 3
East Midlands,45-54,30,20/07/2020,0,416,Round 3
East Midlands,55-64,30,20/07/2020,0,451,Round 3
East Midlands,65+,30,20/07/2020,0,783,Round 3
East of England,5-12,30,20/07/2020,0,195,Round 3
East of England,13-17,30,20/07/2020,0,238,Round 3
East of England,18-24,30,20/07/2020,0,155,Round 3
East of England,25-34,30,20/07/2020,0,232,Round 3
East of England,35-44,30,20/07/2020,0,297,Round 3
East of England,45-54,30,20/07/2020,0,368,Round 3
East of England,55-64,30,20/07/2020,0,416,Round 3
East of England,65+,30,20/07/2020,0,744,Round 3
London,5-12,30,20/07/2020,0,110,Round 3
London,13-17,30,20/07/2020,1,122,Round 3
London,18-24,30,20/07/2020,0,83,Round 3
London,25-34,30,20/07/2020,0,194,Round 3
London,35-44,30,20/07/2020,0,183,Round 3
London,45-54,30,20/07/2020,0,187,Round 3
London,55-64,30,20/07/2020,0,165,Round 3
London,65+,30,20/07/2020,0,240,Round 3
North East,5-12,30,20/07/2020,0,37,Round 3
North East,13-17,30,20/07/2020,0,45,Round 3
North East,18-24,30,20/07/2020,0,27,Round 3
North East,25-34,30,20/07/2020,0,74,Round 3
North East,35-44,30,20/07/2020,0,70,Round 3
North East,45-54,30,20/07/2020,0,84,Round 3
North East,55-64,30,20/07/2020,0,101,Round 3
North East,65+,30,20/07/2020,0,209,Round 3
North West,5-12,30,20/07/2020,0,164,Round 3
North West,13-17,30,20/07/2020,0,164,Round 3
North West,18-24,30,20/07/2020,0,142,Round 3
North West,25-34,30,20/07/2020,0,226,Round 3
North West,35-44,30,20/07/2020,0,255,Round 3
North West,45-54,30,20/07/2020,0,299,Round 3
North West,55-64,30,20/07/2020,0,406,Round 3
North West,65+,30,20/07/2020,0,733,Round 3
South East,5-12,30,20/07/2020,0,304,Round 3
South East,13-17,30,20/07/2020,0,306,Round 3
South East,18-24,30,20/07/2020,0,228,Round 3
South East,25-34,30,20/07/2020,0,346,Round 3
South East,35-44,30,20/07/2020,1,441,Round 3
South East,45-54,30,20/07/2020,0,610,Round 3
South East,55-64,30,20/07/2020,0,697,Round 3
South East,65+,30,20/07/2020,0,1205,Round 3
South West,5-12,30,20/07/2020,0,131,Round 3
South West,13-17,30,20/07/2020,0,133,Round 3
South West,18-24,30,20/07/2020,0,86,Round 3
South West,25-34,30,20/07/2020,1,154,Round 3
South West,35-44,30,20/07/2020,0,157,Round 3
South West,45-54,30,20/07/2020,0,222,Round 3
South West,55-64,30,20/07/2020,0,268,Round 3
South West,65+,30,20/07/2020,0,560,Round 3
West Midlands,5-12,30,20/07/2020,0,127,Round 3
West Midlands,13-17,30,20/07/2020,0,135,Round 3
West Midlands,18-24,30,20/07/2020,0,112,Round 3
West Midlands,25-34,30,20/07/2020,0,167,Round 3
West Midlands,35-44,30,20/07/2020,0,180,Round 3
West Midlands,45-54,30,20/07/2020,0,251,Round 3
West Midlands,55-64,30,20/07/2020,0,305,Round 3
West Midlands,65+,30,20/07/2020,1,466,Round 3
Yorkshire and The Humber,5-12,30,20/07/2020,0,93,Round 3
Yorkshire and The Humber,13-17,30,20/07/2020,0,93,Round 3
Yorkshire and The Humber,18-24,30,20/07/2020,0,77,Round 3
Yorkshire and The Humber,25-34,30,20/07/2020,1,120,Round 3
Yorkshire and The Humber,35-44,30,20/07/2020,0,112,Round 3
Yorkshire and The Humber,45-54,30,20/07/2020,0,161,Round 3
Yorkshire and The Humber,55-64,30,20/07/2020,0,215,Round 3
Yorkshire and The Humber,65+,30,20/07/2020,0,377,Round 3
East Midlands,5-12,31,27/07/2020,0,811,Round 3
East Midlands,13-17,31,27/07/2020,3,677,Round 3
East Midlands,18-24,31,27/07/2020,0,465,Round 3
East Midlands,25-34,31,27/07/2020,0,885,Round 3
East Midlands,35-44,31,27/07/2020,0,1144,Round 3
East Midlands,45-54,31,27/07/2020,0,1837,Round 3
East Midlands,55-64,31,27/07/2020,0,2233,Round 3
East Midlands,65+,31,27/07/2020,1,3300,Round 3
East of England,5-12,31,27/07/2020,0,955,Round 3
East of England,13-17,31,27/07/2020,1,808,Round 3
East of England,18-24,31,27/07/2020,0,564,Round 3
East of England,25-34,31,27/07/2020,0,1050,Round 3
East of England,35-44,31,27/07/2020,0,1428,Round 3
East of England,45-54,31,27/07/2020,0,2028,Round 3
East of England,55-64,31,27/07/2020,0,2384,Round 3
East of England,65+,31,27/07/2020,2,3686,Round 3
London,5-12,31,27/07/2020,0,586,Round 3
London,13-17,31,27/07/2020,1,466,Round 3
London,18-24,31,27/07/2020,0,384,Round 3
London,25-34,31,27/07/2020,1,1153,Round 3
London,35-44,31,27/07/2020,0,1204,Round 3
London,45-54,31,27/07/2020,0,1166,Round 3
London,55-64,31,27/07/2020,0,1173,Round 3
London,65+,31,27/07/2020,0,1381,Round 3
North East,5-12,31,27/07/2020,0,198,Round 3
North East,13-17,31,27/07/2020,0,177,Round 3
North East,18-24,31,27/07/2020,0,153,Round 3
North East,25-34,31,27/07/2020,0,274,Round 3
North East,35-44,31,27/07/2020,0,355,Round 3
North East,45-54,31,27/07/2020,0,474,Round 3
North East,55-64,31,27/07/2020,0,609,Round 3
North East,65+,31,27/07/2020,0,950,Round 3
North West,5-12,31,27/07/2020,0,718,Round 3
North West,13-17,31,27/07/2020,0,632,Round 3
North West,18-24,31,27/07/2020,1,428,Round 3
North West,25-34,31,27/07/2020,1,895,Round 3
North West,35-44,31,27/07/2020,1,1116,Round 3
North West,45-54,31,27/07/2020,0,1621,Round 3
North West,55-64,31,27/07/2020,1,2050,Round 3
North West,65+,31,27/07/2020,1,3045,Round 3
South East,5-12,31,27/07/2020,0,1379,Round 3
South East,13-17,31,27/07/2020,0,1232,Round 3
South East,18-24,31,27/07/2020,0,749,Round 3
South East,25-34,31,27/07/2020,0,1469,Round 3
South East,35-44,31,27/07/2020,0,2188,Round 3
South East,45-54,31,27/07/2020,0,3076,Round 3
South East,55-64,31,27/07/2020,1,3655,Round 3
South East,65+,31,27/07/2020,1,5542,Round 3
South West,5-12,31,27/07/2020,0,476,Round 3
South West,13-17,31,27/07/2020,0,437,Round 3
South West,18-24,31,27/07/2020,0,305,Round 3
South West,25-34,31,27/07/2020,0,596,Round 3
South West,35-44,31,27/07/2020,0,760,Round 3
South West,45-54,31,27/07/2020,0,1217,Round 3
South West,55-64,31,27/07/2020,1,1646,Round 3
South West,65+,31,27/07/2020,0,2701,Round 3
West Midlands,5-12,31,27/07/2020,0,546,Round 3
West Midlands,13-17,31,27/07/2020,0,493,Round 3
West Midlands,18-24,31,27/07/2020,0,345,Round 3
West Midlands,25-34,31,27/07/2020,0,695,Round 3
West Midlands,35-44,31,27/07/2020,0,920,Round 3
West Midlands,45-54,31,27/07/2020,0,1331,Round 3
West Midlands,55-64,31,27/07/2020,0,1493,Round 3
West Midlands,65+,31,27/07/2020,2,2375,Round 3
Yorkshire and The Humber,5-12,31,27/07/2020,1,395,Round 3
Yorkshire and The Humber,13-17,31,27/07/2020,0,331,Round 3
Yorkshire and The Humber,18-24,31,27/07/2020,0,226,Round 3
Yorkshire and The Humber,25-34,31,27/07/2020,0,466,Round 3
Yorkshire and The Humber,35-44,31,27/07/2020,0,615,Round 3
Yorkshire and The Humber,45-54,31,27/07/2020,0,976,Round 3
Yorkshire and The Humber,55-64,31,27/07/2020,0,1240,Round 3
Yorkshire and The Humber,65+,31,27/07/2020,0,1765,Round 3
East Midlands,5-12,32,03/08/2020,0,392,Round 3
East Midlands,13-17,32,03/08/2020,0,254,Round 3
East Midlands,18-24,32,03/08/2020,2,280,Round 3
East Midlands,25-34,32,03/08/2020,1,606,Round 3
East Midlands,35-44,32,03/08/2020,0,875,Round 3
East Midlands,45-54,32,03/08/2020,1,1151,Round 3
East Midlands,55-64,32,03/08/2020,0,1289,Round 3
East Midlands,65+,32,03/08/2020,0,1432,Round 3
East of England,5-12,32,03/08/2020,0,516,Round 3
East of England,13-17,32,03/08/2020,0,314,Round 3
East of England,18-24,32,03/08/2020,2,342,Round 3
East of England,25-34,32,03/08/2020,0,701,Round 3
East of England,35-44,32,03/08/2020,1,1043,Round 3
East of England,45-54,32,03/08/2020,0,1406,Round 3
East of England,55-64,32,03/08/2020,0,1428,Round 3
East of England,65+,32,03/08/2020,0,1682,Round 3
London,5-12,32,03/08/2020,0,421,Round 3
London,13-17,32,03/08/2020,0,253,Round 3
London,18-24,32,03/08/2020,0,316,Round 3
London,25-34,32,03/08/2020,2,963,Round 3
London,35-44,32,03/08/2020,1,1039,Round 3
London,45-54,32,03/08/2020,1,981,Round 3
London,55-64,32,03/08/2020,0,862,Round 3
London,65+,32,03/08/2020,0,838,Round 3
North East,5-12,32,03/08/2020,0,105,Round 3
North East,13-17,32,03/08/2020,0,56,Round 3
North East,18-24,32,03/08/2020,0,86,Round 3
North East,25-34,32,03/08/2020,0,166,Round 3
North East,35-44,32,03/08/2020,0,256,Round 3
North East,45-54,32,03/08/2020,0,331,Round 3
North East,55-64,32,03/08/2020,0,360,Round 3
North East,65+,32,03/08/2020,1,412,Round 3
North West,5-12,32,03/08/2020,0,397,Round 3
North West,13-17,32,03/08/2020,0,261,Round 3
North West,18-24,32,03/08/2020,0,281,Round 3
North West,25-34,32,03/08/2020,1,625,Round 3
North West,35-44,32,03/08/2020,1,826,Round 3
North West,45-54,32,03/08/2020,1,1152,Round 3
North West,55-64,32,03/08/2020,0,1244,Round 3
North West,65+,32,03/08/2020,2,1425,Round 3
South East,5-12,32,03/08/2020,1,836,Round 3
South East,13-17,32,03/08/2020,0,541,Round 3
South East,18-24,32,03/08/2020,1,558,Round 3
South East,25-34,32,03/08/2020,0,1127,Round 3
South East,35-44,32,03/08/2020,0,1724,Round 3
South East,45-54,32,03/08/2020,0,2101,Round 3
South East,55-64,32,03/08/2020,0,2184,Round 3
South East,65+,32,03/08/2020,2,2529,Round 3
South West,5-12,32,03/08/2020,0,350,Round 3
South West,13-17,32,03/08/2020,0,227,Round 3
South West,18-24,32,03/08/2020,0,251,Round 3
South West,25-34,32,03/08/2020,0,504,Round 3
South West,35-44,32,03/08/2020,0,651,Round 3
South West,45-54,32,03/08/2020,0,880,Round 3
South West,55-64,32,03/08/2020,1,1029,Round 3
South West,65+,32,03/08/2020,0,1376,Round 3
West Midlands,5-12,32,03/08/2020,0,326,Round 3
West Midlands,13-17,32,03/08/2020,0,201,Round 3
West Midlands,18-24,32,03/08/2020,0,241,Round 3
West Midlands,25-34,32,03/08/2020,0,458,Round 3
West Midlands,35-44,32,03/08/2020,1,625,Round 3
West Midlands,45-54,32,03/08/2020,0,853,Round 3
West Midlands,55-64,32,03/08/2020,0,979,Round 3
West Midlands,65+,32,03/08/2020,1,1134,Round 3
Yorkshire and The Humber,5-12,32,03/08/2020,0,230,Round 3
Yorkshire and The Humber,13-17,32,03/08/2020,0,152,Round 3
Yorkshire and The Humber,18-24,32,03/08/2020,0,146,Round 3
Yorkshire and The Humber,25-34,32,03/08/2020,0,347,Round 3
Yorkshire and The Humber,35-44,32,03/08/2020,1,428,Round 3
Yorkshire and The Humber,45-54,32,03/08/2020,0,604,Round 3
Yorkshire and The Humber,55-64,32,03/08/2020,2,692,Round 3
Yorkshire and The Humber,65+,32,03/08/2020,1,828,Round 3
East Midlands,5-12,33,10/08/2020,0,42,Round 3
East Midlands,13-17,33,10/08/2020,0,39,Round 3
East Midlands,18-24,33,10/08/2020,0,23,Round 3
East Midlands,25-34,33,10/08/2020,0,55,Round 3
East Midlands,35-44,33,10/08/2020,0,88,Round 3
East Midlands,45-54,33,10/08/2020,0,112,Round 3
East Midlands,55-64,33,10/08/2020,0,97,Round 3
East Midlands,65+,33,10/08/2020,0,87,Round 3
East of England,5-12,33,10/08/2020,0,49,Round 3
East of England,13-17,33,10/08/2020,0,31,Round 3
East of England,18-24,33,10/08/2020,0,40,Round 3
East of England,25-34,33,10/08/2020,0,75,Round 3
East of England,35-44,33,10/08/2020,0,110,Round 3
East of England,45-54,33,10/08/2020,0,129,Round 3
East of England,55-64,33,10/08/2020,0,96,Round 3
East of England,65+,33,10/08/2020,0,100,Round 3
London,5-12,33,10/08/2020,0,32,Round 3
London,13-17,33,10/08/2020,0,26,Round 3
London,18-24,33,10/08/2020,0,29,Round 3
London,25-34,33,10/08/2020,0,121,Round 3
London,35-44,33,10/08/2020,0,107,Round 3
London,45-54,33,10/08/2020,0,98,Round 3
London,55-64,33,10/08/2020,0,85,Round 3
London,65+,33,10/08/2020,0,47,Round 3
North East,5-12,33,10/08/2020,0,9,Round 3
North East,13-17,33,10/08/2020,0,4,Round 3
North East,18-24,33,10/08/2020,0,11,Round 3
North East,25-34,33,10/08/2020,0,18,Round 3
North East,35-44,33,10/08/2020,0,21,Round 3
North East,45-54,33,10/08/2020,0,48,Round 3
North East,55-64,33,10/08/2020,0,36,Round 3
North East,65+,33,10/08/2020,0,26,Round 3
North West,5-12,33,10/08/2020,0,36,Round 3
North West,13-17,33,10/08/2020,0,22,Round 3
