nhs_region,age_group,react_week_number,react_week_start_date,number_positive,number_samples,round
South West,35-44,75,31/05/2021,0,423,Round 12
South West,45-54,75,31/05/2021,1,698,Round 12
South West,55-64,75,31/05/2021,1,846,Round 12
South West,65+,75,31/05/2021,0,1143,Round 12
East of England,5-12,76,07/06/2021,0,59,Round 12
East of England,13-17,76,07/06/2021,0,40,Round 12
East of England,18-24,76,07/06/2021,1,24,Round 12
East of England,25-34,76,07/06/2021,0,63,Round 12
East of England,35-44,76,07/06/2021,0,85,Round 12
East of England,45-54,76,07/06/2021,0,105,Round 12
East of England,55-64,76,07/06/2021,0,97,Round 12
East of England,65+,76,07/06/2021,0,78,Round 12
London,5-12,76,07/06/2021,0,75,Round 12
London,13-17,76,07/06/2021,0,31,Round 12
London,18-24,76,07/06/2021,0,29,Round 12
London,25-34,76,07/06/2021,0,140,Round 12
London,35-44,76,07/06/2021,1,209,Round 12
London,45-54,76,07/06/2021,1,178,Round 12
London,55-64,76,07/06/2021,0,115,Round 12
London,65+,76,07/06/2021,0,95,Round 12
Midlands,5-12,76,07/06/2021,1,87,Round 12
Midlands,13-17,76,07/06/2021,1,48,Round 12
Midlands,18-24,76,07/06/2021,1,42,Round 12
Midlands,25-34,76,07/06/2021,0,73,Round 12
Midlands,35-44,76,07/06/2021,0,144,Round 12
Midlands,45-54,76,07/06/2021,0,156,Round 12
Midlands,55-64,76,07/06/2021,0,150,Round 12
Midlands,65+,76,07/06/2021,0,155,Round 12
North East and Yorkshire,5-12,76,07/06/2021,0,62,Round 12
North East and Yorkshire,13-17,76,07/06/2021,0,27,Round 12
North East and Yorkshire,18-24,76,07/06/2021,1,24,Round 12
North East and Yorkshire,25-34,76,07/06/2021,0,46,Round 12
North East and Yorkshire,35-44,76,07/06/2021,0,92,Round 12
North East and Yorkshire,45-54,76,07/06/2021,0,148,Round 12
North East and Yorkshire,55-64,76,07/06/2021,0,125,Round 12
North East and Yorkshire,65+,76,07/06/2021,0,117,Round 12
North West,5-12,76,07/06/2021,0,42,Round 12
North West,13-17,76,07/06/2021,0,26,Round 12
North West,18-24,76,07/06/2021,0,24,Round 12
North West,25-34,76,07/06/2021,0,42,Round 12
North West,35-44,76,07/06/2021,0,81,Round 12
North West,45-54,76,07/06/2021,0,102,Round 12
North West,55-64,76,07/06/2021,0,102,Round 12
North West,65+,76,07/06/2021,0,103,Round 12
South East,5-12,76,07/06/2021,0,76,Round 12
South East,13-17,76,07/06/2021,0,51,Round 12
South East,18-24,76,07/06/2021,0,35,Round 12
South East,25-34,76,07/06/2021,1,68,Round 12
South East,35-44,76,07/06/2021,0,133,Round 12
South East,45-54,76,07/06/2021,1,162,Round 12
South East,55-64,76,07/06/2021,0,124,Round 12
South East,65+,76,07/06/2021,0,129,Round 12
South West,5-12,76,07/06/2021,0,45,Round 12
South West,13-17,76,07/06/2021,0,25,Round 12
South West,18-24,76,07/06/2021,0,16,Round 12
South West,25-34,76,07/06/2021,0,44,Round 12
South West,35-44,76,07/06/2021,0,70,Round 12
South West,45-54,76,07/06/2021,0,88,Round 12
South West,55-64,76,07/06/2021,0,69,Round 12
South West,65+,76,07/06/2021,0,86,Round 12
East of England,5-12,78,21/06/2021,0,64,Round 13
East of England,13-17,78,21/06/2021,2,97,Round 13
East of England,18-24,78,21/06/2021,0,46,Round 13
East of England,25-34,78,21/06/2021,0,54,Round 13
East of England,35-44,78,21/06/2021,0,82,Round 13
East of England,45-54,78,21/06/2021,0,136,Round 13
East of England,55-64,78,21/06/2021,0,145,Round 13
East of England,65+,78,21/06/2021,1,256,Round 13
London,5-12,78,21/06/2021,1,60,Round 13
London,13-17,78,21/06/2021,5,122,Round 13
London,18-24,78,21/06/2021,0,49,Round 13
London,25-34,78,21/06/2021,0,94,Round 13
London,35-44,78,21/06/2021,0,111,Round 13
London,45-54,78,21/06/2021,1,125,Round 13
London,55-64,78,21/06/2021,0,136,Round 13
London,65+,78,21/06/2021,0,159,Round 13
Midlands,5-12,78,21/06/2021,1,91,Round 13
Midlands,13-17,78,21/06/2021,0,153,Round 13
Midlands,18-24,78,21/06/2021,2,92,Round 13
Midlands,25-34,78,21/06/2021,0,100,Round 13
Midlands,35-44,78,21/06/2021,2,126,Round 13
Midlands,45-54,78,21/06/2021,1,172,Round 13
Midlands,55-64,78,21/06/2021,2,261,Round 13
Midlands,65+,78,21/06/2021,0,450,Round 13
North East and Yorkshire,5-12,78,21/06/2021,1,86,Round 13
North East and Yorkshire,13-17,78,21/06/2021,1,111,Round 13
North East and Yorkshire,18-24,78,21/06/2021,0,52,Round 13
North East and Yorkshire,25-34,78,21/06/2021,0,90,Round 13
North East and Yorkshire,35-44,78,21/06/2021,0,118,Round 13
North East and Yorkshire,45-54,78,21/06/2021,1,148,Round 13
North East and Yorkshire,55-64,78,21/06/2021,1,232,Round 13
North East and Yorkshire,65+,78,21/06/2021,0,382,Round 13
North West,5-12,78,21/06/2021,2,63,Round 13
North West,13-17,78,21/06/2021,2,104,Round 13
North West,18-24,78,21/06/2021,0,46,Round 13
North West,25-34,78,21/06/2021,0,66,Round 13
North West,35-44,78,21/06/2021,0,86,Round 13
North West,45-54,78,21/06/2021,1,114,Round 13
North West,55-64,78,21/06/2021,0,144,Round 13
North West,65+,78,21/06/2021,1,287,Round 13
South East,5-12,78,21/06/2021,1,82,Round 13
South East,13-17,78,21/06/2021,0,104,Round 13
South East,18-24,78,21/06/2021,0,49,Round 13
South East,25-34,78,21/06/2021,0,67,Round 13
South East,35-44,78,21/06/2021,1,94,Round 13
South East,45-54,78,21/06/2021,1,163,Round 13
South East,55-64,78,21/06/2021,1,196,Round 13
South East,65+,78,21/06/2021,0,396,Round 13
South West,5-12,78,21/06/2021,0,64,Round 13
South West,13-17,78,21/06/2021,0,60,Round 13
South West,18-24,78,21/06/2021,0,34,Round 13
South West,25-34,78,21/06/2021,0,38,Round 13
South West,35-44,78,21/06/2021,0,73,Round 13
South West,45-54,78,21/06/2021,0,100,Round 13
South West,55-64,78,21/06/2021,0,113,Round 13
South West,65+,78,21/06/2021,0,272,Round 13
East of England,5-12,79,28/06/2021,3,433,Round 13
East of England,13-17,79,28/06/2021,3,355,Round 13
East of England,18-24,79,28/06/2021,1,183,Round 13
East of England,25-34,79,28/06/2021,6,374,Round 13
East of England,35-44,79,28/06/2021,4,590,Round 13
East of England,45-54,79,28/06/2021,2,829,Round 13
East of England,55-64,79,28/06/2021,2,1025,Round 13
East of England,65+,79,28/06/2021,2,1827,Round 13
London,5-12,79,28/06/2021,8,537,Round 13
London,13-17,79,28/06/2021,2,397,Round 13
London,18-24,79,28/06/2021,6,251,Round 13
London,25-34,79,28/06/2021,6,822,Round 13
London,35-44,79,28/06/2021,16,1030,Round 13
London,45-54,79,28/06/2021,7,1061,Round 13
London,55-64,79,28/06/2021,3,1021,Round 13
London,65+,79,28/06/2021,10,1401,Round 13
Midlands,5-12,79,28/06/2021,8,529,Round 13
Midlands,13-17,79,28/06/2021,9,491,Round 13
Midlands,18-24,79,28/06/2021,3,305,Round 13
Midlands,25-34,79,28/06/2021,1,600,Round 13
Midlands,35-44,79,28/06/2021,2,883,Round 13
Midlands,45-54,79,28/06/2021,5,1341,Round 13
Midlands,55-64,79,28/06/2021,2,1630,Round 13
Midlands,65+,79,28/06/2021,3,2908,Round 13
North East and Yorkshire,5-12,79,28/06/2021,3,458,Round 13
North East and Yorkshire,13-17,79,28/06/2021,10,414,Round 13
North East and Yorkshire,18-24,79,28/06/2021,7,226,Round 13
North East and Yorkshire,25-34,79,28/06/2021,5,487,Round 13
North East and Yorkshire,35-44,79,28/06/2021,2,772,Round 13
North East and Yorkshire,45-54,79,28/06/2021,3,1043,Round 13
North East and Yorkshire,55-64,79,28/06/2021,6,1456,Round 13
North East and Yorkshire,65+,79,28/06/2021,11,2514,Round 13
North West,5-12,79,28/06/2021,3,333,Round 13
North West,13-17,79,28/06/2021,10,313,Round 13
North West,18-24,79,28/06/2021,3,158,Round 13
North West,25-34,79,28/06/2021,1,391,Round 13
North West,35-44,79,28/06/2021,4,598,Round 13
North West,45-54,79,28/06/2021,6,820,Round 13
North West,55-64,79,28/06/2021,3,1073,Round 13
North West,65+,79,28/06/2021,7,1840,Round 13
South East,5-12,79,28/06/2021,3,546,Round 13
South East,13-17,79,28/06/2021,1,495,Round 13
South East,18-24,79,28/06/2021,3,228,Round 13
South East,25-34,79,28/06/2021,2,517,Round 13
South East,35-44,79,28/06/2021,4,853,Round 13
South East,45-54,79,28/06/2021,6,1264,Round 13
South East,55-64,79,28/06/2021,7,1568,Round 13
South East,65+,79,28/06/2021,2,2636,Round 13
South West,5-12,79,28/06/2021,1,322,Round 13
South West,13-17,79,28/06/2021,2,314,Round 13
South West,18-24,79,28/06/2021,2,136,Round 13
South West,25-34,79,28/06/2021,3,338,Round 13
South West,35-44,79,28/06/2021,1,508,Round 13
South West,45-54,79,28/06/2021,5,787,Round 13
South West,55-64,79,28/06/2021,1,1004,Round 13
South West,65+,79,28/06/2021,3,1810,Round 13
East of England,5-12,80,05/07/2021,2,367,Round 13
East of England,13-17,80,05/07/2021,0,241,Round 13
East of England,18-24,80,05/07/2021,0,123,Round 13
East of England,25-34,80,05/07/2021,1,340,Round 13
East of England,35-44,80,05/07/2021,3,597,Round 13
East of England,45-54,80,05/07/2021,5,876,Round 13
East of England,55-64,80,05/07/2021,1,971,Round 13
East of England,65+,80,05/07/2021,4,1283,Round 13
London,5-12,80,05/07/2021,6,593,Round 13
London,13-17,80,05/07/2021,8,300,Round 13
London,18-24,80,05/07/2021,4,217,Round 13
London,25-34,80,05/07/2021,7,884,Round 13
London,35-44,80,05/07/2021,5,1128,Round 13
London,45-54,80,05/07/2021,6,1137,Round 13
London,55-64,80,05/07/2021,3,975,Round 13
London,65+,80,05/07/2021,1,1141,Round 13
Midlands,5-12,80,05/07/2021,7,517,Round 13
Midlands,13-17,80,05/07/2021,7,277,Round 13
Midlands,18-24,80,05/07/2021,5,210,Round 13
Midlands,25-34,80,05/07/2021,3,545,Round 13
Midlands,35-44,80,05/07/2021,4,856,Round 13
Midlands,45-54,80,05/07/2021,6,1158,Round 13
Midlands,55-64,80,05/07/2021,7,1570,Round 13
Midlands,65+,80,05/07/2021,6,2034,Round 13
North East and Yorkshire,5-12,80,05/07/2021,9,372,Round 13
North East and Yorkshire,13-17,80,05/07/2021,10,241,Round 13
North East and Yorkshire,18-24,80,05/07/2021,2,150,Round 13
North East and Yorkshire,25-34,80,05/07/2021,6,423,Round 13
North East and Yorkshire,35-44,80,05/07/2021,5,711,Round 13
North East and Yorkshire,45-54,80,05/07/2021,5,1008,Round 13
North East and Yorkshire,55-64,80,05/07/2021,4,1237,Round 13
North East and Yorkshire,65+,80,05/07/2021,4,1614,Round 13
North West,5-12,80,05/07/2021,4,323,Round 13
North West,13-17,80,05/07/2021,4,173,Round 13
North West,18-24,80,05/07/2021,3,123,Round 13
North West,25-34,80,05/07/2021,3,358,Round 13
North West,35-44,80,05/07/2021,6,540,Round 13
North West,45-54,80,05/07/2021,4,783,Round 13
North West,55-64,80,05/07/2021,6,951,Round 13
North West,65+,80,05/07/2021,3,1239,Round 13
South East,5-12,80,05/07/2021,1,507,Round 13
South East,13-17,80,05/07/2021,3,294,Round 13
South East,18-24,80,05/07/2021,3,182,Round 13
South East,25-34,80,05/07/2021,3,498,Round 13
South East,35-44,80,05/07/2021,2,891,Round 13
South East,45-54,80,05/07/2021,3,1259,Round 13
South East,55-64,80,05/07/2021,3,1406,Round 13
South East,65+,80,05/07/2021,4,1884,Round 13
South West,5-12,80,05/07/2021,1,306,Round 13
South West,13-17,80,05/07/2021,5,189,Round 13
South West,18-24,80,05/07/2021,2,120,Round 13
South West,25-34,80,05/07/2021,4,312,Round 13
South West,35-44,80,05/07/2021,2,566,Round 13
South West,45-54,80,05/07/2021,4,729,Round 13
South West,55-64,80,05/07/2021,3,905,Round 13
South West,65+,80,05/07/2021,0,1327,Round 13
East of England,5-12,81,12/07/2021,1,38,Round 13
East of England,13-17,81,12/07/2021,0,24,Round 13
East of England,18-24,81,12/07/2021,0,16,Round 13
East of England,25-34,81,12/07/2021,0,43,Round 13
East of England,35-44,81,12/07/2021,0,63,Round 13
East of England,45-54,81,12/07/2021,1,91,Round 13
East of England,55-64,81,12/07/2021,0,109,Round 13
East of England,65+,81,12/07/2021,2,60,Round 13
London,5-12,81,12/07/2021,1,67,Round 13
London,13-17,81,12/07/2021,0,20,Round 13
London,18-24,81,12/07/2021,0,25,Round 13
London,25-34,81,12/07/2021,2,129,Round 13
London,35-44,81,12/07/2021,3,158,Round 13
London,45-54,81,12/07/2021,0,103,Round 13
London,55-64,81,12/07/2021,0,102,Round 13
London,65+,81,12/07/2021,0,96,Round 13
Midlands,5-12,81,12/07/2021,0,53,Round 13
Midlands,13-17,81,12/07/2021,0,29,Round 13
Midlands,18-24,81,12/07/2021,1,24,Round 13
Midlands,25-34,81,12/07/2021,0,58,Round 13
Midlands,35-44,81,12/07/2021,1,99,Round 13
Midlands,45-54,81,12/07/2021,0,107,Round 13
Midlands,55-64,81,12/07/2021,2,113,Round 13
Midlands,65+,81,12/07/2021,0,132,Round 13
North East and Yorkshire,5-12,81,12/07/2021,2,38,Round 13
North East and Yorkshire,13-17,81,12/07/2021,2,20,Round 13
North East and Yorkshire,18-24,81,12/07/2021,0,12,Round 13
North East and Yorkshire,25-34,81,12/07/2021,0,52,Round 13
North East and Yorkshire,35-44,81,12/07/2021,2,75,Round 13
North East and Yorkshire,45-54,81,12/07/2021,0,86,Round 13
North East and Yorkshire,55-64,81,12/07/2021,0,102,Round 13
North East and Yorkshire,65+,81,12/07/2021,0,87,Round 13
North West,5-12,81,12/07/2021,0,30,Round 13
North West,13-17,81,12/07/2021,0,18,Round 13
North West,18-24,81,12/07/2021,0,13,Round 13
North West,25-34,81,12/07/2021,1,42,Round 13
North West,35-44,81,12/07/2021,2,51,Round 13
North West,45-54,81,12/07/2021,1,75,Round 13
North West,55-64,81,12/07/2021,2,94,Round 13
North West,65+,81,12/07/2021,0,60,Round 13
South East,5-12,81,12/07/2021,1,57,Round 13
South East,13-17,81,12/07/2021,0,36,Round 13
South East,18-24,81,12/07/2021,0,19,Round 13
South East,25-34,81,12/07/2021,0,72,Round 13
South East,35-44,81,12/07/2021,2,105,Round 13
South East,45-54,81,12/07/2021,0,147,Round 13
South East,55-64,81,12/07/2021,0,142,Round 13
South East,65+,81,12/07/2021,0,118,Round 13
South West,5-12,81,12/07/2021,0,26,Round 13
South West,13-17,81,12/07/2021,0,21,Round 13
South West,18-24,81,12/07/2021,0,19,Round 13
South West,25-34,81,12/07/2021,0,47,Round 13
South West,35-44,81,12/07/2021,0,67,Round 13
South West,45-54,81,12/07/2021,0,75,Round 13
South West,55-64,81,12/07/2021,0,87,Round 13
South West,65+,81,12/07/2021,0,94,Round 13
East of England,5-12,89,06/09/2021,2,69,Round 14
East of England,13-17,89,06/09/2021,2,84,Round 14
East of England,18-24,89,06/09/2021,0,39,Round 14
East of England,25-34,89,06/09/2021,0,71,Round 14
East of England,35-44,89,06/09/2021,0,95,Round 14
East of England,45-54,89,06/09/2021,0,150,Round 14
East of England,55-64,89,06/09/2021,1,220,Round 14
East of England,65+,89,06/09/2021,2,346,Round 14
London,5-12,89,06/09/2021,0,72,Round 14
London,13-17,89,06/09/2021,2,100,Round 14
London,18-24,89,06/09/2021,0,46,Round 14
London,25-34,89,06/09/2021,0,123,Round 14
London,35-44,89,06/09/2021,1,139,Round 14
London,45-54,89,06/09/2021,0,175,Round 14
London,55-64,89,06/09/2021,2,186,Round 14
London,65+,89,06/09/2021,1,241,Round 14
Midlands,5-12,89,06/09/2021,4,110,Round 14
Midlands,13-17,89,06/09/2021,3,153,Round 14
Midlands,18-24,89,06/09/2021,0,56,Round 14
Midlands,25-34,89,06/09/2021,0,112,Round 14
Midlands,35-44,89,06/09/2021,3,162,Round 14
Midlands,45-54,89,06/09/2021,3,237,Round 14
Midlands,55-64,89,06/09/2021,0,313,Round 14
Midlands,65+,89,06/09/2021,1,548,Round 14
North East and Yorkshire,5-12,89,06/09/2021,2,101,Round 14
North East and Yorkshire,13-17,89,06/09/2021,2,117,Round 14
North East and Yorkshire,18-24,89,06/09/2021,0,56,Round 14
North East and Yorkshire,25-34,89,06/09/2021,2,97,Round 14
North East and Yorkshire,35-44,89,06/09/2021,2,138,Round 14
North East and Yorkshire,45-54,89,06/09/2021,2,236,Round 14
North East and Yorkshire,55-64,89,06/09/2021,3,311,Round 14
North East and Yorkshire,65+,89,06/09/2021,4,488,Round 14
North West,5-12,89,06/09/2021,0,55,Round 14
North West,13-17,89,06/09/2021,3,64,Round 14
North West,18-24,89,06/09/2021,0,25,Round 14
North West,25-34,89,06/09/2021,1,49,Round 14
North West,35-44,89,06/09/2021,2,89,Round 14
North West,45-54,89,06/09/2021,2,161,Round 14
North West,55-64,89,06/09/2021,1,219,Round 14
North West,65+,89,06/09/2021,1,325,Round 14
South East,5-12,89,06/09/2021,1,82,Round 14
South East,13-17,89,06/09/2021,2,105,Round 14
South East,18-24,89,06/09/2021,0,57,Round 14
South East,25-34,89,06/09/2021,0,86,Round 14
South East,35-44,89,06/09/2021,1,125,Round 14
South East,45-54,89,06/09/2021,2,198,Round 14
South East,55-64,89,06/09/2021,6,269,Round 14
South East,65+,89,06/09/2021,3,458,Round 14
South West,5-12,89,06/09/2021,0,47,Round 14
South West,13-17,89,06/09/2021,1,64,Round 14
South West,18-24,89,06/09/2021,0,34,Round 14
South West,25-34,89,06/09/2021,0,60,Round 14
South West,35-44,89,06/09/2021,1,74,Round 14
South West,45-54,89,06/09/2021,0,135,Round 14
South West,55-64,89,06/09/2021,1,170,Round 14
South West,65+,89,06/09/2021,0,356,Round 14
East of England,5-12,90,13/09/2021,4,380,Round 14
East of England,13-17,90,13/09/2021,13,307,Round 14
East of England,18-24,90,13/09/2021,0,138,Round 14
East of England,25-34,90,13/09/2021,1,361,Round 14
East of England,35-44,90,13/09/2021,2,640,Round 14
East of England,45-54,90,13/09/2021,12,1006,Round 14
East of England,55-64,90,13/09/2021,7,1286,Round 14
East of England,65+,90,13/09/2021,7,2067,Round 14
London,5-12,90,13/09/2021,7,449,Round 14
London,13-17,90,13/09/2021,3,372,Round 14
London,18-24,90,13/09/2021,0,203,Round 14
London,25-34,90,13/09/2021,2,773,Round 14
London,35-44,90,13/09/2021,2,1078,Round 14
London,45-54,90,13/09/2021,4,1159,Round 14
London,55-64,90,13/09/2021,11,1206,Round 14
London,65+,90,13/09/2021,2,1548,Round 14
Midlands,5-12,90,13/09/2021,13,526,Round 14
Midlands,13-17,90,13/09/2021,16,468,Round 14
Midlands,18-24,90,13/09/2021,1,246,Round 14
Midlands,25-34,90,13/09/2021,3,559,Round 14
Midlands,35-44,90,13/09/2021,9,988,Round 14
Midlands,45-54,90,13/09/2021,17,1421,Round 14
Midlands,55-64,90,13/09/2021,12,1975,Round 14
Midlands,65+,90,13/09/2021,9,3015,Round 14
North East and Yorkshire,5-12,90,13/09/2021,10,408,Round 14
North East and Yorkshire,13-17,90,13/09/2021,10,345,Round 14
North East and Yorkshire,18-24,90,13/09/2021,4,162,Round 14
North East and Yorkshire,25-34,90,13/09/2021,3,429,Round 14
North East and Yorkshire,35-44,90,13/09/2021,8,772,Round 14
North East and Yorkshire,45-54,90,13/09/2021,14,1240,Round 14
North East and Yorkshire,55-64,90,13/09/2021,10,1592,Round 14
North East and Yorkshire,65+,90,13/09/2021,19,2676,Round 14
North West,5-12,90,13/09/2021,8,299,Round 14
North West,13-17,90,13/09/2021,9,283,Round 14
North West,18-24,90,13/09/2021,0,126,Round 14
North West,25-34,90,13/09/2021,3,339,Round 14
North West,35-44,90,13/09/2021,4,557,Round 14
North West,45-54,90,13/09/2021,8,947,Round 14
North West,55-64,90,13/09/2021,12,1315,Round 14
North West,65+,90,13/09/2021,14,1934,Round 14
South East,5-12,90,13/09/2021,7,464,Round 14
South East,13-17,90,13/09/2021,10,440,Round 14
South East,18-24,90,13/09/2021,2,177,Round 14
South East,25-34,90,13/09/2021,2,435,Round 14
South East,35-44,90,13/09/2021,7,915,Round 14
South East,45-54,90,13/09/2021,7,1335,Round 14
South East,55-64,90,13/09/2021,5,1797,Round 14
South East,65+,90,13/09/2021,1,2838,Round 14
South West,5-12,90,13/09/2021,3,272,Round 14
South West,13-17,90,13/09/2021,4,268,Round 14
South West,18-24,90,13/09/2021,2,116,Round 14
South West,25-34,90,13/09/2021,1,341,Round 14
South West,35-44,90,13/09/2021,4,535,Round 14
South West,45-54,90,13/09/2021,6,828,Round 14
South West,55-64,90,13/09/2021,3,1183,Round 14
South West,65+,90,13/09/2021,3,1986,Round 14
East of England,5-12,91,20/09/2021,6,333,Round 14
East of England,13-17,91,20/09/2021,5,200,Round 14
East of England,18-24,91,20/09/2021,0,100,Round 14
East of England,25-34,91,20/09/2021,1,293,Round 14
East of England,35-44,91,20/09/2021,6,603,Round 14
