"region","age_group","react_week_number","react_week_start_date","number_positive","number_samples","round"
"North West","35-44",28,2020-07-06,0,34,"Round 2"
"North West","5-12",25,2020-06-15,0,165,"Round 2"
"North West","5-12",26,2020-06-22,0,758,"Round 2"
"North West","5-12",27,2020-06-29,0,507,"Round 2"
"North West","5-12",28,2020-07-06,0,12,"Round 2"
"North West","13-17",25,2020-06-15,0,106,"Round 2"
"North West","13-17",26,2020-06-22,0,609,"Round 2"
"North West","13-17",27,2020-06-29,0,310,"Round 2"
"North West","13-17",28,2020-07-06,0,21,"Round 2"
"North West","18-24",25,2020-06-15,0,101,"Round 2"
"North West","18-24",26,2020-06-22,1,555,"Round 2"
"North West","18-24",27,2020-06-29,0,286,"Round 2"
"North West","18-24",28,2020-07-06,0,9,"Round 2"
"North West","25-34",25,2020-06-15,0,162,"Round 2"
"North West","25-34",26,2020-06-22,2,987,"Round 2"
"North West","25-34",27,2020-06-29,0,603,"Round 2"
"North West","25-34",28,2020-07-06,0,38,"Round 2"
"North West","45-54",25,2020-06-15,0,189,"Round 2"
"North West","45-54",26,2020-06-22,2,1695,"Round 2"
"North West","45-54",27,2020-06-29,1,1066,"Round 2"
"North West","45-54",28,2020-07-06,0,39,"Round 2"
"North West","55-64",25,2020-06-15,1,196,"Round 2"
"North West","55-64",26,2020-06-22,4,2082,"Round 2"
"North West","55-64",27,2020-06-29,1,1128,"Round 2"
"North West","55-64",28,2020-07-06,0,27,"Round 2"
"North West","65+",25,2020-06-15,0,275,"Round 2"
"North West","65+",26,2020-06-22,1,2960,"Round 2"
"North West","65+",27,2020-06-29,1,1158,"Round 2"
"North West","65+",28,2020-07-06,0,24,"Round 2"
"Yorkshire and The Humber","35-44",25,2020-06-15,0,100,"Round 2"
"Yorkshire and The Humber","35-44",26,2020-06-22,0,668,"Round 2"
"Yorkshire and The Humber","35-44",27,2020-06-29,0,445,"Round 2"
"Yorkshire and The Humber","35-44",28,2020-07-06,0,18,"Round 2"
"Yorkshire and The Humber","5-12",25,2020-06-15,0,80,"Round 2"
"Yorkshire and The Humber","5-12",26,2020-06-22,0,437,"Round 2"
"Yorkshire and The Humber","5-12",27,2020-06-29,0,279,"Round 2"
"Yorkshire and The Humber","5-12",28,2020-07-06,0,14,"Round 2"
"Yorkshire and The Humber","13-17",25,2020-06-15,0,74,"Round 2"
"Yorkshire and The Humber","13-17",26,2020-06-22,0,328,"Round 2"
"Yorkshire and The Humber","13-17",27,2020-06-29,0,180,"Round 2"
"Yorkshire and The Humber","13-17",28,2020-07-06,0,6,"Round 2"
"Yorkshire and The Humber","18-24",25,2020-06-15,0,61,"Round 2"
"Yorkshire and The Humber","18-24",26,2020-06-22,0,296,"Round 2"
"Yorkshire and The Humber","18-24",27,2020-06-29,0,137,"Round 2"
"Yorkshire and The Humber","18-24",28,2020-07-06,0,10,"Round 2"
"Yorkshire and The Humber","25-34",25,2020-06-15,0,94,"Round 2"
"Yorkshire and The Humber","25-34",26,2020-06-22,1,495,"Round 2"
"Yorkshire and The Humber","25-34",27,2020-06-29,0,324,"Round 2"
"Yorkshire and The Humber","25-34",28,2020-07-06,0,15,"Round 2"
"Yorkshire and The Humber","45-54",25,2020-06-15,0,137,"Round 2"
"Yorkshire and The Humber","45-54",26,2020-06-22,0,911,"Round 2"
"Yorkshire and The Humber","45-54",27,2020-06-29,1,604,"Round 2"
"Yorkshire and The Humber","45-54",28,2020-07-06,0,25,"Round 2"
"Yorkshire and The Humber","55-64",25,2020-06-15,0,125,"Round 2"
"Yorkshire and The Humber","55-64",26,2020-06-22,1,1180,"Round 2"
"Yorkshire and The Humber","55-64",27,2020-06-29,2,662,"Round 2"
"Yorkshire and The Humber","55-64",28,2020-07-06,0,20,"Round 2"
"Yorkshire and The Humber","65+",25,2020-06-15,0,134,"Round 2"
"Yorkshire and The Humber","65+",26,2020-06-22,1,1695,"Round 2"
"Yorkshire and The Humber","65+",27,2020-06-29,0,617,"Round 2"
"Yorkshire and The Humber","65+",28,2020-07-06,0,13,"Round 2"
"East Midlands","35-44",25,2020-06-15,1,169,"Round 2"
"East Midlands","35-44",26,2020-06-22,0,1444,"Round 2"
"East Midlands","35-44",27,2020-06-29,0,898,"Round 2"
"East Midlands","35-44",28,2020-07-06,0,58,"Round 2"
"East Midlands","5-12",25,2020-06-15,0,157,"Round 2"
"East Midlands","5-12",26,2020-06-22,0,913,"Round 2"
"East Midlands","5-12",27,2020-06-29,0,574,"Round 2"
"East Midlands","5-12",28,2020-07-06,0,24,"Round 2"
"East Midlands","13-17",25,2020-06-15,0,130,"Round 2"
"East Midlands","13-17",26,2020-06-22,0,702,"Round 2"
"East Midlands","13-17",27,2020-06-29,0,363,"Round 2"
"East Midlands","13-17",28,2020-07-06,0,13,"Round 2"
"East Midlands","18-24",25,2020-06-15,0,100,"Round 2"
"East Midlands","18-24",26,2020-06-22,0,534,"Round 2"
"East Midlands","18-24",27,2020-06-29,0,303,"Round 2"
"East Midlands","18-24",28,2020-07-06,0,17,"Round 2"
"East Midlands","25-34",25,2020-06-15,0,185,"Round 2"
"East Midlands","25-34",26,2020-06-22,0,1076,"Round 2"
"East Midlands","25-34",27,2020-06-29,1,664,"Round 2"
"East Midlands","25-34",28,2020-07-06,0,40,"Round 2"
"East Midlands","45-54",25,2020-06-15,0,204,"Round 2"
"East Midlands","45-54",26,2020-06-22,4,1954,"Round 2"
"East Midlands","45-54",27,2020-06-29,1,1291,"Round 2"
"East Midlands","45-54",28,2020-07-06,0,54,"Round 2"
"East Midlands","55-64",25,2020-06-15,1,227,"Round 2"
"East Midlands","55-64",26,2020-06-22,2,2274,"Round 2"
"East Midlands","55-64",27,2020-06-29,1,1211,"Round 2"
"East Midlands","55-64",28,2020-07-06,0,45,"Round 2"
"East Midlands","65+",25,2020-06-15,0,322,"Round 2"
"East Midlands","65+",26,2020-06-22,3,3355,"Round 2"
"East Midlands","65+",27,2020-06-29,0,1218,"Round 2"
"East Midlands","65+",28,2020-07-06,0,33,"Round 2"
"West Midlands","35-44",25,2020-06-15,1,90,"Round 2"
"West Midlands","35-44",26,2020-06-22,2,957,"Round 2"
"West Midlands","35-44",27,2020-06-29,2,673,"Round 2"
"West Midlands","35-44",28,2020-07-06,0,46,"Round 2"
"West Midlands","5-12",25,2020-06-15,0,79,"Round 2"
"West Midlands","5-12",26,2020-06-22,0,651,"Round 2"
"West Midlands","5-12",27,2020-06-29,0,469,"Round 2"
"West Midlands","5-12",28,2020-07-06,0,35,"Round 2"
"West Midlands","13-17",25,2020-06-15,1,61,"Round 2"
"West Midlands","13-17",26,2020-06-22,1,524,"Round 2"
"West Midlands","13-17",27,2020-06-29,1,303,"Round 2"
"West Midlands","13-17",28,2020-07-06,0,18,"Round 2"
"West Midlands","18-24",25,2020-06-15,0,61,"Round 2"
"West Midlands","18-24",26,2020-06-22,0,424,"Round 2"
"West Midlands","18-24",27,2020-06-29,0,248,"Round 2"
"West Midlands","18-24",28,2020-07-06,0,13,"Round 2"
"West Midlands","25-34",25,2020-06-15,0,103,"Round 2"
"West Midlands","25-34",26,2020-06-22,1,785,"Round 2"
"West Midlands","25-34",27,2020-06-29,0,543,"Round 2"
"West Midlands","25-34",28,2020-07-06,0,30,"Round 2"
"West Midlands","45-54",25,2020-06-15,0,97,"Round 2"
"West Midlands","45-54",26,2020-06-22,1,1318,"Round 2"
"West Midlands","45-54",27,2020-06-29,0,979,"Round 2"
"West Midlands","45-54",28,2020-07-06,0,52,"Round 2"
"West Midlands","55-64",25,2020-06-15,0,102,"Round 2"
"West Midlands","55-64",26,2020-06-22,1,1529,"Round 2"
"West Midlands","55-64",27,2020-06-29,1,932,"Round 2"
"West Midlands","55-64",28,2020-07-06,0,48,"Round 2"
"West Midlands","65+",25,2020-06-15,0,150,"Round 2"
"West Midlands","65+",26,2020-06-22,1,2271,"Round 2"
"West Midlands","65+",27,2020-06-29,0,1151,"Round 2"
"West Midlands","65+",28,2020-07-06,0,44,"Round 2"
"East of England","35-44",25,2020-06-15,0,217,"Round 2"
"East of England","35-44",26,2020-06-22,1,1589,"Round 2"
"East of England","35-44",27,2020-06-29,1,1105,"Round 2"
"East of England","35-44",28,2020-07-06,0,51,"Round 2"
"East of England","5-12",25,2020-06-15,0,177,"Round 2"
"East of England","5-12",26,2020-06-22,0,1033,"Round 2"
"East of England","5-12",27,2020-06-29,0,666,"Round 2"
"East of England","5-12",28,2020-07-06,0,22,"Round 2"
"East of England","13-17",25,2020-06-15,0,121,"Round 2"
"East of England","13-17",26,2020-06-22,0,785,"Round 2"
"East of England","13-17",27,2020-06-29,0,428,"Round 2"
"East of England","13-17",28,2020-07-06,0,16,"Round 2"
"East of England","18-24",25,2020-06-15,0,130,"Round 2"
"East of England","18-24",26,2020-06-22,0,603,"Round 2"
"East of England","18-24",27,2020-06-29,1,326,"Round 2"
"East of England","18-24",28,2020-07-06,0,21,"Round 2"
"East of England","25-34",25,2020-06-15,1,164,"Round 2"
"East of England","25-34",26,2020-06-22,1,1223,"Round 2"
"East of England","25-34",27,2020-06-29,0,768,"Round 2"
"East of England","25-34",28,2020-07-06,0,45,"Round 2"
"East of England","45-54",25,2020-06-15,1,209,"Round 2"
"East of England","45-54",26,2020-06-22,1,2154,"Round 2"
"East of England","45-54",27,2020-06-29,1,1387,"Round 2"
"East of England","45-54",28,2020-07-06,0,48,"Round 2"
"East of England","55-64",25,2020-06-15,2,219,"Round 2"
"East of England","55-64",26,2020-06-22,3,2463,"Round 2"
"East of England","55-64",27,2020-06-29,1,1385,"Round 2"
"East of England","55-64",28,2020-07-06,0,53,"Round 2"
"East of England","65+",25,2020-06-15,0,277,"Round 2"
"East of England","65+",26,2020-06-22,0,3622,"Round 2"
"East of England","65+",27,2020-06-29,3,1461,"Round 2"
"East of England","65+",28,2020-07-06,0,41,"Round 2"
"London","35-44",25,2020-06-15,0,117,"Round 2"
"London","35-44",26,2020-06-22,1,1390,"Round 2"
"London","35-44",27,2020-06-29,1,1257,"Round 2"
"London","35-44",28,2020-07-06,1,70,"Round 2"
"London","5-12",25,2020-06-15,0,81,"Round 2"
"London","5-12",26,2020-06-22,3,687,"Round 2"
"London","5-12",27,2020-06-29,1,516,"Round 2"
"London","5-12",28,2020-07-06,0,22,"Round 2"
"London","13-17",25,2020-06-15,0,64,"Round 2"
"London","13-17",26,2020-06-22,1,537,"Round 2"
"London","13-17",27,2020-06-29,0,344,"Round 2"
"London","13-17",28,2020-07-06,0,14,"Round 2"
"London","18-24",25,2020-06-15,0,82,"Round 2"
"London","18-24",26,2020-06-22,0,455,"Round 2"
"London","18-24",27,2020-06-29,0,334,"Round 2"
"London","18-24",28,2020-07-06,0,12,"Round 2"
"London","25-34",25,2020-06-15,0,131,"Round 2"
"London","25-34",26,2020-06-22,3,1278,"Round 2"
"London","25-34",27,2020-06-29,3,1098,"Round 2"
"London","25-34",28,2020-07-06,0,50,"Round 2"
"London","45-54",25,2020-06-15,0,105,"Round 2"
"London","45-54",26,2020-06-22,1,1214,"Round 2"
"London","45-54",27,2020-06-29,1,1146,"Round 2"
"London","45-54",28,2020-07-06,0,51,"Round 2"
"London","55-64",25,2020-06-15,0,79,"Round 2"
"London","55-64",26,2020-06-22,2,1174,"Round 2"
"London","55-64",27,2020-06-29,0,865,"Round 2"
"London","55-64",28,2020-07-06,0,42,"Round 2"
"London","65+",25,2020-06-15,0,98,"Round 2"
"London","65+",26,2020-06-22,3,1360,"Round 2"
"London","65+",27,2020-06-29,2,833,"Round 2"
"London","65+",28,2020-07-06,0,29,"Round 2"
"South West","35-44",25,2020-06-15,1,109,"Round 2"
"South West","35-44",26,2020-06-22,0,862,"Round 2"
"South West","35-44",27,2020-06-29,0,681,"Round 2"
"South West","35-44",28,2020-07-06,0,57,"Round 2"
"South West","5-12",25,2020-06-15,0,108,"Round 2"
"South West","5-12",26,2020-06-22,0,610,"Round 2"
"South West","5-12",27,2020-06-29,0,411,"Round 2"
"South West","5-12",28,2020-07-06,0,29,"Round 2"
"South West","13-17",25,2020-06-15,0,84,"Round 2"
"South West","13-17",26,2020-06-22,0,451,"Round 2"
"South West","13-17",27,2020-06-29,0,321,"Round 2"
"South West","13-17",28,2020-07-06,0,21,"Round 2"
"South West","18-24",25,2020-06-15,0,57,"Round 2"
"South West","18-24",26,2020-06-22,0,373,"Round 2"
"South West","18-24",27,2020-06-29,0,257,"Round 2"
"South West","18-24",28,2020-07-06,0,25,"Round 2"
"South West","25-34",25,2020-06-15,0,103,"Round 2"
"South West","25-34",26,2020-06-22,1,692,"Round 2"
"South West","25-34",27,2020-06-29,1,476,"Round 2"
"South West","25-34",28,2020-07-06,0,42,"Round 2"
"South West","45-54",25,2020-06-15,0,129,"Round 2"
"South West","45-54",26,2020-06-22,0,1205,"Round 2"
"South West","45-54",27,2020-06-29,0,958,"Round 2"
"South West","45-54",28,2020-07-06,0,84,"Round 2"
"South West","55-64",25,2020-06-15,1,140,"Round 2"
"South West","55-64",26,2020-06-22,3,1608,"Round 2"
"South West","55-64",27,2020-06-29,0,1007,"Round 2"
"South West","55-64",28,2020-07-06,0,73,"Round 2"
"South West","65+",25,2020-06-15,0,201,"Round 2"
"South West","65+",26,2020-06-22,5,2486,"Round 2"
"South West","65+",27,2020-06-29,0,1279,"Round 2"
"South West","65+",28,2020-07-06,0,62,"Round 2"
"South East","35-44",30,2020-07-20,1,441,"Round 3"
"South East","35-44",31,2020-07-27,0,2188,"Round 3"
"South East","35-44",32,2020-08-03,0,1724,"Round 3"
"South East","35-44",33,2020-08-10,0,189,"Round 3"
"South East","5-12",30,2020-07-20,0,304,"Round 3"
"South East","5-12",31,2020-07-27,0,1379,"Round 3"
"South East","5-12",32,2020-08-03,1,836,"Round 3"
"South East","5-12",33,2020-08-10,0,97,"Round 3"
"South East","13-17",30,2020-07-20,0,306,"Round 3"
"South East","13-17",31,2020-07-27,0,1232,"Round 3"
"South East","13-17",32,2020-08-03,0,541,"Round 3"
"South East","13-17",33,2020-08-10,0,49,"Round 3"
"South East","18-24",30,2020-07-20,0,228,"Round 3"
"South East","18-24",31,2020-07-27,0,749,"Round 3"
"South East","18-24",32,2020-08-03,1,558,"Round 3"
"South East","18-24",33,2020-08-10,0,59,"Round 3"
"South East","25-34",30,2020-07-20,0,346,"Round 3"
"South East","25-34",31,2020-07-27,0,1469,"Round 3"
"South East","25-34",32,2020-08-03,0,1127,"Round 3"
"South East","25-34",33,2020-08-10,0,119,"Round 3"
"South East","45-54",30,2020-07-20,0,610,"Round 3"
"South East","45-54",31,2020-07-27,0,3076,"Round 3"
"South East","45-54",32,2020-08-03,0,2101,"Round 3"
"South East","45-54",33,2020-08-10,0,196,"Round 3"
"South East","55-64",30,2020-07-20,0,697,"Round 3"
"South East","55-64",31,2020-07-27,1,3655,"Round 3"
"South East","55-64",32,2020-08-03,0,2184,"Round 3"
"South East","55-64",33,2020-08-10,0,166,"Round 3"
"South East","65+",30,2020-07-20,0,1205,"Round 3"
"South East","65+",31,2020-07-27,1,5542,"Round 3"
"South East","65+",32,2020-08-03,2,2529,"Round 3"
"South East","65+",33,2020-08-10,0,171,"Round 3"
"North East","35-44",30,2020-07-20,0,70,"Round 3"
"North East","35-44",31,2020-07-27,0,355,"Round 3"
"North East","35-44",32,2020-08-03,0,256,"Round 3"
"North East","35-44",33,2020-08-10,0,21,"Round 3"
"North East","5-12",30,2020-07-20,0,37,"Round 3"
"North East","5-12",31,2020-07-27,0,198,"Round 3"
"North East","5-12",32,2020-08-03,0,105,"Round 3"
"North East","5-12",33,2020-08-10,0,9,"Round 3"
"North East","13-17",30,2020-07-20,0,45,"Round 3"
"North East","13-17",31,2020-07-27,0,177,"Round 3"
"North East","13-17",32,2020-08-03,0,56,"Round 3"
"North East","13-17",33,2020-08-10,0,4,"Round 3"
"North East","18-24",30,2020-07-20,0,27,"Round 3"
"North East","18-24",31,2020-07-27,0,153,"Round 3"
"North East","18-24",32,2020-08-03,0,86,"Round 3"
"North East","18-24",33,2020-08-10,0,11,"Round 3"
"North East","25-34",30,2020-07-20,0,74,"Round 3"
"North East","25-34",31,2020-07-27,0,274,"Round 3"
"North East","25-34",32,2020-08-03,0,166,"Round 3"
"North East","25-34",33,2020-08-10,0,18,"Round 3"
"North East","45-54",30,2020-07-20,0,84,"Round 3"
"North East","45-54",31,2020-07-27,0,474,"Round 3"
"North East","45-54",32,2020-08-03,0,331,"Round 3"
"North East","45-54",33,2020-08-10,0,48,"Round 3"
"North East","55-64",30,2020-07-20,0,101,"Round 3"
"North East","55-64",31,2020-07-27,0,609,"Round 3"
"North East","55-64",32,2020-08-03,0,360,"Round 3"
"North East","55-64",33,2020-08-10,0,36,"Round 3"
"North East","65+",30,2020-07-20,0,209,"Round 3"
"North East","65+",31,2020-07-27,0,950,"Round 3"
"North East","65+",32,2020-08-03,1,412,"Round 3"
"North East","65+",33,2020-08-10,0,26,"Round 3"
"North West","35-44",30,2020-07-20,0,255,"Round 3"
"North West","35-44",31,2020-07-27,1,1116,"Round 3"
"North West","35-44",32,2020-08-03,1,826,"Round 3"
"North West","35-44",33,2020-08-10,0,77,"Round 3"
"North West","5-12",30,2020-07-20,0,164,"Round 3"
"North West","5-12",31,2020-07-27,0,718,"Round 3"
"North West","5-12",32,2020-08-03,0,397,"Round 3"
"North West","5-12",33,2020-08-10,0,36,"Round 3"
"North West","13-17",30,2020-07-20,0,164,"Round 3"
"North West","13-17",31,2020-07-27,0,632,"Round 3"
"North West","13-17",32,2020-08-03,0,261,"Round 3"
"North West","13-17",33,2020-08-10,0,22,"Round 3"
"North West","18-24",30,2020-07-20,0,142,"Round 3"
"North West","18-24",31,2020-07-27,1,428,"Round 3"
"North West","18-24",32,2020-08-03,0,281,"Round 3"
"North West","18-24",33,2020-08-10,0,34,"Round 3"
"North West","25-34",30,2020-07-20,0,226,"Round 3"
"North West","25-34",31,2020-07-27,1,895,"Round 3"
"North West","25-34",32,2020-08-03,1,625,"Round 3"
"North West","25-34",33,2020-08-10,0,56,"Round 3"
"North West","45-54",30,2020-07-20,0,299,"Round 3"
"North West","45-54",31,2020-07-27,0,1621,"Round 3"
"North West","45-54",32,2020-08-03,1,1152,"Round 3"
"North West","45-54",33,2020-08-10,0,61,"Round 3"
"North West","55-64",30,2020-07-20,0,406,"Round 3"
"North West","55-64",31,2020-07-27,1,2050,"Round 3"
"North West","55-64",32,2020-08-03,0,1244,"Round 3"
"North West","55-64",33,2020-08-10,0,90,"Round 3"
"North West","65+",30,2020-07-20,0,733,"Round 3"
"North West","65+",31,2020-07-27,1,3045,"Round 3"
"North West","65+",32,2020-08-03,2,1425,"Round 3"
"North West","65+",33,2020-08-10,0,72,"Round 3"
"Yorkshire and The Humber","35-44",30,2020-07-20,0,112,"Round 3"
"Yorkshire and The Humber","35-44",31,2020-07-27,0,615,"Round 3"
"Yorkshire and The Humber","35-44",32,2020-08-03,1,428,"Round 3"
"Yorkshire and The Humber","35-44",33,2020-08-10,0,32,"Round 3"
"Yorkshire and The Humber","5-12",30,2020-07-20,0,93,"Round 3"
"Yorkshire and The Humber","5-12",31,2020-07-27,1,395,"Round 3"
"Yorkshire and The Humber","5-12",32,2020-08-03,0,230,"Round 3"
"Yorkshire and The Humber","5-12",33,2020-08-10,0,11,"Round 3"
"Yorkshire and The Humber","13-17",30,2020-07-20,0,93,"Round 3"
"Yorkshire and The Humber","13-17",31,2020-07-27,0,331,"Round 3"
"Yorkshire and The Humber","13-17",32,2020-08-03,0,152,"Round 3"
"Yorkshire and The Humber","13-17",33,2020-08-10,0,10,"Round 3"
"Yorkshire and The Humber","18-24",30,2020-07-20,0,77,"Round 3"
"Yorkshire and The Humber","18-24",31,2020-07-27,0,226,"Round 3"
"Yorkshire and The Humber","18-24",32,2020-08-03,0,146,"Round 3"
"Yorkshire and The Humber","18-24",33,2020-08-10,0,17,"Round 3"
"Yorkshire and The Humber","25-34",30,2020-07-20,1,120,"Round 3"
"Yorkshire and The Humber","25-34",31,2020-07-27,0,466,"Round 3"
"Yorkshire and The Humber","25-34",32,2020-08-03,0,347,"Round 3"
"Yorkshire and The Humber","25-34",33,2020-08-10,0,23,"Round 3"
"Yorkshire and The Humber","45-54",30,2020-07-20,0,161,"Round 3"
"Yorkshire and The Humber","45-54",31,2020-07-27,0,976,"Round 3"
"Yorkshire and The Humber","45-54",32,2020-08-03,0,604,"Round 3"
"Yorkshire and The Humber","45-54",33,2020-08-10,0,38,"Round 3"
"Yorkshire and The Humber","55-64",30,2020-07-20,0,215,"Round 3"
"Yorkshire and The Humber","55-64",31,2020-07-27,0,1240,"Round 3"
"Yorkshire and The Humber","55-64",32,2020-08-03,2,692,"Round 3"
"Yorkshire and The Humber","55-64",33,2020-08-10,0,54,"Round 3"
"Yorkshire and The Humber","65+",30,2020-07-20,0,377,"Round 3"
"Yorkshire and The Humber","65+",31,2020-07-27,0,1765,"Round 3"
"Yorkshire and The Humber","65+",32,2020-08-03,1,828,"Round 3"
"Yorkshire and The Humber","65+",33,2020-08-10,0,31,"Round 3"
"East Midlands","35-44",30,2020-07-20,1,264,"Round 3"
"East Midlands","35-44",31,2020-07-27,0,1144,"Round 3"
"East Midlands","35-44",32,2020-08-03,0,875,"Round 3"
"East Midlands","35-44",33,2020-08-10,0,88,"Round 3"
"East Midlands","5-12",30,2020-07-20,0,170,"Round 3"
"East Midlands","5-12",31,2020-07-27,0,811,"Round 3"
"East Midlands","5-12",32,2020-08-03,0,392,"Round 3"
"East Midlands","5-12",33,2020-08-10,0,42,"Round 3"
"East Midlands","13-17",30,2020-07-20,0,210,"Round 3"
"East Midlands","13-17",31,2020-07-27,3,677,"Round 3"
"East Midlands","13-17",32,2020-08-03,0,254,"Round 3"
"East Midlands","13-17",33,2020-08-10,0,39,"Round 3"
"East Midlands","18-24",30,2020-07-20,0,134,"Round 3"
"East Midlands","18-24",31,2020-07-27,0,465,"Round 3"
