"nhs_region","age_group","react_week_number","react_week_start_date","number_positive","number_samples","round"
"North West","45-54",26,2020-06-22,2,1540,"Round 2"
"North West","45-54",27,2020-06-29,2,988,"Round 2"
"North West","45-54",28,2020-07-06,0,34,"Round 2"
"North West","55-64",25,2020-06-15,1,180,"Round 2"
"North West","55-64",26,2020-06-22,4,1865,"Round 2"
"North West","55-64",27,2020-06-29,1,1019,"Round 2"
"North West","55-64",28,2020-07-06,0,26,"Round 2"
"North West","65+",25,2020-06-15,0,239,"Round 2"
"North West","65+",26,2020-06-22,1,2628,"Round 2"
"North West","65+",27,2020-06-29,1,1043,"Round 2"
"North West","65+",28,2020-07-06,0,22,"Round 2"
"South East","35-44",25,2020-06-15,0,195,"Round 2"
"South East","35-44",26,2020-06-22,3,2324,"Round 2"
"South East","35-44",27,2020-06-29,2,1824,"Round 2"
"South East","35-44",28,2020-07-06,0,69,"Round 2"
"South East","5-12",25,2020-06-15,0,197,"Round 2"
"South East","5-12",26,2020-06-22,1,1569,"Round 2"
"South East","5-12",27,2020-06-29,1,1101,"Round 2"
"South East","5-12",28,2020-07-06,0,48,"Round 2"
"South East","13-17",25,2020-06-15,0,131,"Round 2"
"South East","13-17",26,2020-06-22,0,1199,"Round 2"
"South East","13-17",27,2020-06-29,0,678,"Round 2"
"South East","13-17",28,2020-07-06,0,25,"Round 2"
"South East","18-24",25,2020-06-15,0,145,"Round 2"
"South East","18-24",26,2020-06-22,1,912,"Round 2"
"South East","18-24",27,2020-06-29,1,550,"Round 2"
"South East","18-24",28,2020-07-06,0,21,"Round 2"
"South East","25-34",25,2020-06-15,0,185,"Round 2"
"South East","25-34",26,2020-06-22,2,1530,"Round 2"
"South East","25-34",27,2020-06-29,0,1223,"Round 2"
"South East","25-34",28,2020-07-06,0,47,"Round 2"
"South East","45-54",25,2020-06-15,1,286,"Round 2"
"South East","45-54",26,2020-06-22,1,3071,"Round 2"
"South East","45-54",27,2020-06-29,2,2274,"Round 2"
"South East","45-54",28,2020-07-06,0,116,"Round 2"
"South East","55-64",25,2020-06-15,1,259,"Round 2"
"South East","55-64",26,2020-06-22,1,3454,"Round 2"
"South East","55-64",27,2020-06-29,1,2279,"Round 2"
"South East","55-64",28,2020-07-06,0,78,"Round 2"
"South East","65+",25,2020-06-15,1,337,"Round 2"
"South East","65+",26,2020-06-22,1,5182,"Round 2"
"South East","65+",27,2020-06-29,1,2433,"Round 2"
"South East","65+",28,2020-07-06,0,52,"Round 2"
"South West","35-44",25,2020-06-15,1,110,"Round 2"
"South West","35-44",26,2020-06-22,0,863,"Round 2"
"South West","35-44",27,2020-06-29,0,682,"Round 2"
"South West","35-44",28,2020-07-06,0,57,"Round 2"
"South West","5-12",25,2020-06-15,0,108,"Round 2"
"South West","5-12",26,2020-06-22,0,613,"Round 2"
"South West","5-12",27,2020-06-29,0,411,"Round 2"
"South West","5-12",28,2020-07-06,0,29,"Round 2"
"South West","13-17",25,2020-06-15,0,84,"Round 2"
"South West","13-17",26,2020-06-22,0,452,"Round 2"
"South West","13-17",27,2020-06-29,0,321,"Round 2"
"South West","13-17",28,2020-07-06,0,21,"Round 2"
"South West","18-24",25,2020-06-15,0,57,"Round 2"
"South West","18-24",26,2020-06-22,0,374,"Round 2"
"South West","18-24",27,2020-06-29,0,257,"Round 2"
"South West","18-24",28,2020-07-06,0,25,"Round 2"
"South West","25-34",25,2020-06-15,0,103,"Round 2"
"South West","25-34",26,2020-06-22,1,694,"Round 2"
"South West","25-34",27,2020-06-29,1,478,"Round 2"
"South West","25-34",28,2020-07-06,0,42,"Round 2"
"South West","45-54",25,2020-06-15,0,129,"Round 2"
"South West","45-54",26,2020-06-22,0,1209,"Round 2"
"South West","45-54",27,2020-06-29,0,959,"Round 2"
"South West","45-54",28,2020-07-06,0,84,"Round 2"
"South West","55-64",25,2020-06-15,1,140,"Round 2"
"South West","55-64",26,2020-06-22,3,1609,"Round 2"
"South West","55-64",27,2020-06-29,0,1008,"Round 2"
"South West","55-64",28,2020-07-06,0,73,"Round 2"
"South West","65+",25,2020-06-15,0,201,"Round 2"
"South West","65+",26,2020-06-22,5,2491,"Round 2"
"South West","65+",27,2020-06-29,0,1283,"Round 2"
"South West","65+",28,2020-07-06,0,62,"Round 2"
"East of England","35-44",30,2020-07-20,0,306,"Round 3"
"East of England","35-44",31,2020-07-27,0,1480,"Round 3"
"East of England","35-44",32,2020-08-03,1,1085,"Round 3"
"East of England","35-44",33,2020-08-10,0,114,"Round 3"
"East of England","5-12",30,2020-07-20,0,202,"Round 3"
"East of England","5-12",31,2020-07-27,0,986,"Round 3"
"East of England","5-12",32,2020-08-03,0,532,"Round 3"
"East of England","5-12",33,2020-08-10,0,51,"Round 3"
"East of England","13-17",30,2020-07-20,0,239,"Round 3"
"East of England","13-17",31,2020-07-27,1,836,"Round 3"
"East of England","13-17",32,2020-08-03,0,328,"Round 3"
"East of England","13-17",33,2020-08-10,0,32,"Round 3"
"East of England","18-24",30,2020-07-20,0,159,"Round 3"
"East of England","18-24",31,2020-07-27,0,575,"Round 3"
"East of England","18-24",32,2020-08-03,2,350,"Round 3"
"East of England","18-24",33,2020-08-10,0,41,"Round 3"
"East of England","25-34",30,2020-07-20,0,242,"Round 3"
"East of England","25-34",31,2020-07-27,0,1087,"Round 3"
"East of England","25-34",32,2020-08-03,0,720,"Round 3"
"East of England","25-34",33,2020-08-10,0,79,"Round 3"
"East of England","45-54",30,2020-07-20,0,380,"Round 3"
"East of England","45-54",31,2020-07-27,0,2087,"Round 3"
"East of England","45-54",32,2020-08-03,0,1448,"Round 3"
"East of England","45-54",33,2020-08-10,0,132,"Round 3"
"East of England","55-64",30,2020-07-20,0,427,"Round 3"
"East of England","55-64",31,2020-07-27,0,2455,"Round 3"
"East of England","55-64",32,2020-08-03,0,1468,"Round 3"
"East of England","55-64",33,2020-08-10,0,97,"Round 3"
"East of England","65+",30,2020-07-20,0,760,"Round 3"
"East of England","65+",31,2020-07-27,2,3778,"Round 3"
"East of England","65+",32,2020-08-03,0,1721,"Round 3"
"East of England","65+",33,2020-08-10,0,108,"Round 3"
"London","35-44",30,2020-07-20,0,183,"Round 3"
"London","35-44",31,2020-07-27,0,1204,"Round 3"
"London","35-44",32,2020-08-03,1,1039,"Round 3"
"London","35-44",33,2020-08-10,0,107,"Round 3"
"London","5-12",30,2020-07-20,0,110,"Round 3"
"London","5-12",31,2020-07-27,0,586,"Round 3"
"London","5-12",32,2020-08-03,0,421,"Round 3"
"London","5-12",33,2020-08-10,0,32,"Round 3"
"London","13-17",30,2020-07-20,1,122,"Round 3"
"London","13-17",31,2020-07-27,1,466,"Round 3"
"London","13-17",32,2020-08-03,0,253,"Round 3"
"London","13-17",33,2020-08-10,0,26,"Round 3"
"London","18-24",30,2020-07-20,0,83,"Round 3"
"London","18-24",31,2020-07-27,0,384,"Round 3"
"London","18-24",32,2020-08-03,0,316,"Round 3"
"London","18-24",33,2020-08-10,0,29,"Round 3"
"London","25-34",30,2020-07-20,0,193,"Round 3"
"London","25-34",31,2020-07-27,1,1152,"Round 3"
"London","25-34",32,2020-08-03,2,962,"Round 3"
"London","25-34",33,2020-08-10,0,121,"Round 3"
"London","45-54",30,2020-07-20,0,187,"Round 3"
"London","45-54",31,2020-07-27,0,1166,"Round 3"
"London","45-54",32,2020-08-03,1,981,"Round 3"
"London","45-54",33,2020-08-10,0,98,"Round 3"
"London","55-64",30,2020-07-20,0,165,"Round 3"
"London","55-64",31,2020-07-27,0,1173,"Round 3"
"London","55-64",32,2020-08-03,0,862,"Round 3"
"London","55-64",33,2020-08-10,0,85,"Round 3"
"London","65+",30,2020-07-20,0,240,"Round 3"
"London","65+",31,2020-07-27,0,1381,"Round 3"
"London","65+",32,2020-08-03,0,837,"Round 3"
"London","65+",33,2020-08-10,0,47,"Round 3"
"Midlands","35-44",30,2020-07-20,1,428,"Round 3"
"Midlands","35-44",31,2020-07-27,0,2020,"Round 3"
"Midlands","35-44",32,2020-08-03,1,1462,"Round 3"
"Midlands","35-44",33,2020-08-10,0,154,"Round 3"
"Midlands","5-12",30,2020-07-20,0,292,"Round 3"
"Midlands","5-12",31,2020-07-27,0,1323,"Round 3"
"Midlands","5-12",32,2020-08-03,0,707,"Round 3"
"Midlands","5-12",33,2020-08-10,0,73,"Round 3"
"Midlands","13-17",30,2020-07-20,0,338,"Round 3"
"Midlands","13-17",31,2020-07-27,3,1146,"Round 3"
"Midlands","13-17",32,2020-08-03,0,447,"Round 3"
"Midlands","13-17",33,2020-08-10,0,58,"Round 3"
"Midlands","18-24",30,2020-07-20,0,239,"Round 3"
"Midlands","18-24",31,2020-07-27,0,794,"Round 3"
"Midlands","18-24",32,2020-08-03,1,506,"Round 3"
"Midlands","18-24",33,2020-08-10,0,53,"Round 3"
"Midlands","25-34",30,2020-07-20,0,424,"Round 3"
"Midlands","25-34",31,2020-07-27,0,1553,"Round 3"
"Midlands","25-34",32,2020-08-03,1,1046,"Round 3"
"Midlands","25-34",33,2020-08-10,0,88,"Round 3"
"Midlands","45-54",30,2020-07-20,0,654,"Round 3"
"Midlands","45-54",31,2020-07-27,0,3100,"Round 3"
"Midlands","45-54",32,2020-08-03,1,1944,"Round 3"
"Midlands","45-54",33,2020-08-10,0,197,"Round 3"
"Midlands","55-64",30,2020-07-20,0,733,"Round 3"
"Midlands","55-64",31,2020-07-27,0,3633,"Round 3"
"Midlands","55-64",32,2020-08-03,0,2214,"Round 3"
"Midlands","55-64",33,2020-08-10,0,172,"Round 3"
"Midlands","65+",30,2020-07-20,1,1213,"Round 3"
"Midlands","65+",31,2020-07-27,2,5533,"Round 3"
"Midlands","65+",32,2020-08-03,1,2514,"Round 3"
"Midlands","65+",33,2020-08-10,0,155,"Round 3"
"North East and Yorkshire","35-44",30,2020-07-20,0,215,"Round 3"
"North East and Yorkshire","35-44",31,2020-07-27,0,1098,"Round 3"
"North East and Yorkshire","35-44",32,2020-08-03,1,785,"Round 3"
"North East and Yorkshire","35-44",33,2020-08-10,0,59,"Round 3"
"North East and Yorkshire","5-12",30,2020-07-20,0,149,"Round 3"
"North East and Yorkshire","5-12",31,2020-07-27,1,694,"Round 3"
"North East and Yorkshire","5-12",32,2020-08-03,0,377,"Round 3"
"North East and Yorkshire","5-12",33,2020-08-10,0,26,"Round 3"
"North East and Yorkshire","13-17",30,2020-07-20,0,161,"Round 3"
"North East and Yorkshire","13-17",31,2020-07-27,0,597,"Round 3"
"North East and Yorkshire","13-17",32,2020-08-03,0,243,"Round 3"
"North East and Yorkshire","13-17",33,2020-08-10,0,17,"Round 3"
"North East and Yorkshire","18-24",30,2020-07-20,0,134,"Round 3"
"North East and Yorkshire","18-24",31,2020-07-27,0,444,"Round 3"
"North East and Yorkshire","18-24",32,2020-08-03,1,268,"Round 3"
"North East and Yorkshire","18-24",33,2020-08-10,0,32,"Round 3"
"North East and Yorkshire","25-34",30,2020-07-20,1,223,"Round 3"
"North East and Yorkshire","25-34",31,2020-07-27,0,841,"Round 3"
"North East and Yorkshire","25-34",32,2020-08-03,0,588,"Round 3"
"North East and Yorkshire","25-34",33,2020-08-10,0,49,"Round 3"
"North East and Yorkshire","45-54",30,2020-07-20,0,297,"Round 3"
"North East and Yorkshire","45-54",31,2020-07-27,0,1663,"Round 3"
"North East and Yorkshire","45-54",32,2020-08-03,0,1091,"Round 3"
"North East and Yorkshire","45-54",33,2020-08-10,0,89,"Round 3"
"North East and Yorkshire","55-64",30,2020-07-20,0,382,"Round 3"
"North East and Yorkshire","55-64",31,2020-07-27,0,2149,"Round 3"
"North East and Yorkshire","55-64",32,2020-08-03,2,1212,"Round 3"
"North East and Yorkshire","55-64",33,2020-08-10,0,107,"Round 3"
"North East and Yorkshire","65+",30,2020-07-20,0,698,"Round 3"
"North East and Yorkshire","65+",31,2020-07-27,2,3165,"Round 3"
"North East and Yorkshire","65+",32,2020-08-03,2,1425,"Round 3"
"North East and Yorkshire","65+",33,2020-08-10,0,62,"Round 3"
"North West","35-44",30,2020-07-20,0,235,"Round 3"
"North West","35-44",31,2020-07-27,1,1026,"Round 3"
"North West","35-44",32,2020-08-03,1,757,"Round 3"
"North West","35-44",33,2020-08-10,0,72,"Round 3"
"North West","5-12",30,2020-07-20,0,149,"Round 3"
"North West","5-12",31,2020-07-27,0,644,"Round 3"
"North West","5-12",32,2020-08-03,0,363,"Round 3"
"North West","5-12",33,2020-08-10,0,30,"Round 3"
"North West","13-17",30,2020-07-20,0,148,"Round 3"
"North West","13-17",31,2020-07-27,0,562,"Round 3"
"North West","13-17",32,2020-08-03,0,234,"Round 3"
"North West","13-17",33,2020-08-10,0,19,"Round 3"
"North West","18-24",30,2020-07-20,0,118,"Round 3"
"North West","18-24",31,2020-07-27,1,377,"Round 3"
"North West","18-24",32,2020-08-03,0,258,"Round 3"
"North West","18-24",33,2020-08-10,0,31,"Round 3"
"North West","25-34",30,2020-07-20,0,203,"Round 3"
"North West","25-34",31,2020-07-27,1,819,"Round 3"
"North West","25-34",32,2020-08-03,1,564,"Round 3"
"North West","25-34",33,2020-08-10,0,49,"Round 3"
"North West","45-54",30,2020-07-20,0,256,"Round 3"
"North West","45-54",31,2020-07-27,0,1466,"Round 3"
"North West","45-54",32,2020-08-03,1,1047,"Round 3"
"North West","45-54",33,2020-08-10,0,61,"Round 3"
"North West","55-64",30,2020-07-20,0,361,"Round 3"
"North West","55-64",31,2020-07-27,1,1821,"Round 3"
"North West","55-64",32,2020-08-03,0,1128,"Round 3"
"North West","55-64",33,2020-08-10,0,76,"Round 3"
"North West","65+",30,2020-07-20,0,653,"Round 3"
"North West","65+",31,2020-07-27,0,2714,"Round 3"
"North West","65+",32,2020-08-03,2,1283,"Round 3"
"North West","65+",33,2020-08-10,0,69,"Round 3"
"South East","35-44",30,2020-07-20,1,435,"Round 3"
"South East","35-44",31,2020-07-27,0,2139,"Round 3"
"South East","35-44",32,2020-08-03,0,1686,"Round 3"
"South East","35-44",33,2020-08-10,0,186,"Round 3"
"South East","5-12",30,2020-07-20,0,297,"Round 3"
"South East","5-12",31,2020-07-27,0,1353,"Round 3"
"South East","5-12",32,2020-08-03,1,823,"Round 3"
"South East","5-12",33,2020-08-10,0,95,"Round 3"
"South East","13-17",30,2020-07-20,0,304,"Round 3"
"South East","13-17",31,2020-07-27,0,1208,"Round 3"
"South East","13-17",32,2020-08-03,0,526,"Round 3"
"South East","13-17",33,2020-08-10,0,48,"Round 3"
"South East","18-24",30,2020-07-20,0,224,"Round 3"
"South East","18-24",31,2020-07-27,0,738,"Round 3"
"South East","18-24",32,2020-08-03,1,550,"Round 3"
"South East","18-24",33,2020-08-10,0,58,"Round 3"
"South East","25-34",30,2020-07-20,0,336,"Round 3"
"South East","25-34",31,2020-07-27,0,1433,"Round 3"
"South East","25-34",32,2020-08-03,0,1109,"Round 3"
"South East","25-34",33,2020-08-10,0,115,"Round 3"
"South East","45-54",30,2020-07-20,0,602,"Round 3"
"South East","45-54",31,2020-07-27,0,3022,"Round 3"
"South East","45-54",32,2020-08-03,0,2065,"Round 3"
"South East","45-54",33,2020-08-10,0,194,"Round 3"
"South East","55-64",30,2020-07-20,0,688,"Round 3"
"South East","55-64",31,2020-07-27,1,3601,"Round 3"
"South East","55-64",32,2020-08-03,0,2153,"Round 3"
"South East","55-64",33,2020-08-10,0,164,"Round 3"
"South East","65+",30,2020-07-20,0,1190,"Round 3"
"South East","65+",31,2020-07-27,1,5466,"Round 3"
"South East","65+",32,2020-08-03,2,2496,"Round 3"
"South East","65+",33,2020-08-10,0,164,"Round 3"
"South West","35-44",30,2020-07-20,0,157,"Round 3"
"South West","35-44",31,2020-07-27,0,762,"Round 3"
"South West","35-44",32,2020-08-03,0,652,"Round 3"
"South West","35-44",33,2020-08-10,0,82,"Round 3"
"South West","5-12",30,2020-07-20,0,132,"Round 3"
"South West","5-12",31,2020-07-27,0,478,"Round 3"
"South West","5-12",32,2020-08-03,0,350,"Round 3"
"South West","5-12",33,2020-08-10,0,39,"Round 3"
"South West","13-17",30,2020-07-20,0,134,"Round 3"
"South West","13-17",31,2020-07-27,0,438,"Round 3"
"South West","13-17",32,2020-08-03,0,228,"Round 3"
"South West","13-17",33,2020-08-10,0,28,"Round 3"
"South West","18-24",30,2020-07-20,0,86,"Round 3"
"South West","18-24",31,2020-07-27,0,305,"Round 3"
"South West","18-24",32,2020-08-03,0,251,"Round 3"
"South West","18-24",33,2020-08-10,0,29,"Round 3"
"South West","25-34",30,2020-07-20,1,154,"Round 3"
"South West","25-34",31,2020-07-27,0,597,"Round 3"
"South West","25-34",32,2020-08-03,0,505,"Round 3"
"South West","25-34",33,2020-08-10,0,44,"Round 3"
"South West","45-54",30,2020-07-20,0,222,"Round 3"
"South West","45-54",31,2020-07-27,0,1219,"Round 3"
"South West","45-54",32,2020-08-03,0,882,"Round 3"
"South West","45-54",33,2020-08-10,0,105,"Round 3"
"South West","55-64",30,2020-07-20,0,268,"Round 3"
"South West","55-64",31,2020-07-27,1,1649,"Round 3"
"South West","55-64",32,2020-08-03,1,1029,"Round 3"
"South West","55-64",33,2020-08-10,0,97,"Round 3"
"South West","65+",30,2020-07-20,0,562,"Round 3"
"South West","65+",31,2020-07-27,0,2705,"Round 3"
"South West","65+",32,2020-08-03,0,1377,"Round 3"
"South West","65+",33,2020-08-10,0,95,"Round 3"
"East of England","35-44",34,2020-08-17,2,340,"Round 4"
"East of England","35-44",35,2020-08-24,2,1470,"Round 4"
"East of England","35-44",36,2020-08-31,0,1040,"Round 4"
"East of England","35-44",37,2020-09-07,1,109,"Round 4"
"East of England","5-12",34,2020-08-17,0,260,"Round 4"
"East of England","5-12",35,2020-08-24,0,837,"Round 4"
"East of England","5-12",36,2020-08-31,2,622,"Round 4"
"East of England","5-12",37,2020-09-07,0,53,"Round 4"
"East of England","13-17",34,2020-08-17,0,265,"Round 4"
"East of England","13-17",35,2020-08-24,0,658,"Round 4"
"East of England","13-17",36,2020-08-31,0,355,"Round 4"
"East of England","13-17",37,2020-09-07,0,22,"Round 4"
"East of England","18-24",34,2020-08-17,0,169,"Round 4"
"East of England","18-24",35,2020-08-24,2,494,"Round 4"
"East of England","18-24",36,2020-08-31,1,305,"Round 4"
"East of England","18-24",37,2020-09-07,0,25,"Round 4"
"East of England","25-34",34,2020-08-17,0,248,"Round 4"
"East of England","25-34",35,2020-08-24,0,1022,"Round 4"
"East of England","25-34",36,2020-08-31,3,672,"Round 4"
"East of England","25-34",37,2020-09-07,0,66,"Round 4"
"East of England","45-54",34,2020-08-17,0,451,"Round 4"
"East of England","45-54",35,2020-08-24,1,2012,"Round 4"
"East of England","45-54",36,2020-08-31,0,1269,"Round 4"
"East of England","45-54",37,2020-09-07,0,130,"Round 4"
"East of England","55-64",34,2020-08-17,0,619,"Round 4"
"East of England","55-64",35,2020-08-24,1,2370,"Round 4"
"East of England","55-64",36,2020-08-31,0,1316,"Round 4"
"East of England","55-64",37,2020-09-07,1,114,"Round 4"
"East of England","65+",34,2020-08-17,0,1078,"Round 4"
"East of England","65+",35,2020-08-24,2,3796,"Round 4"
"East of England","65+",36,2020-08-31,0,1242,"Round 4"
"East of England","65+",37,2020-09-07,0,80,"Round 4"
"London","35-44",34,2020-08-17,0,218,"Round 4"
"London","35-44",35,2020-08-24,2,1294,"Round 4"
"London","35-44",36,2020-08-31,4,997,"Round 4"
"London","35-44",37,2020-09-07,0,121,"Round 4"
"London","5-12",34,2020-08-17,0,110,"Round 4"
"London","5-12",35,2020-08-24,2,519,"Round 4"
"London","5-12",36,2020-08-31,2,534,"Round 4"
"London","5-12",37,2020-09-07,0,54,"Round 4"
"London","13-17",34,2020-08-17,0,140,"Round 4"
"London","13-17",35,2020-08-24,0,429,"Round 4"
"London","13-17",36,2020-08-31,1,270,"Round 4"
"London","13-17",37,2020-09-07,0,10,"Round 4"
"London","18-24",34,2020-08-17,0,91,"Round 4"
"London","18-24",35,2020-08-24,2,362,"Round 4"
"London","18-24",36,2020-08-31,1,252,"Round 4"
"London","18-24",37,2020-09-07,0,28,"Round 4"
"London","25-34",34,2020-08-17,0,198,"Round 4"
"London","25-34",35,2020-08-24,0,1114,"Round 4"
"London","25-34",36,2020-08-31,1,763,"Round 4"
"London","25-34",37,2020-09-07,0,115,"Round 4"
"London","45-54",34,2020-08-17,0,240,"Round 4"
"London","45-54",35,2020-08-24,0,1237,"Round 4"
"London","45-54",36,2020-08-31,0,934,"Round 4"
"London","45-54",37,2020-09-07,0,103,"Round 4"
"London","55-64",34,2020-08-17,0,273,"Round 4"
"London","55-64",35,2020-08-24,0,1181,"Round 4"
"London","55-64",36,2020-08-31,0,755,"Round 4"
"London","55-64",37,2020-09-07,0,88,"Round 4"
"London","65+",34,2020-08-17,0,338,"Round 4"
"London","65+",35,2020-08-24,0,1469,"Round 4"
"London","65+",36,2020-08-31,0,661,"Round 4"
"London","65+",37,2020-09-07,0,45,"Round 4"
"Midlands","35-44",34,2020-08-17,0,567,"Round 4"
"Midlands","35-44",35,2020-08-24,2,1894,"Round 4"
"Midlands","35-44",36,2020-08-31,1,1325,"Round 4"
"Midlands","35-44",37,2020-09-07,0,126,"Round 4"
"Midlands","5-12",34,2020-08-17,0,379,"Round 4"
"Midlands","5-12",35,2020-08-24,1,1076,"Round 4"
"Midlands","5-12",36,2020-08-31,0,762,"Round 4"
"Midlands","5-12",37,2020-09-07,0,51,"Round 4"
"Midlands","13-17",34,2020-08-17,0,356,"Round 4"
"Midlands","13-17",35,2020-08-24,0,985,"Round 4"
"Midlands","13-17",36,2020-08-31,1,474,"Round 4"
"Midlands","13-17",37,2020-09-07,1,32,"Round 4"
