areaCode,areaName,areaType,date,age,rate,value
E92000001,England,nation,2020-07-05,0_to_5,15.4,624
E92000001,England,nation,2020-07-05,65_to_84,520.0,45834
E92000001,England,nation,2020-07-04,18_to_64,102.3,34623
E92000001,England,nation,2020-07-04,85+,1774.9,24227
E92000001,England,nation,2020-07-04,6_to_17,7.2,570
E92000001,England,nation,2020-07-04,0_to_5,15.4,623
E92000001,England,nation,2020-07-04,65_to_84,519.4,45777
E92000001,England,nation,2020-07-03,18_to_64,102.2,34584
E92000001,England,nation,2020-07-03,85+,1773.2,24204
E92000001,England,nation,2020-07-03,6_to_17,7.2,568
E92000001,England,nation,2020-07-03,0_to_5,15.3,620
E92000001,England,nation,2020-07-03,65_to_84,518.7,45724
E92000001,England,nation,2020-07-02,18_to_64,102.0,34531
E92000001,England,nation,2020-07-02,85+,1770.7,24170
E92000001,England,nation,2020-07-02,6_to_17,7.2,567
E92000001,England,nation,2020-07-02,0_to_5,15.3,620
E92000001,England,nation,2020-07-02,65_to_84,518.1,45666
E92000001,England,nation,2020-07-01,18_to_64,101.9,34478
E92000001,England,nation,2020-07-01,85+,1767.9,24131
E92000001,England,nation,2020-07-01,6_to_17,7.1,564
E92000001,England,nation,2020-07-01,0_to_5,15.3,618
E92000001,England,nation,2020-07-01,65_to_84,517.5,45614
E92000001,England,nation,2020-06-30,18_to_64,101.7,34416
E92000001,England,nation,2020-06-30,85+,1765.1,24093
E92000001,England,nation,2020-06-30,6_to_17,7.1,559
E92000001,England,nation,2020-06-30,0_to_5,15.0,607
E92000001,England,nation,2020-06-30,65_to_84,516.6,45534
E92000001,England,nation,2020-06-29,18_to_64,101.5,34355
E92000001,England,nation,2020-06-29,85+,1762.0,24051
E92000001,England,nation,2020-06-29,6_to_17,7.1,559
E92000001,England,nation,2020-06-29,0_to_5,14.9,602
E92000001,England,nation,2020-06-29,65_to_84,515.7,45454
E92000001,England,nation,2020-06-28,18_to_64,101.3,34300
E92000001,England,nation,2020-06-28,85+,1759.1,24012
E92000001,England,nation,2020-06-28,6_to_17,7.1,558
E92000001,England,nation,2020-06-28,0_to_5,14.7,597
E92000001,England,nation,2020-06-28,65_to_84,514.9,45382
E92000001,England,nation,2020-06-27,18_to_64,101.2,34249
E92000001,England,nation,2020-06-27,85+,1756.4,23974
E92000001,England,nation,2020-06-27,6_to_17,7.0,556
E92000001,England,nation,2020-06-27,0_to_5,14.7,596
E92000001,England,nation,2020-06-27,65_to_84,514.2,45319
E92000001,England,nation,2020-06-26,18_to_64,101.0,34177
E92000001,England,nation,2020-06-26,85+,1753.2,23931
E92000001,England,nation,2020-06-26,6_to_17,7.0,555
E92000001,England,nation,2020-06-26,0_to_5,14.6,590
E92000001,England,nation,2020-06-26,65_to_84,513.2,45232
E92000001,England,nation,2020-06-25,18_to_64,100.7,34090
E92000001,England,nation,2020-06-25,85+,1749.1,23875
E92000001,England,nation,2020-06-25,6_to_17,7.0,554
E92000001,England,nation,2020-06-25,0_to_5,14.5,588
E92000001,England,nation,2020-06-25,65_to_84,512.0,45130
E92000001,England,nation,2020-06-24,18_to_64,100.5,34007
E92000001,England,nation,2020-06-24,85+,1745.1,23820
E92000001,England,nation,2020-06-24,6_to_17,7.0,550
E92000001,England,nation,2020-06-24,0_to_5,14.4,585
E92000001,England,nation,2020-06-24,65_to_84,510.8,45019
E92000001,England,nation,2020-06-23,18_to_64,100.2,33921
E92000001,England,nation,2020-06-23,85+,1741.1,23766
E92000001,England,nation,2020-06-23,6_to_17,6.9,546
E92000001,England,nation,2020-06-23,0_to_5,14.4,584
E92000001,England,nation,2020-06-23,65_to_84,509.4,44902
E92000001,England,nation,2020-06-22,18_to_64,99.9,33824
E92000001,England,nation,2020-06-22,85+,1738.3,23728
E92000001,England,nation,2020-06-22,6_to_17,6.8,540
E92000001,England,nation,2020-06-22,0_to_5,14.4,582
E92000001,England,nation,2020-06-22,65_to_84,507.9,44770
E92000001,England,nation,2020-06-21,18_to_64,99.6,33716
E92000001,England,nation,2020-06-21,85+,1734.8,23679
E92000001,England,nation,2020-06-21,6_to_17,6.7,533
E92000001,England,nation,2020-06-21,0_to_5,14.2,576
E92000001,England,nation,2020-06-21,65_to_84,506.2,44622
E92000001,England,nation,2020-06-20,18_to_64,99.4,33644
E92000001,England,nation,2020-06-20,85+,1731.6,23636
E92000001,England,nation,2020-06-20,6_to_17,6.7,533
E92000001,England,nation,2020-06-20,0_to_5,14.1,572
E92000001,England,nation,2020-06-20,65_to_84,505.2,44526
E92000001,England,nation,2020-06-19,18_to_64,99.3,33593
E92000001,England,nation,2020-06-19,85+,1728.5,23594
E92000001,England,nation,2020-06-19,6_to_17,6.7,531
E92000001,England,nation,2020-06-19,0_to_5,14.1,570
E92000001,England,nation,2020-06-19,65_to_84,504.2,44439
E92000001,England,nation,2020-06-18,18_to_64,99.0,33507
E92000001,England,nation,2020-06-18,85+,1724.6,23540
E92000001,England,nation,2020-06-18,6_to_17,6.7,530
E92000001,England,nation,2020-06-18,0_to_5,14.0,565
E92000001,England,nation,2020-06-18,65_to_84,503.0,44332
E92000001,England,nation,2020-06-17,18_to_64,98.7,33407
E92000001,England,nation,2020-06-17,85+,1719.5,23471
E92000001,England,nation,2020-06-17,6_to_17,6.7,528
E92000001,England,nation,2020-06-17,0_to_5,13.9,562
E92000001,England,nation,2020-06-17,65_to_84,501.4,44194
E92000001,England,nation,2020-06-16,18_to_64,98.4,33289
E92000001,England,nation,2020-06-16,85+,1715.0,23410
E92000001,England,nation,2020-06-16,6_to_17,6.6,523
E92000001,England,nation,2020-06-16,0_to_5,13.8,559
E92000001,England,nation,2020-06-16,65_to_84,499.7,44047
E92000001,England,nation,2020-06-15,18_to_64,98.1,33184
E92000001,England,nation,2020-06-15,85+,1709.4,23333
E92000001,England,nation,2020-06-15,6_to_17,6.6,521
E92000001,England,nation,2020-06-15,0_to_5,13.8,557
E92000001,England,nation,2020-06-15,65_to_84,497.8,43879
E92000001,England,nation,2020-06-14,18_to_64,97.7,33061
E92000001,England,nation,2020-06-14,85+,1704.0,23259
E92000001,England,nation,2020-06-14,6_to_17,6.6,519
E92000001,England,nation,2020-06-14,0_to_5,13.7,554
E92000001,England,nation,2020-06-14,65_to_84,496.0,43716
E92000001,England,nation,2020-06-13,18_to_64,97.4,32971
E92000001,England,nation,2020-06-13,85+,1698.0,23177
E92000001,England,nation,2020-06-13,6_to_17,6.5,517
E92000001,England,nation,2020-06-13,0_to_5,13.7,554
E92000001,England,nation,2020-06-13,65_to_84,494.5,43584
E92000001,England,nation,2020-06-12,18_to_64,97.2,32883
E92000001,England,nation,2020-06-12,85+,1693.9,23122
E92000001,England,nation,2020-06-12,6_to_17,6.5,515
E92000001,England,nation,2020-06-12,0_to_5,13.6,550
E92000001,England,nation,2020-06-12,65_to_84,493.2,43468
E92000001,England,nation,2020-06-11,18_to_64,96.9,32797
E92000001,England,nation,2020-06-11,85+,1688.0,23041
E92000001,England,nation,2020-06-11,6_to_17,6.4,508
E92000001,England,nation,2020-06-11,0_to_5,13.6,549
E92000001,England,nation,2020-06-11,65_to_84,491.8,43345
E92000001,England,nation,2020-06-10,18_to_64,96.6,32689
E92000001,England,nation,2020-06-10,85+,1682.4,22965
E92000001,England,nation,2020-06-10,6_to_17,6.4,507
E92000001,England,nation,2020-06-10,0_to_5,13.5,548
E92000001,England,nation,2020-06-10,65_to_84,490.1,43201
E92000001,England,nation,2020-06-09,18_to_64,96.3,32575
E92000001,England,nation,2020-06-09,85+,1674.9,22862
E92000001,England,nation,2020-06-09,6_to_17,6.4,506
E92000001,England,nation,2020-06-09,0_to_5,13.5,546
E92000001,England,nation,2020-06-09,65_to_84,488.1,43019
E92000001,England,nation,2020-06-08,18_to_64,95.9,32446
E92000001,England,nation,2020-06-08,85+,1668.1,22769
E92000001,England,nation,2020-06-08,6_to_17,6.4,502
E92000001,England,nation,2020-06-08,0_to_5,13.4,543
E92000001,England,nation,2020-06-08,65_to_84,486.2,42851
E92000001,England,nation,2020-06-07,18_to_64,95.5,32336
E92000001,England,nation,2020-06-07,85+,1661.8,22683
E92000001,England,nation,2020-06-07,6_to_17,6.3,497
E92000001,England,nation,2020-06-07,0_to_5,13.4,541
E92000001,England,nation,2020-06-07,65_to_84,484.5,42706
E92000001,England,nation,2020-06-06,18_to_64,95.3,32236
E92000001,England,nation,2020-06-06,85+,1655.6,22598
E92000001,England,nation,2020-06-06,6_to_17,6.2,493
E92000001,England,nation,2020-06-06,0_to_5,13.3,540
E92000001,England,nation,2020-06-06,65_to_84,483.0,42573
E92000001,England,nation,2020-06-05,18_to_64,95.0,32148
E92000001,England,nation,2020-06-05,85+,1649.0,22509
E92000001,England,nation,2020-06-05,6_to_17,6.2,490
E92000001,England,nation,2020-06-05,0_to_5,13.3,538
E92000001,England,nation,2020-06-05,65_to_84,481.6,42449
E92000001,England,nation,2020-06-04,18_to_64,94.6,32017
E92000001,England,nation,2020-06-04,85+,1642.7,22422
E92000001,England,nation,2020-06-04,6_to_17,6.1,484
E92000001,England,nation,2020-06-04,0_to_5,13.2,535
E92000001,England,nation,2020-06-04,65_to_84,479.9,42298
E92000001,England,nation,2020-06-03,18_to_64,94.2,31876
E92000001,England,nation,2020-06-03,85+,1635.1,22319
E92000001,England,nation,2020-06-03,6_to_17,6.1,479
E92000001,England,nation,2020-06-03,0_to_5,13.1,529
E92000001,England,nation,2020-06-03,65_to_84,477.6,42095
E92000001,England,nation,2020-06-02,18_to_64,93.7,31706
E92000001,England,nation,2020-06-02,85+,1626.8,22205
E92000001,England,nation,2020-06-02,6_to_17,6.0,472
E92000001,England,nation,2020-06-02,0_to_5,12.9,524
E92000001,England,nation,2020-06-02,65_to_84,475.4,41903
E92000001,England,nation,2020-06-01,18_to_64,93.2,31557
E92000001,England,nation,2020-06-01,85+,1615.5,22051
E92000001,England,nation,2020-06-01,6_to_17,5.9,467
E92000001,England,nation,2020-06-01,0_to_5,12.8,520
E92000001,England,nation,2020-06-01,65_to_84,472.7,41662
E92000001,England,nation,2020-05-31,18_to_64,92.8,31396
E92000001,England,nation,2020-05-31,85+,1606.7,21931
E92000001,England,nation,2020-05-31,6_to_17,5.9,464
E92000001,England,nation,2020-05-31,0_to_5,12.8,517
E92000001,England,nation,2020-05-31,65_to_84,470.0,41427
E92000001,England,nation,2020-05-30,18_to_64,92.4,31255
E92000001,England,nation,2020-05-30,85+,1599.3,21830
E92000001,England,nation,2020-05-30,6_to_17,5.9,463
E92000001,England,nation,2020-05-30,0_to_5,12.7,515
E92000001,England,nation,2020-05-30,65_to_84,467.7,41226
E92000001,England,nation,2020-05-29,18_to_64,92.0,31146
E92000001,England,nation,2020-05-29,85+,1589.5,21696
E92000001,England,nation,2020-05-29,6_to_17,5.9,463
E92000001,England,nation,2020-05-29,0_to_5,12.6,512
E92000001,England,nation,2020-05-29,65_to_84,465.2,41008
E92000001,England,nation,2020-05-28,18_to_64,91.6,30995
E92000001,England,nation,2020-05-28,85+,1580.6,21575
E92000001,England,nation,2020-05-28,6_to_17,5.8,459
E92000001,England,nation,2020-05-28,0_to_5,12.6,510
E92000001,England,nation,2020-05-28,65_to_84,462.7,40787
E92000001,England,nation,2020-05-27,18_to_64,91.0,30814
E92000001,England,nation,2020-05-27,85+,1571.1,21445
E92000001,England,nation,2020-05-27,6_to_17,5.8,455
E92000001,England,nation,2020-05-27,0_to_5,12.6,509
E92000001,England,nation,2020-05-27,65_to_84,459.9,40533
E92000001,England,nation,2020-05-26,18_to_64,90.5,30644
E92000001,England,nation,2020-05-26,85+,1560.1,21295
E92000001,England,nation,2020-05-26,6_to_17,5.7,451
E92000001,England,nation,2020-05-26,0_to_5,12.4,502
E92000001,England,nation,2020-05-26,65_to_84,456.9,40275
E92000001,England,nation,2020-05-25,18_to_64,90.1,30479
E92000001,England,nation,2020-05-25,85+,1549.8,21155
E92000001,England,nation,2020-05-25,6_to_17,5.6,446
E92000001,England,nation,2020-05-25,0_to_5,12.3,498
E92000001,England,nation,2020-05-25,65_to_84,453.9,40011
E92000001,England,nation,2020-05-24,18_to_64,89.6,30330
E92000001,England,nation,2020-05-24,85+,1541.0,21034
E92000001,England,nation,2020-05-24,6_to_17,5.6,443
E92000001,England,nation,2020-05-24,0_to_5,12.2,495
E92000001,England,nation,2020-05-24,65_to_84,451.4,39789
E92000001,England,nation,2020-05-23,18_to_64,89.2,30199
E92000001,England,nation,2020-05-23,85+,1530.0,20884
E92000001,England,nation,2020-05-23,6_to_17,5.6,439
E92000001,England,nation,2020-05-23,0_to_5,12.1,492
E92000001,England,nation,2020-05-23,65_to_84,449.0,39580
E92000001,England,nation,2020-05-22,18_to_64,88.8,30053
E92000001,England,nation,2020-05-22,85+,1520.8,20759
E92000001,England,nation,2020-05-22,6_to_17,5.5,436
E92000001,England,nation,2020-05-22,0_to_5,12.1,489
E92000001,England,nation,2020-05-22,65_to_84,446.5,39353
E92000001,England,nation,2020-05-21,18_to_64,88.3,29893
E92000001,England,nation,2020-05-21,85+,1508.5,20591
E92000001,England,nation,2020-05-21,6_to_17,5.5,433
E92000001,England,nation,2020-05-21,0_to_5,12.0,485
E92000001,England,nation,2020-05-21,65_to_84,443.0,39050
E92000001,England,nation,2020-05-20,18_to_64,87.8,29703
E92000001,England,nation,2020-05-20,85+,1492.9,20378
E92000001,England,nation,2020-05-20,6_to_17,5.4,430
E92000001,England,nation,2020-05-20,0_to_5,11.8,479
E92000001,England,nation,2020-05-20,65_to_84,439.6,38749
E92000001,England,nation,2020-05-19,18_to_64,87.2,29521
E92000001,England,nation,2020-05-19,85+,1477.6,20169
E92000001,England,nation,2020-05-19,6_to_17,5.4,425
E92000001,England,nation,2020-05-19,0_to_5,11.7,474
E92000001,England,nation,2020-05-19,65_to_84,435.9,38421
E92000001,England,nation,2020-05-18,18_to_64,86.7,29334
E92000001,England,nation,2020-05-18,85+,1462.2,19959
E92000001,England,nation,2020-05-18,6_to_17,5.3,420
E92000001,England,nation,2020-05-18,0_to_5,11.6,468
E92000001,England,nation,2020-05-18,65_to_84,432.0,38077
E92000001,England,nation,2020-05-17,18_to_64,86.0,29103
E92000001,England,nation,2020-05-17,85+,1448.4,19770
E92000001,England,nation,2020-05-17,6_to_17,5.3,416
E92000001,England,nation,2020-05-17,0_to_5,11.4,461
E92000001,England,nation,2020-05-17,65_to_84,428.6,37778
E92000001,England,nation,2020-05-16,18_to_64,85.5,28923
E92000001,England,nation,2020-05-16,85+,1434.4,19579
E92000001,England,nation,2020-05-16,6_to_17,5.2,413
E92000001,England,nation,2020-05-16,0_to_5,11.3,458
E92000001,England,nation,2020-05-16,65_to_84,425.2,37482
E92000001,England,nation,2020-05-15,18_to_64,85.0,28756
E92000001,England,nation,2020-05-15,85+,1419.7,19379
E92000001,England,nation,2020-05-15,6_to_17,5.2,412
E92000001,England,nation,2020-05-15,0_to_5,11.2,455
E92000001,England,nation,2020-05-15,65_to_84,421.8,37183
E92000001,England,nation,2020-05-14,18_to_64,84.3,28532
E92000001,England,nation,2020-05-14,85+,1404.3,19168
E92000001,England,nation,2020-05-14,6_to_17,5.2,409
E92000001,England,nation,2020-05-14,0_to_5,11.2,452
E92000001,England,nation,2020-05-14,65_to_84,418.5,36886
E92000001,England,nation,2020-05-13,18_to_64,83.7,28319
E92000001,England,nation,2020-05-13,85+,1388.9,18958
E92000001,England,nation,2020-05-13,6_to_17,5.1,404
E92000001,England,nation,2020-05-13,0_to_5,11.1,451
E92000001,England,nation,2020-05-13,65_to_84,414.7,36553
E92000001,England,nation,2020-05-12,18_to_64,83.0,28086
E92000001,England,nation,2020-05-12,85+,1373.0,18741
E92000001,England,nation,2020-05-12,6_to_17,5.1,402
E92000001,England,nation,2020-05-12,0_to_5,11.0,447
E92000001,England,nation,2020-05-12,65_to_84,410.8,36208
E92000001,England,nation,2020-05-11,18_to_64,82.3,27859
E92000001,England,nation,2020-05-11,85+,1355.7,18505
E92000001,England,nation,2020-05-11,6_to_17,5.1,400
E92000001,England,nation,2020-05-11,0_to_5,10.8,438
E92000001,England,nation,2020-05-11,65_to_84,406.6,35839
E92000001,England,nation,2020-05-10,18_to_64,81.6,27610
E92000001,England,nation,2020-05-10,85+,1339.0,18277
E92000001,England,nation,2020-05-10,6_to_17,5.0,398
E92000001,England,nation,2020-05-10,0_to_5,10.7,432
E92000001,England,nation,2020-05-10,65_to_84,402.3,35458
E92000001,England,nation,2020-05-09,18_to_64,81.0,27428
E92000001,England,nation,2020-05-09,85+,1321.5,18038
E92000001,England,nation,2020-05-09,6_to_17,4.9,391
E92000001,England,nation,2020-05-09,0_to_5,10.6,429
E92000001,England,nation,2020-05-09,65_to_84,398.6,35133
E92000001,England,nation,2020-05-08,18_to_64,80.4,27221
E92000001,England,nation,2020-05-08,85+,1303.2,17788
E92000001,England,nation,2020-05-08,6_to_17,4.9,389
E92000001,England,nation,2020-05-08,0_to_5,10.5,427
E92000001,England,nation,2020-05-08,65_to_84,394.8,34796
E92000001,England,nation,2020-05-07,18_to_64,79.8,27014
E92000001,England,nation,2020-05-07,85+,1285.4,17545
E92000001,England,nation,2020-05-07,6_to_17,4.8,383
E92000001,England,nation,2020-05-07,0_to_5,10.4,423
E92000001,England,nation,2020-05-07,65_to_84,391.7,34524
E92000001,England,nation,2020-05-06,18_to_64,78.9,26693
E92000001,England,nation,2020-05-06,85+,1265.6,17275
E92000001,England,nation,2020-05-06,6_to_17,4.8,377
E92000001,England,nation,2020-05-06,0_to_5,10.4,422
E92000001,England,nation,2020-05-06,65_to_84,387.3,34136
E92000001,England,nation,2020-05-05,18_to_64,77.9,26358
E92000001,England,nation,2020-05-05,85+,1246.1,17009
E92000001,England,nation,2020-05-05,6_to_17,4.7,368
E92000001,England,nation,2020-05-05,0_to_5,10.3,419
E92000001,England,nation,2020-05-05,65_to_84,382.5,33712
E92000001,England,nation,2020-05-04,18_to_64,77.0,26054
E92000001,England,nation,2020-05-04,85+,1228.5,16769
E92000001,England,nation,2020-05-04,6_to_17,4.6,363
E92000001,England,nation,2020-05-04,0_to_5,10.1,410
E92000001,England,nation,2020-05-04,65_to_84,377.9,33313
E92000001,England,nation,2020-05-03,18_to_64,76.0,25724
E92000001,England,nation,2020-05-03,85+,1208.9,16501
E92000001,England,nation,2020-05-03,6_to_17,4.5,353
E92000001,England,nation,2020-05-03,0_to_5,10.0,404
E92000001,England,nation,2020-05-03,65_to_84,372.9,32870
E92000001,England,nation,2020-05-02,18_to_64,75.1,25424
E92000001,England,nation,2020-05-02,85+,1187.2,16205
E92000001,England,nation,2020-05-02,6_to_17,4.4,346
E92000001,England,nation,2020-05-02,0_to_5,9.8,396
E92000001,England,nation,2020-05-02,65_to_84,368.0,32440
E92000001,England,nation,2020-05-01,18_to_64,74.3,25139
E92000001,England,nation,2020-05-01,85+,1168.8,15954
E92000001,England,nation,2020-05-01,6_to_17,4.3,339
E92000001,England,nation,2020-05-01,0_to_5,9.6,389
E92000001,England,nation,2020-05-01,65_to_84,363.3,32021
E92000001,England,nation,2020-04-30,18_to_64,73.3,24803
E92000001,England,nation,2020-04-30,85+,1149.9,15696
E92000001,England,nation,2020-04-30,6_to_17,4.2,335
E92000001,England,nation,2020-04-30,0_to_5,9.4,380
E92000001,England,nation,2020-04-30,65_to_84,357.9,31550
E92000001,England,nation,2020-04-29,18_to_64,72.1,24400
E92000001,England,nation,2020-04-29,85+,1126.9,15382
E92000001,England,nation,2020-04-29,6_to_17,4.2,330
E92000001,England,nation,2020-04-29,0_to_5,9.2,374
E92000001,England,nation,2020-04-29,65_to_84,352.3,31052
E92000001,England,nation,2020-04-28,18_to_64,71.0,24033
E92000001,England,nation,2020-04-28,85+,1101.6,15037
E92000001,England,nation,2020-04-28,6_to_17,4.0,320
E92000001,England,nation,2020-04-28,0_to_5,9.0,366
E92000001,England,nation,2020-04-28,65_to_84,345.9,30489
E92000001,England,nation,2020-04-27,18_to_64,69.8,23639
E92000001,England,nation,2020-04-27,85+,1077.5,14707
E92000001,England,nation,2020-04-27,6_to_17,4.0,317
E92000001,England,nation,2020-04-27,0_to_5,8.8,357
E92000001,England,nation,2020-04-27,65_to_84,339.6,29932
E92000001,England,nation,2020-04-26,18_to_64,68.5,23185
E92000001,England,nation,2020-04-26,85+,1054.4,14393
E92000001,England,nation,2020-04-26,6_to_17,3.9,309
E92000001,England,nation,2020-04-26,0_to_5,8.6,349
E92000001,England,nation,2020-04-26,65_to_84,333.3,29378
E92000001,England,nation,2020-04-25,18_to_64,67.4,22819
E92000001,England,nation,2020-04-25,85+,1030.8,14070
E92000001,England,nation,2020-04-25,6_to_17,3.8,303
E92000001,England,nation,2020-04-25,0_to_5,8.5,346
E92000001,England,nation,2020-04-25,65_to_84,327.6,28872
E92000001,England,nation,2020-04-24,18_to_64,66.6,22526
E92000001,England,nation,2020-04-24,85+,1007.3,13749
E92000001,England,nation,2020-04-24,6_to_17,3.8,298
E92000001,England,nation,2020-04-24,0_to_5,8.4,341
E92000001,England,nation,2020-04-24,65_to_84,322.4,28419
E92000001,England,nation,2020-04-23,18_to_64,65.5,22161
E92000001,England,nation,2020-04-23,85+,982.3,13408
E92000001,England,nation,2020-04-23,6_to_17,3.7,289
E92000001,England,nation,2020-04-23,0_to_5,8.2,333
E92000001,England,nation,2020-04-23,65_to_84,316.2,27872
E92000001,England,nation,2020-04-22,18_to_64,64.3,21761
E92000001,England,nation,2020-04-22,85+,958.0,13076
E92000001,England,nation,2020-04-22,6_to_17,3.6,283
E92000001,England,nation,2020-04-22,0_to_5,7.9,320
E92000001,England,nation,2020-04-22,65_to_84,310.3,27352
E92000001,England,nation,2020-04-21,18_to_64,63.2,21392
E92000001,England,nation,2020-04-21,85+,932.7,12731
E92000001,England,nation,2020-04-21,6_to_17,3.5,274
E92000001,England,nation,2020-04-21,0_to_5,7.8,315
E92000001,England,nation,2020-04-21,65_to_84,303.7,26772
E92000001,England,nation,2020-04-20,18_to_64,61.9,20942
E92000001,England,nation,2020-04-20,85+,904.8,12351
E92000001,England,nation,2020-04-20,6_to_17,3.4,270
E92000001,England,nation,2020-04-20,0_to_5,7.6,307
E92000001,England,nation,2020-04-20,65_to_84,296.5,26131
E92000001,England,nation,2020-04-19,18_to_64,60.5,20462
E92000001,England,nation,2020-04-19,85+,876.0,11957
E92000001,England,nation,2020-04-19,6_to_17,3.3,260
E92000001,England,nation,2020-04-19,0_to_5,7.5,302
E92000001,England,nation,2020-04-19,65_to_84,289.3,25502
E92000001,England,nation,2020-04-18,18_to_64,59.1,19993
E92000001,England,nation,2020-04-18,85+,852.0,11629
E92000001,England,nation,2020-04-18,6_to_17,3.2,254
E92000001,England,nation,2020-04-18,0_to_5,7.2,291
E92000001,England,nation,2020-04-18,65_to_84,281.9,24845
E92000001,England,nation,2020-04-17,18_to_64,57.8,19555
E92000001,England,nation,2020-04-17,85+,827.8,11299
E92000001,England,nation,2020-04-17,6_to_17,3.2,250
E92000001,England,nation,2020-04-17,0_to_5,7.0,282
E92000001,England,nation,2020-04-17,65_to_84,274.7,24216
E92000001,England,nation,2020-04-16,18_to_64,56.1,19003
E92000001,England,nation,2020-04-16,85+,798.4,10898
E92000001,England,nation,2020-04-16,6_to_17,3.1,245
E92000001,England,nation,2020-04-16,0_to_5,6.7,270
E92000001,England,nation,2020-04-16,65_to_84,266.8,23515
E92000001,England,nation,2020-04-15,18_to_64,54.3,18390
E92000001,England,nation,2020-04-15,85+,766.2,10458
E92000001,England,nation,2020-04-15,6_to_17,3.0,240
E92000001,England,nation,2020-04-15,0_to_5,6.4,259
E92000001,England,nation,2020-04-15,65_to_84,258.8,22809
E92000001,England,nation,2020-04-14,18_to_64,52.6,17808
E92000001,England,nation,2020-04-14,85+,739.8,10098
E92000001,England,nation,2020-04-14,6_to_17,3.0,234
E92000001,England,nation,2020-04-14,0_to_5,6.1,246
E92000001,England,nation,2020-04-14,65_to_84,251.5,22172
E92000001,England,nation,2020-04-13,18_to_64,50.6,17140
E92000001,England,nation,2020-04-13,85+,711.0,9705
E92000001,England,nation,2020-04-13,6_to_17,2.9,230
E92000001,England,nation,2020-04-13,0_to_5,5.8,234
E92000001,England,nation,2020-04-13,65_to_84,242.7,21392
E92000001,England,nation,2020-04-12,18_to_64,48.8,16530
E92000001,England,nation,2020-04-12,85+,679.9,9281
E92000001,England,nation,2020-04-12,6_to_17,2.8,222
E92000001,England,nation,2020-04-12,0_to_5,5.7,230
E92000001,England,nation,2020-04-12,65_to_84,233.2,20555
E92000001,England,nation,2020-04-11,18_to_64,47.1,15951
E92000001,England,nation,2020-04-11,85+,648.9,8858
E92000001,England,nation,2020-04-11,6_to_17,2.7,214
E92000001,England,nation,2020-04-11,0_to_5,5.5,222
E92000001,England,nation,2020-04-11,65_to_84,224.7,19805
E92000001,England,nation,2020-04-10,18_to_64,45.1,15256
E92000001,England,nation,2020-04-10,85+,617.7,8432
E92000001,England,nation,2020-04-10,6_to_17,2.6,208
E92000001,England,nation,2020-04-10,0_to_5,5.2,212
E92000001,England,nation,2020-04-10,65_to_84,215.5,18994
E92000001,England,nation,2020-04-09,18_to_64,42.8,14483
E92000001,England,nation,2020-04-09,85+,582.5,7951
E92000001,England,nation,2020-04-09,6_to_17,2.5,199
E92000001,England,nation,2020-04-09,0_to_5,5.0,202
E92000001,England,nation,2020-04-09,65_to_84,205.3,18098
E92000001,England,nation,2020-04-08,18_to_64,40.6,13731
E92000001,England,nation,2020-04-08,85+,543.4,7417
E92000001,England,nation,2020-04-08,6_to_17,2.4,187
E92000001,England,nation,2020-04-08,0_to_5,4.7,190
E92000001,England,nation,2020-04-08,65_to_84,193.8,17085
E92000001,England,nation,2020-04-07,18_to_64,37.7,12775
E92000001,England,nation,2020-04-07,85+,505.8,6904
E92000001,England,nation,2020-04-07,6_to_17,2.2,177
E92000001,England,nation,2020-04-07,0_to_5,4.6,186
E92000001,England,nation,2020-04-07,65_to_84,181.1,15962
E92000001,England,nation,2020-04-06,18_to_64,34.8,11788
E92000001,England,nation,2020-04-06,85+,466.2,6363
E92000001,England,nation,2020-04-06,6_to_17,2.0,159
E92000001,England,nation,2020-04-06,0_to_5,4.2,170
E92000001,England,nation,2020-04-06,65_to_84,167.8,14791
E92000001,England,nation,2020-04-05,18_to_64,32.1,10878
E92000001,England,nation,2020-04-05,85+,424.3,5792
E92000001,England,nation,2020-04-05,6_to_17,1.8,144
E92000001,England,nation,2020-04-05,0_to_5,3.9,157
E92000001,England,nation,2020-04-05,65_to_84,154.9,13649
E92000001,England,nation,2020-04-04,18_to_64,29.4,9946
E92000001,England,nation,2020-04-04,85+,387.0,5282
E92000001,England,nation,2020-04-04,6_to_17,1.7,134
E92000001,England,nation,2020-04-04,0_to_5,3.4,138
E92000001,England,nation,2020-04-04,65_to_84,142.4,12555
E92000001,England,nation,2020-04-03,18_to_64,26.7,9022
E92000001,England,nation,2020-04-03,85+,352.4,4810
E92000001,England,nation,2020-04-03,6_to_17,1.6,128
E92000001,England,nation,2020-04-03,0_to_5,3.2,131
E92000001,England,nation,2020-04-03,65_to_84,129.2,11385
E92000001,England,nation,2020-04-02,18_to_64,23.9,8103
E92000001,England,nation,2020-04-02,85+,322.4,4401
E92000001,England,nation,2020-04-02,6_to_17,1.5,119
E92000001,England,nation,2020-04-02,0_to_5,2.9,118
E92000001,England,nation,2020-04-02,65_to_84,115.8,10206
E92000001,England,nation,2020-04-01,18_to_64,20.9,7086
E92000001,England,nation,2020-04-01,85+,285.8,3901
E92000001,England,nation,2020-04-01,6_to_17,1.4,111
E92000001,England,nation,2020-04-01,0_to_5,2.7,109
E92000001,England,nation,2020-04-01,65_to_84,102.3,9017
E92000001,England,nation,2020-03-31,18_to_64,17.9,6073
E92000001,England,nation,2020-03-31,85+,249.3,3403
